50 1837
7 18 40
1 47 1
5 45 23
43 12 64
20 22 62
25 7 32
20 14 44
36 49 54
4 34 41
15 20 35
28 3 37
18 1 36
32 27 41
1 30 10
4 14 35
35 16 89
15 0 71
11 18 9
10 38 17
18 46 31
9 44 54
18 6 83
38 12 19
21 24 16
16 45 41
33 37 76
43 19 58
4 13 51
13 34 13
3 15 31
35 14 1
19 8 63
22 48 40
34 33 80
12 13 40
2 10 51
9 38 59
28 35 87
14 1 39
7 24 92
43 16 68
37 22 64
0 21 58
13 39 40
32 31 67
40 38 98
34 37 88
47 12 46
43 5 65
3 36 9
44 7 74
49 25 24
28 26 9
13 27 90
16 37 85
49 11 17
26 47 69
22 9 90
27 42 71
4 22 18
8 23 83
6 11 20
16 18 61
31 40 5
3 23 21
48 1 81
18 5 37
20 40 99
36 48 13
9 45 80
17 36 79
38 14 45
0 26 16
15 43 81
26 19 61
18 47 89
33 41 46
7 43 7
26 45 67
26 36 81
39 31 5
30 31 58
0 18 31
36 2 20
40 0 33
40 27 53
8 4 38
6 27 1
40 17 77
23 32 52
6 0 17
2 3 21
32 9 52
42 16 36
35 24 26
2 40 1
33 26 29
23 31 40
22 46 60
20 29 15
18 30 85
9 34 14
13 2 21
49 8 85
29 2 7
0 2 6
4 36 88
33 22 41
45 16 34
42 4 78
41 36 99
31 22 55
19 36 26
15 9 49
5 17 4
45 42 27
28 48 37
25 4 73
29 12 54
47 28 29
47 17 50
43 35 33
7 1 12
48 42 84
13 7 33
36 0 89
21 18 39
4 29 94
30 15 83
49 17 46
6 40 18
19 14 1
25 22 88
1 14 59
6 41 80
14 49 3
37 7 48
42 18 53
28 31 31
18 15 11
25 15 15
23 0 74
5 1 49
6 42 79
14 6 56
39 49 20
46 27 77
24 31 81
10 11 56
10 1 23
38 13 92
22 30 66
18 43 37
34 22 59
30 3 7
45 34 3
33 31 10
16 13 18
1 31 71
31 37 35
49 40 10
11 38 29
49 44 27
5 4 77
24 37 77
4 42 8
27 39 24
3 31 76
36 46 60
1 13 39
45 37 71
31 26 13
11 30 70
1 6 91
11 16 67
16 22 35
28 32 72
9 13 61
17 24 55
12 10 29
9 35 24
18 8 4
32 15 25
41 45 68
21 3 42
13 21 72
23 44 93
4 27 22
31 48 83
38 29 67
23 13 56
3 11 59
34 24 79
21 16 9
14 13 71
21 37 1
33 43 23
9 19 61
49 21 10
32 42 21
40 25 68
15 48 12
9 26 14
21 32 82
6 25 72
39 38 43
20 35 82
10 7 61
35 33 28
35 32 4
13 1 84
6 5 61
26 16 55
36 17 69
22 26 79
35 7 76
15 33 67
44 38 11
14 29 57
0 13 43
44 29 55
46 10 50
47 19 35
27 41 50
5 10 91
39 15 50
40 2 76
48 8 85
32 41 29
26 44 41
43 2 91
5 16 84
41 40 30
18 48 53
44 17 22
34 36 33
43 7 70
13 24 23
47 27 44
2 49 65
9 40 96
26 20 67
39 17 92
11 1 25
45 0 91
7 25 78
23 42 14
39 24 28
35 31 68
6 3 54
37 43 19
19 26 33
8 46 10
28 7 76
44 26 74
32 35 15
5 41 19
21 48 43
24 25 21
29 23 51
23 9 88
19 25 26
14 42 90
15 16 87
48 13 39
27 34 67
14 45 78
29 37 31
19 32 59
27 29 17
45 23 81
38 42 9
25 6 29
49 6 75
20 49 56
40 21 28
43 17 2
46 26 50
44 4 64
38 37 78
46 31 44
24 7 42
24 45 2
35 34 77
19 12 80
7 14 94
6 49 87
27 33 80
44 18 34
18 35 64
18 32 20
23 40 52
28 15 81
21 41 8
20 1 46
21 1 28
30 7 30
22 5 16
40 32 77
20 28 65
15 27 66
34 9 64
2 27 46
38 35 98
45 7 64
41 29 74
11 35 95
45 30 36
3 43 75
17 22 31
23 6 40
20 26 72
18 42 77
41 24 60
47 40 10
31 5 69
49 37 65
39 29 77
29 18 52
39 27 28
11 28 71
29 35 23
4 12 20
20 41 50
21 40 95
4 38 20
40 18 56
5 23 60
37 13 71
22 17 53
3 0 33
20 27 62
14 19 63
8 36 43
34 32 46
30 11 1
3 30 71
9 33 11
19 10 22
16 4 66
20 36 50
7 22 97
31 43 9
1 9 62
21 5 5
12 39 47
4 15 48
40 7 29
45 11 13
28 24 47
15 10 82
17 42 28
43 25 89
3 44 70
32 37 90
47 45 25
14 10 93
17 31 49
14 23 41
20 19 7
31 34 36
18 34 67
8 43 20
0 35 94
33 29 51
42 43 32
0 29 89
47 9 36
38 28 48
22 39 26
30 35 77
18 45 81
27 17 97
27 0 22
49 30 99
0 8 61
26 28 83
16 19 96
10 25 1
20 7 99
8 24 91
46 39 4
28 12 74
48 5 83
41 13 53
9 28 35
45 38 65
42 2 31
41 0 91
49 46 19
5 6 88
1 21 30
3 47 61
37 25 80
31 39 77
20 18 75
43 23 14
29 47 95
0 38 56
4 28 40
37 38 15
12 2 79
20 24 56
10 5 4
35 0 8
20 46 42
1 12 83
34 35 63
19 21 60
7 48 35
16 42 22
39 3 51
8 2 62
2 16 82
22 25 94
18 40 53
36 13 5
35 26 58
22 10 76
45 20 41
2 31 24
23 5 6
39 16 26
46 20 86
11 19 23
4 49 11
26 48 91
43 38 10
11 10 87
30 34 60
20 2 87
46 15 40
36 31 26
31 44 85
42 46 17
22 11 25
44 34 3
25 24 74
49 18 36
6 20 35
16 38 7
19 11 30
14 44 41
23 36 29
24 12 99
33 10 8
2 37 23
11 3 8
40 36 28
28 14 90
23 7 40
23 30 95
46 17 74
25 49 58
48 29 26
38 40 21
28 30 29
11 31 48
34 25 41
3 20 62
32 21 84
7 31 25
3 21 78
21 38 75
19 2 61
5 47 77
48 30 58
47 43 55
38 5 89
1 33 45
25 26 14
5 12 19
8 15 6
25 0 27
22 32 95
7 17 93
19 5 40
19 13 35
25 41 49
32 8 52
14 5 38
46 48 96
17 48 81
43 33 12
27 28 45
1 40 11
45 5 89
4 5 86
20 31 29
36 47 49
2 19 5
9 17 75
44 1 91
46 47 16
46 5 60
14 4 96
15 30 34
13 49 97
40 20 94
26 25 2
37 0 41
34 49 74
16 41 64
46 25 51
23 3 14
37 15 72
33 20 74
39 37 48
8 9 81
17 40 85
29 45 96
1 26 8
44 14 5
35 46 28
26 11 3
47 4 63
2 30 94
23 10 86
14 16 74
23 38 91
9 4 48
43 47 88
41 26 10
27 12 31
29 44 72
46 12 43
6 38 72
49 39 76
48 23 27
40 8 74
4 26 26
23 18 56
6 37 59
32 29 88
44 48 12
30 10 46
29 43 43
31 32 73
2 1 41
42 28 59
19 22 21
3 19 26
0 30 73
33 18 4
35 27 29
33 19 50
22 0 30
25 46 72
0 14 45
41 48 60
45 35 69
36 32 88
37 32 29
3 38 97
15 38 59
31 49 29
30 14 53
5 11 17
5 21 1
28 20 58
25 10 90
16 21 99
18 2 88
32 10 17
16 20 18
28 13 29
7 8 65
1 32 40
43 20 3
26 24 28
3 45 55
45 39 25
41 23 61
29 39 37
4 48 39
0 4 98
20 23 19
5 2 25
13 48 44
32 28 71
31 11 1
48 10 98
7 23 67
38 26 80
38 21 1
32 36 35
17 29 37
26 17 22
24 29 20
46 4 75
22 31 61
32 20 96
12 43 87
6 9 66
48 36 12
37 49 84
35 20 13
6 46 67
34 11 98
2 44 82
9 16 31
0 1 65
3 29 59
41 17 41
21 7 84
44 16 34
31 18 31
22 42 26
40 4 10
27 16 79
1 15 27
16 15 15
28 1 26
41 16 45
0 15 7
35 19 70
24 27 59
47 35 18
39 0 44
35 17 55
48 21 6
28 43 69
11 47 51
30 1 59
31 12 48
30 48 50
41 47 44
47 39 83
22 40 20
31 23 89
11 21 30
46 35 54
11 46 19
33 21 58
20 43 53
30 45 33
17 33 86
48 25 95
36 8 13
25 14 10
24 11 78
20 16 30
12 48 2
38 48 18
13 40 96
21 43 47
43 39 6
41 35 96
31 35 59
27 18 51
32 4 78
0 10 8
3 7 52
31 4 15
24 39 50
7 47 4
23 39 65
7 11 15
12 23 43
29 48 32
6 35 37
49 48 29
17 1 78
39 40 89
47 49 19
33 13 73
36 11 44
46 38 18
22 35 60
15 26 57
11 12 33
13 6 45
47 48 44
10 39 89
30 5 6
9 1 68
36 19 58
45 2 34
6 24 73
33 48 86
49 1 88
30 24 59
16 7 61
19 17 57
45 48 35
47 25 10
4 11 19
28 44 84
6 45 74
7 37 67
1 35 99
32 16 19
1 18 13
18 29 23
12 29 63
44 22 80
16 23 72
32 45 79
3 37 91
47 29 65
44 36 53
2 43 34
17 13 74
44 41 53
37 18 73
17 12 61
30 6 14
36 41 33
5 36 33
24 6 10
38 6 80
19 20 2
27 13 31
43 48 54
27 49 87
1 7 55
2 32 9
15 28 64
46 6 93
39 2 29
9 43 70
41 37 23
44 37 43
12 17 37
11 41 59
23 12 37
0 12 37
31 2 54
40 42 59
24 23 7
9 27 17
21 10 83
48 4 85
44 39 92
30 25 51
13 19 55
49 33 59
8 14 3
30 17 90
33 1 44
8 17 30
2 21 7
43 10 16
5 19 65
38 10 71
18 23 54
2 41 72
48 39 98
20 32 65
10 23 45
25 48 34
41 27 5
13 12 28
19 18 68
28 6 83
10 15 89
32 46 63
7 3 47
0 28 19
15 37 30
45 33 81
38 43 42
33 12 27
9 39 36
14 35 4
39 44 90
7 26 1
48 14 82
46 8 32
7 30 7
27 15 44
47 5 19
26 23 76
30 49 70
41 5 9
37 19 9
27 10 19
34 48 30
23 8 83
34 20 79
17 30 84
44 0 56
8 13 8
10 47 87
27 36 84
11 49 75
48 2 32
24 30 16
23 24 49
0 37 95
43 6 16
46 3 35
42 21 18
37 16 5
10 35 54
39 47 15
4 7 92
13 22 9
19 6 69
8 41 47
35 39 2
13 42 39
12 31 24
32 39 35
9 36 42
24 9 25
6 30 25
34 39 6
6 28 99
5 0 24
49 14 25
26 6 66
7 15 49
22 7 78
15 31 28
37 48 47
41 19 27
42 38 1
37 45 12
25 43 17
8 30 30
1 49 26
19 23 52
46 41 57
46 37 62
43 8 50
32 0 22
4 3 30
39 5 14
42 22 17
34 28 44
24 17 23
0 27 24
47 42 84
1 36 24
0 16 52
6 17 91
29 4 12
33 44 37
45 46 25
25 13 75
42 15 98
26 37 50
35 36 2
41 14 87
42 5 5
23 21 19
14 30 80
23 14 47
40 34 63
22 44 7
12 21 39
21 17 2
22 36 91
13 29 95
45 18 63
0 3 7
11 39 4
20 37 40
24 32 41
12 3 54
45 24 84
31 15 74
9 25 87
41 34 58
27 6 84
8 10 6
46 34 63
47 46 19
22 43 52
10 20 4
32 12 84
12 47 98
48 49 48
28 22 12
35 15 14
41 21 10
24 19 91
23 16 61
31 9 22
11 14 68
36 34 10
21 15 99
40 29 96
24 49 78
32 24 68
18 37 48
49 3 61
32 1 35
2 0 95
4 44 54
23 15 5
34 40 71
15 8 54
44 45 40
2 47 54
27 14 43
19 38 83
18 14 84
18 3 71
20 44 81
29 42 40
27 7 82
36 24 7
1 25 89
38 8 73
6 21 1
42 48 97
45 15 96
9 31 85
1 29 12
29 14 45
10 30 70
25 21 81
40 9 77
6 2 25
42 33 38
29 9 22
18 44 86
17 0 47
40 31 25
42 39 29
2 34 96
43 41 61
0 45 82
19 27 23
18 24 45
7 36 19
23 46 62
22 49 57
38 23 64
48 19 20
1 16 41
31 36 33
17 5 9
30 20 92
42 27 45
14 38 95
19 35 57
38 27 73
2 9 53
3 1 89
37 34 43
36 37 63
14 40 46
4 33 68
26 33 71
40 28 41
48 28 19
5 44 44
27 37 91
15 4 21
43 28 27
22 14 86
44 43 21
47 0 74
36 43 92
12 28 35
44 10 23
14 34 55
48 32 88
47 15 98
22 2 63
42 25 78
39 12 63
37 12 65
45 25 55
2 15 80
16 33 95
1 19 66
48 11 18
25 19 54
27 25 5
3 26 47
31 30 15
20 30 15
21 42 26
34 14 98
22 3 9
4 18 55
13 46 5
29 20 21
17 8 28
19 48 82
13 20 95
8 25 69
5 49 68
26 2 25
38 22 1
2 6 16
15 7 87
5 33 82
25 20 48
1 48 58
42 11 19
6 19 64
24 10 98
3 27 20
12 32 77
30 4 42
46 21 95
4 32 26
16 48 98
8 42 13
27 46 49
8 6 11
11 45 11
49 7 57
44 40 80
24 14 13
30 32 83
34 4 63
7 41 2
37 5 53
21 30 93
10 44 65
33 14 59
29 28 43
10 26 84
4 24 96
45 22 75
5 22 26
22 15 66
47 34 53
7 0 2
38 33 45
36 5 20
25 11 62
25 2 81
40 13 35
35 38 62
41 12 62
3 42 3
27 21 43
18 39 78
44 23 12
45 9 44
11 29 81
30 27 62
18 0 12
26 46 65
4 45 94
27 32 58
41 18 50
9 22 41
8 39 40
18 12 1
48 34 7
9 48 58
46 14 93
10 33 67
17 16 15
18 41 88
8 19 59
35 42 83
13 16 96
12 0 65
28 29 26
13 8 63
45 14 30
38 19 62
34 29 23
34 19 44
39 13 70
30 33 46
9 29 27
31 3 88
44 21 34
0 44 15
43 22 50
43 31 94
24 35 61
25 28 50
4 10 49
28 25 58
44 47 80
42 24 92
14 37 52
37 2 73
36 6 7
22 34 87
23 41 14
8 22 14
49 38 38
20 0 3
38 31 15
11 34 53
5 42 55
49 19 72
0 20 56
29 30 57
27 19 80
18 31 34
28 11 27
9 12 44
7 5 76
34 38 30
24 41 92
39 23 25
48 12 90
2 35 33
16 14 27
17 15 97
10 2 77
18 25 48
12 27 24
42 45 18
7 49 82
3 14 39
8 26 90
10 43 52
11 48 11
24 1 88
21 34 6
6 14 8
29 1 89
25 33 21
0 47 84
42 44 78
0 25 27
40 30 90
47 2 12
26 31 71
15 29 77
27 9 98
29 32 3
36 29 40
33 17 65
9 32 38
24 20 10
34 15 85
36 20 8
17 49 30
33 49 38
46 32 43
16 36 54
1 8 67
21 19 2
39 19 95
12 11 19
7 27 9
14 32 77
43 0 17
47 44 39
36 39 25
45 13 72
15 45 45
28 37 39
4 20 51
13 37 87
7 39 86
25 3 34
33 30 71
29 33 10
13 15 19
49 27 37
24 44 96
24 47 7
30 22 92
32 38 94
15 1 23
28 8 14
2 12 51
44 5 7
14 36 96
19 1 19
6 4 66
32 47 80
3 4 36
26 15 65
19 16 15
30 29 51
25 16 72
18 28 35
27 47 70
25 38 57
9 37 99
28 39 5
27 30 21
35 21 91
30 38 67
30 36 66
4 19 67
19 49 78
14 41 81
47 10 90
9 15 73
48 24 13
20 6 47
45 12 83
43 29 2
49 41 40
26 38 25
10 21 43
40 44 47
36 28 61
36 33 35
23 17 9
31 13 82
1 10 17
43 1 36
34 3 21
16 26 12
19 33 60
40 14 15
5 40 89
36 44 22
44 27 58
33 45 12
42 40 91
9 30 62
20 38 52
24 48 40
4 25 40
46 0 37
34 5 72
42 8 16
32 2 15
8 11 8
3 46 8
17 26 92
7 28 96
1 39 81
30 44 93
34 31 69
8 18 32
49 47 89
16 3 58
15 25 94
43 18 3
3 35 88
14 17 50
30 43 35
38 20 27
49 24 94
39 48 40
37 30 40
47 22 49
44 31 14
0 11 6
19 40 44
42 12 9
40 49 39
41 6 8
18 19 74
18 27 53
47 8 11
11 2 8
25 31 47
48 45 48
31 17 60
41 3 66
28 38 21
22 1 80
7 13 5
3 40 94
27 38 66
49 42 13
38 1 73
31 19 54
2 7 75
42 0 69
36 30 78
33 8 50
35 47 54
19 9 94
24 34 95
44 8 5
38 15 73
15 32 82
26 41 89
31 24 45
7 2 79
5 25 48
41 49 60
23 4 33
21 13 24
17 4 60
39 33 43
7 34 75
14 3 38
48 38 50
19 42 52
8 28 85
10 9 28
7 9 5
6 1 86
46 36 32
18 26 11
31 27 78
9 6 65
47 6 60
28 36 68
26 34 84
7 4 94
41 30 76
28 0 63
6 29 25
30 8 64
13 44 37
49 32 65
36 35 32
25 30 43
8 32 9
6 12 74
39 41 14
26 13 58
10 6 81
34 8 32
36 14 25
4 31 90
0 43 64
43 32 96
37 24 8
40 23 46
32 5 17
31 21 23
32 19 93
15 19 30
30 16 35
12 7 6
31 41 68
46 18 3
12 49 16
39 8 68
26 32 97
33 38 66
3 28 50
48 7 42
19 24 73
14 43 68
16 2 71
24 22 12
29 38 17
24 2 82
33 7 63
35 4 66
24 4 15
3 10 38
40 15 53
9 42 5
37 40 32
21 35 89
16 9 60
30 41 35
31 10 92
11 9 73
48 37 83
33 0 69
32 49 87
5 43 4
49 26 97
0 48 38
2 13 50
26 27 99
1 46 18
10 17 28
16 40 2
39 43 90
32 40 80
38 11 13
37 8 63
11 32 35
6 36 43
32 18 72
42 20 91
17 39 91
39 26 71
29 34 73
42 6 97
41 7 76
26 18 39
37 17 1
12 8 21
17 7 95
22 29 36
16 10 70
3 39 35
29 46 82
34 1 9
43 49 54
21 0 86
25 45 53
21 25 23
9 2 81
37 23 84
16 44 8
20 47 45
17 18 70
6 16 18
5 9 1
19 44 85
41 39 31
21 12 34
35 37 95
38 36 44
29 27 90
6 15 52
39 34 96
34 47 63
0 49 83
41 2 74
42 9 27
23 37 51
20 33 33
23 33 91
48 26 47
21 4 77
11 6 83
9 21 29
20 12 34
37 3 86
7 21 62
33 16 7
1 20 40
21 44 1
8 20 75
13 9 35
31 29 6
39 20 46
36 4 99
41 9 36
9 46 53
29 5 25
39 1 14
33 42 71
3 41 82
3 22 21
14 25 96
20 13 88
47 30 90
11 15 5
21 46 56
46 16 34
9 49 39
0 42 68
13 25 87
16 5 86
49 45 54
23 2 83
15 22 94
6 23 79
48 46 8
45 40 12
28 4 77
39 42 51
29 16 73
34 46 54
10 8 64
7 33 25
13 26 34
44 2 56
48 27 35
49 43 64
18 10 11
13 4 36
44 46 47
48 40 91
14 0 28
28 10 83
0 22 26
5 34 57
44 49 96
2 23 50
36 42 31
19 39 19
9 0 83
49 13 69
13 28 10
33 6 93
47 16 80
15 41 30
23 47 56
26 43 14
13 11 86
45 8 90
48 20 8
32 30 24
45 4 41
35 45 2
22 13 92
11 36 39
29 0 11
31 1 87
7 45 73
44 35 61
37 39 7
38 24 39
48 35 41
27 48 32
35 10 43
4 17 74
2 42 47
43 15 9
21 28 46
10 18 56
16 46 91
18 33 8
3 8 41
30 19 92
40 33 79
20 11 68
10 42 7
30 39 61
37 31 82
46 7 96
5 18 92
47 31 15
37 11 24
24 0 4
2 14 99
16 49 75
21 2 2
4 8 20
29 22 97
14 21 99
4 35 68
11 26 18
39 32 41
42 26 63
0 6 90
48 41 74
2 22 30
19 15 90
14 7 57
10 24 40
36 9 23
17 25 18
21 23 76
11 23 31
11 0 71
19 29 34
44 12 19
4 41 14
35 28 43
27 4 27
40 26 25
24 28 9
18 22 35
42 37 33
34 17 87
17 19 20
28 17 14
19 34 96
23 19 73
49 29 15
19 0 65
17 23 77
25 27 16
27 31 32
43 42 31
22 12 47
49 0 71
1 44 76
24 8 32
11 43 80
10 34 10
1 2 44
36 7 43
5 28 93
21 47 21
7 6 57
29 40 90
15 17 99
32 22 32
9 3 81
11 37 12
2 48 38
1 17 74
17 28 12
28 34 42
0 32 35
23 43 29
47 33 56
44 9 13
37 6 91
29 24 27
36 10 18
24 40 57
16 39 33
25 36 20
27 8 1
4 1 31
15 49 26
20 9 83
17 3 41
22 45 94
31 25 67
40 37 91
39 11 78
46 43 71
25 42 97
47 21 2
6 10 39
1 43 89
16 30 81
36 1 96
49 35 76
16 0 29
21 29 20
37 41 88
22 19 3
10 0 79
45 19 68
45 26 48
36 23 62
12 38 64
20 21 43
15 24 67
23 20 33
10 48 39
40 24 83
19 47 29
18 13 33
5 48 87
17 21 97
26 8 33
47 38 95
21 33 14
34 7 98
25 47 10
37 14 32
48 0 53
9 7 70
0 36 94
35 18 16
10 22 75
31 33 62
16 34 2
25 29 89
28 45 31
35 22 97
27 2 22
35 12 83
40 22 46
13 31 43
20 17 79
25 1 35
8 34 41
45 1 15
8 16 3
40 3 38
22 20 44
45 28 78
47 23 29
0 17 52
37 42 82
19 28 35
32 14 93
14 46 13
33 28 42
21 31 67
24 43 15
31 16 66
