150 16762
44 86 88
27 60 70
100 31 34
131 91 21
41 14 48
144 12 18
148 132 52
148 122 19
127 133 80
122 127 62
78 133 97
0 95 81
89 11 44
48 94 58
3 148 2
33 63 7
112 77 92
80 60 35
122 65 65
40 119 90
75 39 65
121 2 64
46 28 59
50 25 15
64 136 55
69 9 8
60 109 25
79 118 52
52 76 17
122 109 30
59 123 56
88 31 80
141 132 64
9 5 31
79 122 63
99 36 21
17 73 55
92 106 7
133 102 32
78 62 39
64 65 32
78 6 9
85 74 8
37 117 33
53 77 37
66 46 69
136 90 15
140 71 23
72 138 90
133 11 46
77 10 47
9 121 9
128 39 4
60 57 38
71 129 30
109 140 62
147 17 85
102 120 8
63 20 74
74 130 11
111 73 71
76 142 82
70 17 62
124 4 16
18 57 15
87 23 5
146 101 90
64 38 28
79 63 93
130 29 10
22 148 91
118 134 66
66 132 86
89 9 55
55 74 25
149 52 64
80 15 49
17 112 5
17 143 71
149 126 53
19 23 80
97 5 19
137 112 76
78 140 41
79 140 6
74 64 8
139 129 4
125 102 92
30 123 65
141 124 14
100 37 79
41 122 71
43 25 56
51 27 38
97 139 13
108 21 94
53 42 81
136 71 8
56 135 44
9 141 1
65 145 99
144 81 39
53 25 12
50 38 45
44 112 46
133 61 16
123 88 80
63 46 29
45 90 23
123 22 20
107 109 18
15 142 86
5 15 68
62 119 41
65 86 48
22 7 57
45 119 86
142 34 62
114 85 25
65 26 35
25 31 80
64 59 75
128 0 91
107 102 46
12 6 81
73 130 20
25 23 77
40 31 88
111 9 19
132 84 99
34 61 98
111 25 33
63 50 28
95 2 70
68 131 84
118 44 64
82 123 60
113 106 87
24 135 71
52 47 65
37 23 8
125 110 44
68 21 79
108 38 17
24 41 18
137 68 86
45 4 53
18 98 63
81 71 73
139 76 91
86 0 8
135 61 37
87 133 27
125 48 26
24 48 72
114 72 82
56 136 39
116 56 20
70 16 31
73 107 95
31 28 42
6 40 35
87 127 44
45 27 80
42 93 16
91 76 64
53 112 29
37 26 82
50 112 76
85 5 75
111 148 54
64 1 51
114 137 76
55 0 78
4 149 14
129 18 9
56 5 31
121 142 44
29 97 97
123 35 37
31 95 16
27 107 1
49 77 27
19 12 88
113 129 25
55 77 39
85 57 86
139 65 21
148 2 65
56 34 15
25 24 27
47 25 61
5 141 23
5 71 33
47 149 80
1 73 78
70 32 81
55 104 27
60 141 55
118 33 3
11 58 59
103 123 26
118 137 33
113 73 58
83 141 5
31 60 73
122 116 73
50 146 11
104 46 72
134 139 97
45 68 1
90 85 94
61 14 48
77 8 13
68 8 37
144 43 80
73 108 38
17 91 85
47 127 85
119 147 54
38 95 31
106 79 31
103 60 13
20 97 62
74 22 43
140 136 53
51 106 10
120 5 43
27 33 18
135 113 3
126 58 50
129 120 45
115 33 4
130 34 53
12 137 22
138 122 86
110 28 38
15 47 33
31 50 67
149 76 26
40 101 83
28 56 71
20 28 55
126 63 5
136 9 63
141 82 45
33 149 80
40 14 84
73 131 77
11 94 7
31 62 43
70 13 78
62 127 17
1 68 21
30 130 59
11 25 9
61 79 53
13 72 97
126 62 75
76 131 12
142 25 74
95 76 49
146 86 22
46 149 71
99 55 77
6 118 59
9 86 95
90 59 47
41 19 38
139 40 17
118 122 67
82 120 68
126 84 48
149 67 19
1 41 38
129 31 21
130 31 62
121 110 12
41 94 96
7 130 71
141 114 61
54 82 76
64 74 19
103 125 80
86 42 24
8 57 75
21 83 29
126 2 2
91 10 60
131 66 1
3 7 27
20 79 39
10 78 57
75 35 80
59 90 22
38 119 12
36 116 3
109 83 93
95 55 98
103 27 87
130 92 85
80 106 65
120 58 53
76 107 17
34 12 20
146 54 30
98 76 14
20 43 34
121 47 95
33 83 45
19 6 47
69 97 57
147 46 3
17 62 93
137 88 93
3 28 49
44 120 88
27 131 19
104 143 61
52 129 97
18 16 63
7 41 59
16 49 46
110 1 66
64 86 38
71 100 47
57 21 90
25 32 98
89 147 27
112 100 91
65 97 30
11 96 32
117 149 66
6 57 83
82 67 93
91 107 28
50 125 89
15 10 21
65 106 1
72 120 23
106 95 96
92 122 17
115 70 44
97 146 36
47 57 92
26 140 1
146 16 36
45 49 17
94 39 70
18 135 51
69 41 55
23 58 11
111 104 86
86 38 35
132 2 79
137 120 66
138 44 20
136 26 7
55 99 8
122 13 39
77 24 41
129 57 4
62 113 91
17 2 74
6 93 84
41 67 84
75 68 38
136 112 36
85 11 9
17 141 76
69 90 15
92 39 56
110 34 39
75 70 44
15 64 72
10 16 29
138 106 35
135 127 16
91 46 94
133 1 96
24 55 48
78 68 39
11 93 71
108 67 29
120 61 27
21 95 90
104 91 13
137 145 82
100 62 9
112 80 90
39 59 86
95 3 57
23 104 42
94 73 57
7 118 82
139 135 7
115 78 55
115 43 15
130 57 67
139 64 16
67 145 32
69 75 59
143 97 40
132 80 48
99 19 84
101 106 80
134 38 90
147 41 4
88 124 24
108 135 70
36 0 42
124 140 99
51 1 93
74 14 35
132 74 16
9 18 29
105 3 99
141 107 44
105 74 83
31 5 1
1 143 48
3 127 47
89 24 32
30 34 81
122 45 29
66 119 78
47 6 41
55 110 65
93 6 48
39 6 54
73 54 43
132 33 24
51 80 45
36 69 42
12 66 6
145 93 71
118 17 77
40 134 90
107 22 59
70 102 40
143 60 58
80 61 39
137 81 59
103 11 55
133 119 96
34 63 42
61 139 9
136 103 69
99 43 80
37 52 53
22 113 91
46 119 60
121 70 2
103 89 92
25 65 13
119 51 8
85 136 20
100 114 60
85 109 40
39 20 88
130 6 82
28 37 40
18 95 91
3 57 36
51 88 35
59 130 70
18 58 81
127 102 60
51 31 52
121 93 72
112 124 43
25 123 70
72 113 29
32 114 7
87 63 74
52 23 27
6 55 23
20 144 47
1 99 5
124 40 40
107 89 73
91 14 45
40 81 1
92 133 17
2 8 87
39 134 67
69 42 47
7 86 11
53 58 15
72 36 30
112 57 12
8 15 6
92 143 62
67 56 68
50 114 3
126 53 84
147 85 81
4 144 53
77 17 46
15 130 43
20 19 54
89 77 54
41 60 85
30 62 11
41 121 77
14 4 18
103 83 87
121 116 60
113 88 69
1 80 58
13 40 83
137 146 4
89 57 76
108 34 29
25 22 23
110 57 25
146 132 9
2 34 7
77 64 72
104 135 24
147 103 99
138 113 79
70 119 57
82 107 28
102 50 52
120 1 53
90 123 14
57 96 79
143 64 45
120 143 6
98 67 73
136 94 12
107 69 34
37 111 95
96 134 74
80 42 25
143 122 30
123 81 63
23 70 66
80 78 8
133 75 51
63 78 23
28 130 29
26 21 15
69 26 77
79 142 54
86 98 73
54 105 63
66 83 37
84 10 50
145 59 15
76 105 4
18 31 59
136 11 27
10 48 62
69 147 39
134 33 2
84 90 60
115 38 56
84 129 7
121 33 8
75 139 4
126 38 36
44 105 57
131 109 95
49 3 46
114 132 98
34 115 35
37 123 99
29 0 49
71 91 11
84 62 73
93 19 12
9 59 37
140 38 21
106 61 72
84 66 25
129 81 58
25 102 99
26 12 14
88 82 13
114 53 33
13 127 40
140 69 54
65 136 64
29 34 86
5 72 1
77 26 47
22 137 43
64 45 86
121 118 18
114 130 27
115 50 58
55 140 36
28 76 47
111 98 55
31 136 84
75 48 54
28 8 98
101 60 68
139 1 84
67 136 26
35 49 15
60 37 37
90 40 59
112 96 10
131 39 54
44 76 64
143 128 78
137 138 28
78 11 57
128 41 78
61 28 28
134 86 83
53 91 49
145 39 81
65 116 94
113 32 20
86 117 67
66 89 41
45 13 81
7 54 3
5 31 77
21 146 5
125 119 22
98 27 38
114 34 45
37 74 75
40 16 28
83 13 5
60 135 48
61 120 84
63 32 23
55 98 41
99 126 46
62 64 25
125 51 24
9 75 78
85 148 35
71 20 92
69 89 49
19 100 36
109 14 25
43 105 38
140 72 37
52 110 82
24 144 6
31 8 63
61 47 22
108 44 80
46 94 31
103 45 37
9 95 27
6 50 10
69 132 25
145 105 34
142 72 95
146 136 72
123 26 26
120 96 6
127 101 78
19 77 10
89 59 83
69 70 42
7 148 14
110 114 17
101 5 1
61 15 88
30 17 93
84 78 93
120 109 51
53 37 68
131 46 35
128 14 65
20 107 86
0 31 10
65 89 44
25 146 71
36 92 88
69 118 13
51 30 25
78 16 40
3 27 91
81 47 84
36 39 87
36 148 94
132 46 18
106 9 5
78 2 18
120 68 83
89 13 67
114 68 82
48 98 17
52 95 95
6 100 45
112 64 9
114 60 29
108 37 87
16 104 80
45 57 37
146 1 5
10 46 15
134 130 49
138 12 62
15 86 27
125 84 16
107 9 65
145 44 50
115 121 88
84 15 80
23 130 41
109 70 64
27 70 64
122 36 51
19 27 41
128 121 59
77 31 71
42 115 63
119 21 84
113 60 63
30 36 44
30 14 15
141 62 50
72 14 99
20 7 76
48 92 22
21 67 65
95 46 57
74 85 10
132 62 96
124 147 61
87 75 17
46 134 89
49 120 79
14 38 29
94 44 59
14 55 74
95 123 17
38 70 50
56 133 98
29 99 84
112 65 55
49 94 49
31 38 84
25 69 58
24 58 71
63 13 48
99 113 49
60 97 19
22 109 13
140 28 45
79 102 3
76 36 82
109 66 33
75 131 15
53 49 8
140 125 6
66 97 44
149 84 70
1 26 57
18 89 31
111 38 38
13 119 32
91 16 40
62 40 19
34 134 79
96 108 99
142 124 36
40 23 33
148 50 24
57 142 38
142 31 89
96 71 92
118 8 13
8 23 78
149 99 70
79 4 74
74 122 45
24 124 19
104 105 67
117 0 17
16 102 86
127 98 66
16 132 58
39 70 3
78 130 2
133 50 28
85 2 90
146 18 42
137 128 94
71 46 75
133 84 78
138 143 63
136 143 30
50 142 40
27 20 19
16 45 9
91 38 66
93 148 36
58 111 19
143 32 2
149 61 93
116 75 85
71 33 34
57 84 54
71 30 46
20 23 83
132 126 24
23 121 33
139 3 84
61 26 23
96 13 92
21 140 12
145 103 23
76 51 94
7 39 94
38 36 78
65 24 92
107 147 16
125 10 46
36 80 7
69 128 95
56 74 44
113 25 46
27 38 22
149 86 17
47 84 79
43 39 22
129 84 88
8 74 17
136 47 5
62 58 37
109 5 90
73 127 88
103 8 18
100 134 66
122 39 37
92 27 62
56 51 97
97 13 5
123 70 78
79 71 14
21 13 61
49 97 78
21 111 89
26 115 50
40 46 11
6 70 59
2 22 41
39 18 38
43 69 40
38 57 75
0 11 28
149 71 98
45 116 61
55 109 94
28 89 66
97 118 66
69 6 73
114 125 95
39 99 68
5 91 19
26 123 20
44 84 4
115 102 55
90 61 93
110 14 28
110 68 69
13 133 98
121 126 45
136 34 99
48 126 77
67 26 77
103 130 39
48 112 23
27 82 21
87 80 58
96 81 8
63 114 63
40 34 95
27 30 49
149 105 25
45 41 96
88 43 39
126 65 15
99 44 41
77 35 76
90 1 42
139 98 80
11 28 15
108 66 43
98 80 58
80 92 92
65 144 59
4 147 3
91 105 59
49 33 88
73 49 8
107 43 49
111 83 70
67 48 67
4 142 36
39 93 2
38 22 91
13 8 65
103 0 90
125 78 98
134 116 15
50 82 26
67 42 51
97 56 64
119 88 68
16 129 89
47 134 58
145 137 31
120 90 4
59 132 66
56 120 31
65 71 1
19 65 44
113 51 59
123 13 68
144 103 61
122 60 34
132 7 85
82 139 2
75 119 94
144 147 67
142 54 16
141 144 14
66 13 37
23 7 75
17 99 80
32 71 45
99 132 42
35 92 88
0 88 63
60 16 70
74 102 80
73 102 55
96 49 79
142 59 99
97 27 68
86 21 63
133 87 53
46 17 62
117 93 46
143 63 55
66 149 25
104 40 64
109 51 31
30 40 89
49 129 23
92 144 99
75 112 73
92 28 99
17 27 20
105 117 99
16 103 72
40 93 46
113 68 76
70 21 13
72 129 57
1 86 8
145 74 46
75 7 23
67 100 1
21 81 96
85 47 9
77 7 54
98 115 18
135 24 50
76 2 87
104 110 8
24 40 91
82 115 83
116 117 32
61 4 20
25 43 25
64 55 27
79 141 42
80 67 72
33 97 85
119 113 33
129 43 37
25 26 4
67 80 54
132 32 31
2 16 88
32 31 47
116 42 3
126 123 14
47 33 13
74 67 90
62 6 92
95 21 43
36 94 6
24 97 99
36 130 51
9 80 96
13 29 50
137 49 54
126 138 46
6 46 15
120 56 38
102 40 77
111 81 83
29 95 63
141 36 10
124 78 48
89 108 75
11 105 71
117 31 9
122 87 96
123 97 21
115 27 98
48 2 38
88 101 75
14 76 81
15 28 37
94 96 79
55 87 59
100 136 47
112 56 60
15 61 1
3 147 60
105 81 69
18 117 26
129 51 96
41 37 77
17 94 8
75 103 49
134 62 62
131 13 40
99 2 27
83 51 78
109 142 69
106 13 19
71 7 10
51 115 13
29 32 77
90 136 78
73 124 95
81 118 38
88 93 26
94 146 26
15 44 29
9 122 39
2 135 80
149 143 69
119 4 67
26 93 69
70 129 39
130 14 96
83 146 45
86 126 72
109 24 91
10 88 7
21 72 63
2 42 35
58 103 9
21 117 6
10 44 49
142 137 11
25 12 55
112 50 28
84 102 20
70 122 21
98 66 21
128 70 49
71 113 88
31 102 64
29 30 77
89 91 5
64 23 37
146 38 22
85 143 42
140 5 30
45 132 78
96 148 24
112 17 31
117 50 30
103 42 87
11 115 38
110 23 89
20 101 75
17 10 90
49 108 38
93 130 36
120 14 64
54 90 9
23 108 11
79 111 54
107 53 63
55 3 23
30 19 95
100 69 26
108 106 1
78 39 97
101 132 72
143 100 14
69 126 12
89 92 51
58 39 74
57 50 52
84 56 57
32 74 96
85 70 33
12 81 90
126 142 3
133 22 22
122 73 44
141 115 14
33 46 62
26 31 89
129 5 39
51 78 14
60 125 54
98 104 35
91 87 22
129 112 9
37 145 6
43 77 30
92 148 78
3 82 6
102 52 92
58 98 39
0 66 42
135 140 90
113 2 36
66 44 31
51 140 77
20 53 88
38 24 84
70 106 20
46 5 54
98 17 17
9 74 47
35 111 27
124 117 36
22 37 93
9 45 94
88 64 68
67 12 41
79 40 68
70 66 37
66 23 79
77 59 32
42 10 49
139 120 85
25 80 88
99 66 63
32 36 11
97 55 2
87 33 81
105 39 47
90 45 61
22 39 88
99 50 44
0 45 52
45 26 56
115 0 60
143 140 20
2 137 54
4 125 68
134 118 99
98 23 47
111 117 45
137 116 34
23 142 8
144 115 61
116 13 95
95 74 50
40 79 30
144 61 3
4 74 17
118 67 94
85 60 72
32 26 5
134 9 96
19 103 87
141 123 5
133 100 81
11 142 45
65 59 35
31 141 71
117 121 1
8 12 21
76 117 96
131 149 7
134 15 58
31 114 89
136 38 74
37 91 50
89 45 76
6 133 64
53 61 92
79 54 67
117 132 91
85 3 64
65 49 70
145 15 56
147 58 32
91 27 33
24 9 86
120 72 85
34 112 12
28 128 43
54 132 92
16 145 23
43 55 89
10 122 15
136 46 24
125 76 79
25 9 93
65 85 59
34 80 52
61 149 10
136 75 51
89 70 67
88 58 55
17 98 73
94 83 99
1 50 35
16 85 41
21 130 91
129 119 36
42 47 39
120 88 16
72 52 12
69 142 57
41 97 72
22 27 12
147 125 33
118 102 18
126 99 42
137 12 16
119 108 12
83 19 5
48 79 14
116 65 6
41 58 32
144 62 53
114 21 8
49 141 86
1 54 46
127 103 62
108 132 25
142 143 5
135 20 33
142 3 24
117 105 70
3 80 16
95 126 30
13 70 96
8 60 13
40 146 37
75 40 95
7 124 21
75 71 83
107 66 88
108 18 2
22 64 87
95 94 96
9 47 78
10 19 88
117 15 57
4 148 16
47 103 87
10 52 60
67 139 88
76 128 38
6 137 4
21 41 46
66 104 20
125 148 27
119 68 19
50 51 79
122 41 3
41 12 40
107 74 93
79 101 15
16 54 49
72 149 58
116 24 63
32 59 17
35 45 21
9 30 42
35 136 13
8 11 12
131 18 81
125 146 36
128 142 90
88 69 46
128 44 85
78 19 47
63 131 38
139 15 15
138 87 44
84 11 36
48 28 61
25 68 39
118 135 45
33 98 99
10 53 18
32 43 11
149 145 80
78 137 53
14 18 72
147 119 62
91 137 2
113 1 38
61 90 62
137 62 99
22 80 64
76 55 34
49 20 74
4 115 17
84 127 26
107 111 96
85 128 54
52 58 54
40 117 70
15 8 83
44 55 67
106 87 90
107 96 85
89 18 25
71 136 67
58 99 89
125 111 34
55 17 84
119 82 5
133 147 49
140 63 7
139 50 21
12 32 36
113 99 51
115 9 50
62 117 79
44 80 97
101 59 83
34 117 39
91 20 90
96 15 67
89 60 60
98 93 7
149 120 86
89 79 48
98 95 50
40 57 53
111 56 56
23 84 2
149 14 88
86 73 38
