250 46687
88 115 13
117 223 12
99 118 50
98 213 94
30 102 28
244 159 45
113 11 82
141 69 62
222 173 35
40 74 8
145 176 38
161 65 60
152 33 87
232 71 29
91 23 72
241 68 30
27 33 79
16 230 44
68 164 53
215 160 16
170 30 63
7 60 1
231 173 18
62 135 64
175 76 80
243 158 32
137 145 17
47 196 17
225 78 85
204 167 59
133 1 84
37 98 75
237 7 76
211 248 10
66 103 14
231 197 14
131 116 99
98 246 26
120 59 69
247 137 70
173 111 40
245 104 42
240 21 20
32 73 61
137 109 88
154 132 50
54 31 8
191 139 28
239 180 59
167 122 17
217 176 40
216 235 39
158 82 71
181 69 64
25 145 98
218 186 71
186 15 93
80 96 99
219 135 79
161 244 11
15 66 43
88 36 91
242 95 6
193 99 17
8 54 80
68 148 88
86 126 25
139 93 61
61 17 48
177 231 90
196 185 72
4 165 37
168 47 14
48 221 30
92 61 81
109 7 17
97 20 6
100 220 34
2 208 46
91 136 44
239 142 38
11 1 99
87 166 3
69 97 28
170 141 99
87 103 73
76 215 35
86 142 2
185 96 3
103 14 67
165 68 39
104 220 74
64 94 9
221 149 2
218 245 79
113 152 69
190 95 79
138 47 60
108 112 2
77 187 79
168 219 94
151 105 55
163 68 37
50 13 42
34 196 99
167 237 90
70 63 2
100 78 28
63 77 21
15 135 25
178 207 40
191 40 87
219 72 9
19 119 47
45 103 82
31 243 66
221 63 55
167 187 38
234 61 57
148 66 19
95 20 27
153 173 4
73 228 71
228 221 51
234 30 78
109 5 85
82 113 64
147 67 27
63 132 56
200 172 12
110 213 20
32 4 50
205 222 14
196 197 30
157 121 78
223 120 46
136 224 51
97 105 76
231 7 82
48 62 78
187 75 78
23 91 78
1 21 85
12 18 39
7 46 73
142 40 33
198 222 9
158 59 72
130 158 33
104 145 76
23 81 6
60 236 63
133 241 67
79 132 84
129 71 49
244 147 8
87 82 33
114 12 29
35 109 82
170 126 62
20 171 99
221 140 70
82 5 70
117 175 39
80 47 58
34 68 54
161 31 83
4 13 99
103 33 66
52 164 78
118 6 58
114 135 77
224 164 6
245 71 24
246 225 18
9 197 20
209 89 36
23 249 60
57 229 27
40 133 5
102 46 13
25 236 70
9 148 23
105 155 4
24 22 42
193 158 44
249 86 80
225 232 13
120 149 56
126 8 88
159 95 61
37 85 59
206 199 71
183 134 3
57 81 43
74 249 24
168 30 18
19 67 73
203 194 13
217 23 93
104 139 1
147 66 51
185 203 62
109 61 12
178 3 84
84 15 59
192 118 27
133 25 5
149 122 30
180 57 15
111 153 40
201 117 82
22 165 19
35 203 23
7 76 75
185 247 43
226 40 41
247 19 82
28 93 95
213 179 75
54 12 14
235 212 16
91 194 38
86 17 42
163 114 35
75 66 69
239 204 59
169 148 14
120 124 85
151 95 88
119 151 8
139 62 34
119 132 81
14 98 31
125 98 45
95 225 1
87 107 16
106 195 80
115 153 88
239 164 39
125 10 13
96 196 66
96 173 90
217 183 76
115 171 18
40 5 38
223 79 59
215 233 35
221 239 3
139 169 98
57 198 55
45 173 2
52 17 81
19 183 19
83 102 83
240 55 97
215 30 9
47 151 98
77 132 77
81 98 2
214 94 29
4 106 18
113 147 82
100 60 37
163 34 5
55 217 52
70 157 75
209 115 9
238 181 77
130 132 43
14 189 26
150 11 88
155 197 87
0 206 97
134 64 87
12 116 95
32 23 25
42 29 43
74 65 67
43 74 60
203 188 16
117 190 34
6 105 10
220 1 89
230 13 57
43 107 50
57 68 89
42 2 2
179 159 78
90 195 34
151 14 84
238 137 85
135 137 27
90 110 58
245 17 72
248 29 15
237 161 93
222 5 54
163 175 53
131 194 40
58 57 86
29 137 47
232 231 39
154 64 45
172 148 44
15 218 39
67 149 61
5 27 67
211 120 6
116 81 47
96 94 2
93 11 9
236 64 78
35 69 76
234 222 33
212 82 45
112 39 89
96 211 58
183 1 83
53 243 16
182 211 88
161 6 45
125 33 84
28 10 78
132 240 36
119 192 86
142 46 48
19 148 60
202 199 31
98 223 46
7 82 81
237 186 79
135 82 78
73 115 5
197 64 82
97 231 14
5 172 15
28 32 32
184 127 75
232 88 77
12 59 78
44 106 30
122 138 29
64 53 4
151 125 35
38 74 45
50 72 8
215 166 56
119 35 30
31 52 78
79 23 18
96 99 93
24 108 44
173 178 89
140 175 59
60 183 1
7 18 36
142 234 61
83 216 33
91 122 74
4 99 48
27 10 78
10 105 30
100 20 85
229 171 70
32 28 83
200 155 85
236 140 37
98 157 60
19 215 80
60 94 92
45 96 81
189 235 12
7 108 33
21 20 75
198 124 44
80 122 93
127 89 92
207 92 33
190 197 22
171 108 96
147 49 22
234 168 4
161 24 93
196 123 48
53 137 5
133 202 4
246 28 57
156 103 12
149 22 53
26 29 45
168 110 54
10 189 58
187 189 92
111 103 88
42 207 88
23 167 39
78 148 98
92 177 15
12 55 16
134 37 43
124 51 13
209 189 4
76 70 28
51 63 2
180 129 28
80 85 4
222 171 10
5 1 76
108 31 15
3 133 2
55 48 17
24 34 72
48 70 20
16 129 76
75 194 79
182 53 57
206 221 70
96 227 7
178 156 11
193 8 94
60 83 50
209 223 68
33 0 37
51 94 98
104 28 85
132 225 23
191 153 15
141 164 48
17 223 6
208 18 81
103 183 80
74 75 81
15 155 15
57 173 93
125 123 34
16 157 77
243 70 19
144 247 57
161 140 50
166 90 26
212 241 84
93 159 53
53 0 15
228 180 98
143 29 61
233 60 92
246 5 10
36 223 40
203 83 39
5 175 3
18 47 51
145 63 37
144 105 57
119 109 8
30 45 7
216 182 97
224 122 4
73 128 5
114 141 51
42 121 13
207 110 53
65 110 99
158 221 38
12 108 23
125 200 71
9 209 17
150 3 5
167 231 68
184 195 47
3 183 71
171 133 27
133 148 76
150 42 6
93 196 65
240 131 55
72 109 79
238 133 74
119 85 18
210 76 39
186 190 93
133 19 65
1 10 88
238 245 38
135 150 23
139 3 82
184 146 25
67 147 20
214 35 84
248 149 8
79 1 31
48 16 15
137 158 22
51 97 24
203 66 9
18 93 94
39 60 79
216 50 58
80 35 77
133 207 83
15 163 5
114 239 97
147 48 19
219 2 49
74 207 36
153 21 97
188 41 28
182 221 24
167 128 55
163 130 59
62 232 14
146 41 13
71 7 24
241 9 78
165 150 34
44 98 50
133 44 77
80 114 67
215 174 82
129 245 16
205 4 12
107 194 81
171 73 23
110 153 10
224 126 66
0 61 35
65 1 32
154 79 86
180 74 88
40 35 48
26 123 20
245 60 51
132 86 40
193 120 59
217 239 31
152 189 11
39 203 83
249 107 11
141 62 80
137 233 38
123 17 80
136 240 87
153 33 43
228 231 84
162 55 80
162 142 91
78 1 59
224 154 3
71 6 16
138 165 35
106 217 56
90 197 69
160 149 91
52 227 12
157 128 60
47 237 21
221 130 2
104 154 24
155 16 37
22 91 99
121 134 28
125 113 70
208 52 81
109 81 22
228 245 58
169 131 40
128 81 12
137 57 81
2 1 38
65 135 10
85 221 20
242 25 74
93 129 6
120 203 74
9 190 2
1 98 89
182 10 95
150 72 33
116 101 4
51 221 80
10 29 13
237 72 20
81 45 13
118 34 77
223 211 70
97 229 23
185 212 45
77 67 49
114 186 52
194 221 2
87 223 51
145 21 67
72 24 50
103 185 58
97 207 48
138 99 24
24 234 35
114 31 84
37 207 87
105 228 11
114 0 95
178 241 16
198 233 4
15 195 98
73 169 39
153 92 95
89 98 93
13 57 92
182 104 31
31 19 6
103 4 30
93 234 26
52 125 20
146 124 43
168 24 90
153 228 14
229 128 55
60 66 31
191 32 32
246 177 53
199 194 94
245 155 89
14 200 26
59 0 87
144 234 55
191 39 1
2 156 52
117 170 93
134 83 4
98 206 41
210 22 59
26 48 33
6 84 85
197 21 98
89 71 97
107 204 61
197 15 20
189 225 46
46 13 80
193 185 41
150 90 71
99 84 6
131 96 28
69 146 11
65 124 66
66 135 50
176 202 74
248 51 8
204 178 37
241 217 36
180 67 5
21 3 29
97 18 77
50 17 90
199 17 54
62 12 39
92 30 36
6 79 36
141 26 72
8 194 86
81 95 20
8 99 80
165 26 85
230 164 83
141 177 53
53 13 14
97 184 45
128 85 57
50 211 94
160 196 63
59 184 72
145 54 39
10 36 44
30 236 34
151 61 8
45 209 42
12 71 50
126 123 62
229 154 32
153 162 51
5 10 72
87 1 36
199 102 45
177 80 28
229 25 91
123 111 12
231 117 38
9 5 81
65 101 84
90 107 21
169 239 57
54 199 50
99 7 98
8 26 94
174 15 85
227 133 5
24 113 37
32 81 52
237 223 47
245 48 6
128 164 89
44 35 96
98 37 48
127 52 62
199 7 67
163 136 94
144 131 7
228 205 7
144 84 27
152 70 56
12 39 53
205 121 69
96 76 41
5 70 70
20 174 24
5 119 4
139 216 57
119 0 78
67 202 76
57 15 26
159 18 72
10 64 68
88 13 48
213 221 56
240 216 52
135 147 28
105 3 6
70 220 8
11 103 14
247 7 99
87 52 46
90 201 57
132 226 55
41 178 2
49 13 56
74 107 45
75 114 13
188 21 82
101 117 11
120 234 31
243 1 87
182 79 98
15 37 37
39 62 33
219 13 75
91 154 97
180 207 24
232 2 53
84 168 14
102 43 5
232 22 50
40 37 91
68 199 17
7 11 9
159 208 53
85 83 2
158 39 47
176 201 5
238 10 38
70 132 49
47 198 98
144 94 18
152 167 64
242 50 78
126 186 97
154 41 46
248 239 12
141 54 6
104 190 37
223 33 58
154 243 77
176 179 4
131 10 20
194 233 71
216 70 1
123 135 16
74 212 89
83 223 46
24 99 94
11 66 66
193 205 44
63 36 99
239 137 55
195 107 13
43 63 81
46 16 18
108 50 7
55 181 23
167 6 9
215 206 54
22 188 5
190 18 73
2 206 10
177 53 89
35 188 99
218 189 2
56 186 50
176 212 42
20 201 95
34 12 84
229 139 61
112 108 72
168 239 96
211 98 63
22 5 37
127 126 3
179 206 45
5 248 70
77 199 3
46 120 18
210 155 21
205 159 61
14 1 23
51 12 25
100 89 55
209 176 36
247 185 43
246 229 38
234 233 19
128 154 23
149 198 79
190 63 59
173 66 61
221 194 32
33 139 83
215 185 4
121 128 6
129 8 69
58 177 67
158 13 33
236 143 34
34 92 62
93 206 4
181 211 97
166 51 86
183 30 30
237 122 19
184 187 69
228 62 42
100 70 67
62 88 74
233 82 38
126 169 20
78 167 17
99 216 76
152 14 11
210 98 67
58 206 93
6 38 66
239 165 99
158 98 17
75 37 22
33 71 69
143 113 7
26 148 82
24 120 86
91 93 99
71 127 91
18 87 18
245 16 38
110 209 24
159 107 35
17 217 49
235 244 90
120 84 51
184 219 8
239 152 91
34 236 40
26 184 20
159 236 78
84 49 59
79 235 47
242 119 45
215 248 45
155 127 53
44 148 26
167 79 20
146 148 93
159 155 41
115 61 43
57 70 90
215 244 80
113 133 59
11 190 86
102 191 71
24 78 55
210 169 50
223 145 39
108 174 98
75 215 51
8 12 53
73 164 55
156 25 85
86 191 94
38 215 45
68 151 57
248 82 64
64 196 38
150 170 81
224 92 7
71 52 56
246 115 20
248 249 51
124 58 59
240 214 91
113 180 38
40 38 9
226 24 40
215 156 25
85 139 77
68 226 17
159 47 1
112 33 33
46 41 78
35 121 9
135 76 23
104 202 9
194 209 76
244 163 19
212 225 9
158 17 8
5 26 29
149 5 30
60 116 28
175 56 34
39 78 57
122 249 38
20 41 73
244 67 58
18 95 14
24 218 50
103 203 65
60 20 10
229 24 13
86 223 71
162 89 36
117 203 56
237 201 10
64 90 38
41 73 86
162 74 30
183 104 17
36 42 44
84 67 78
12 201 6
228 121 11
31 57 67
247 8 10
221 11 16
150 186 30
178 74 54
96 182 44
64 112 51
242 166 4
198 206 89
34 89 62
128 3 54
55 104 67
189 87 14
147 79 2
155 25 1
206 241 47
209 159 82
217 188 73
71 174 76
3 120 99
244 70 5
134 212 70
189 10 29
21 191 3
174 117 73
87 136 38
180 37 59
237 247 71
192 78 35
15 247 50
220 16 78
12 139 93
74 33 30
96 75 8
47 94 1
70 51 59
111 45 20
209 216 1
74 108 96
154 137 26
112 185 81
235 237 35
22 120 50
124 96 2
230 58 16
105 6 56
10 15 86
86 133 62
114 80 46
69 223 18
136 23 46
197 191 83
127 152 28
184 84 88
186 164 72
189 232 45
23 40 88
99 117 49
231 139 98
64 165 21
33 127 86
234 83 10
215 140 75
120 231 27
232 169 64
8 27 80
51 99 51
128 211 95
3 113 66
81 202 55
158 174 27
225 69 59
123 200 19
66 1 15
121 58 62
242 154 29
216 209 19
117 3 46
193 55 15
16 224 66
135 246 87
229 132 30
236 15 57
183 114 33
93 34 73
249 6 82
103 247 7
127 117 87
176 148 87
221 138 19
6 226 80
231 102 81
193 93 68
43 82 54
144 173 65
237 12 82
187 217 16
50 57 50
155 75 11
57 126 32
206 125 23
61 153 51
154 138 19
69 7 48
90 88 6
186 197 36
31 211 28
17 236 27
22 89 87
224 149 46
134 189 36
61 39 39
182 25 82
169 118 59
156 190 69
51 26 65
197 78 44
67 243 22
147 230 91
154 18 84
190 81 68
100 55 26
96 33 25
25 56 83
86 245 69
34 238 47
27 44 55
5 13 72
118 180 58
168 56 80
240 128 24
63 185 75
45 26 88
242 64 14
142 117 62
222 95 48
113 18 14
101 63 43
34 39 51
118 243 38
76 239 23
179 152 77
102 76 91
98 222 67
8 118 98
36 3 73
76 99 62
12 97 92
166 215 31
145 191 81
193 31 68
46 50 97
71 49 28
226 95 12
16 130 43
216 69 35
20 212 52
90 132 17
231 20 1
36 182 53
136 38 83
41 246 25
19 145 75
75 245 61
113 32 63
132 220 87
233 203 57
183 48 19
207 109 52
184 26 91
201 6 67
176 92 35
31 92 74
110 184 6
201 182 97
129 145 98
197 24 45
22 139 18
238 231 83
217 9 67
245 148 94
10 5 10
192 160 45
98 60 48
2 17 36
16 53 60
11 196 77
53 78 23
124 237 51
64 182 16
236 120 26
36 188 91
152 97 74
149 221 94
53 193 25
218 76 75
210 178 94
161 95 16
44 168 67
70 113 44
43 118 28
62 18 44
168 76 17
141 89 98
186 153 63
17 190 86
165 85 44
110 23 41
120 223 45
109 178 67
52 235 67
22 119 62
