100 7425
43 18 37
86 10 53
77 0 59
23 67 1
24 37 9
96 71 84
35 81 6
10 27 92
83 11 88
0 9 14
56 22 67
1 89 33
88 8 32
54 70 30
82 61 50
27 55 88
86 25 52
7 1 96
36 82 15
86 13 26
62 12 55
33 74 44
24 2 5
59 0 83
40 74 22
3 62 43
79 55 88
52 49 73
56 0 88
11 8 41
22 18 24
11 95 20
16 0 82
19 14 58
54 64 33
52 77 74
22 81 40
7 25 87
6 49 48
67 36 85
94 13 58
79 61 19
82 19 84
2 42 63
70 93 74
39 76 40
86 47 1
89 29 6
37 41 12
77 75 60
85 44 10
30 31 15
40 22 55
88 67 69
71 40 68
92 10 92
89 57 39
84 60 48
65 91 57
33 96 2
23 20 11
29 64 42
89 79 90
33 61 11
75 24 35
18 55 99
0 50 96
38 16 19
27 65 25
35 19 33
93 19 80
13 45 91
69 85 71
44 30 29
39 99 33
99 24 48
60 73 25
15 67 50
81 62 32
94 9 1
37 61 94
98 27 95
75 72 84
6 42 42
25 95 87
21 54 2
47 13 4
82 66 68
32 93 74
87 89 51
57 92 40
74 47 56
11 84 2
76 44 55
48 17 52
37 29 73
10 12 73
23 96 13
33 46 70
7 55 46
64 88 19
97 80 45
91 61 67
96 37 76
12 96 84
52 86 41
33 76 10
39 35 78
64 81 78
77 52 48
35 88 33
7 49 26
30 40 77
62 70 53
67 86 97
24 79 93
73 37 25
47 40 70
13 63 34
66 95 18
77 22 33
84 69 59
60 45 43
78 31 10
84 89 57
14 80 9
44 95 23
43 4 36
28 69 28
3 8 55
61 19 46
85 69 90
14 42 22
7 83 6
0 75 65
85 89 55
11 19 54
19 22 99
6 74 23
32 27 20
12 85 98
28 51 8
39 22 12
96 58 37
49 24 19
81 57 99
3 64 65
47 22 79
86 95 74
50 13 5
86 5 50
93 20 30
60 81 81
29 41 17
21 72 88
61 84 45
15 60 24
65 6 63
48 61 32
38 61 27
84 44 74
7 34 36
81 40 30
25 5 15
13 9 54
18 67 14
89 72 60
72 17 20
78 99 34
22 2 90
48 44 67
46 58 3
66 22 29
18 61 12
33 98 79
99 22 84
36 70 85
92 5 44
90 80 95
94 22 30
0 91 5
39 29 65
96 62 75
40 35 38
66 50 94
87 84 39
17 83 48
7 27 49
74 34 72
82 98 60
53 20 32
51 36 55
72 45 86
40 80 67
90 47 97
50 35 52
21 52 72
63 30 90
16 12 33
54 47 51
57 53 58
87 62 63
83 14 60
73 29 59
15 30 55
39 15 92
57 34 39
82 18 82
69 74 16
84 1 9
4 49 93
90 37 72
32 28 70
36 57 1
57 0 96
0 14 97
1 33 6
83 76 28
99 9 83
70 7 40
52 51 28
56 62 72
4 36 39
30 54 87
61 82 77
81 41 20
19 98 68
55 20 44
52 54 58
99 18 42
31 8 52
15 39 5
35 13 7
88 13 79
55 38 13
5 86 37
91 94 16
59 42 97
5 61 71
97 25 37
48 55 55
87 42 23
22 11 40
53 30 65
56 13 9
62 13 44
96 68 78
11 98 10
13 50 57
47 87 84
76 72 66
67 89 41
29 52 64
32 8 75
75 87 30
19 52 41
6 61 14
6 81 5
8 11 35
70 34 51
54 73 92
89 75 15
42 64 70
80 2 1
72 50 6
53 64 9
56 28 77
24 41 71
17 32 85
35 67 87
24 4 85
51 21 31
21 24 90
87 81 89
20 17 30
16 83 65
15 44 94
65 50 84
83 50 86
42 79 89
39 92 23
45 35 11
0 65 8
76 45 15
63 67 45
34 29 75
89 25 19
27 17 99
13 74 61
77 51 51
38 33 86
78 58 83
1 75 87
34 36 97
48 87 43
73 61 20
91 75 42
54 97 63
31 62 65
53 12 61
12 40 36
82 42 38
86 26 81
11 49 32
9 50 54
10 58 13
12 32 65
78 90 33
14 19 46
46 76 62
77 11 89
40 51 69
26 82 80
96 38 22
61 1 29
47 12 43
32 25 60
22 79 43
24 8 74
12 76 43
1 34 64
38 19 55
97 63 12
16 32 95
38 83 92
55 77 25
21 95 54
28 78 14
34 55 55
96 85 58
74 38 1
86 66 30
25 82 29
42 2 26
84 6 6
38 97 92
49 71 1
64 39 56
47 37 41
61 67 93
34 65 92
94 86 44
70 91 23
22 44 23
19 51 25
76 54 20
24 72 48
38 81 72
96 67 21
17 79 55
13 65 94
33 68 88
23 86 92
79 97 21
18 46 81
50 45 4
87 23 63
34 80 24
75 64 1
56 8 85
79 95 10
21 32 37
71 74 1
51 76 74
52 11 89
85 2 88
86 35 52
7 74 48
91 22 71
78 7 19
92 45 97
69 67 67
53 32 17
39 24 6
49 16 35
66 81 65
29 56 7
8 41 45
4 78 25
32 64 66
77 39 95
74 26 51
27 5 39
19 35 56
25 61 72
16 95 97
25 27 81
38 50 27
83 9 27
68 46 15
31 26 74
45 26 57
15 29 70
90 45 47
47 23 56
35 44 97
86 92 72
2 92 74
77 8 29
73 17 76
10 94 91
95 12 29
49 2 78
13 72 28
28 37 67
89 77 36
75 50 84
93 38 66
66 29 21
68 96 75
77 23 12
66 94 15
89 50 11
97 66 9
79 98 63
70 95 69
25 38 37
62 90 39
28 5 23
82 70 55
20 82 14
38 71 64
74 46 48
61 75 18
16 64 3
26 55 64
25 63 19
84 99 29
36 89 67
57 31 99
78 97 18
42 16 12
82 95 52
59 34 25
52 95 33
47 7 54
16 10 85
42 87 13
90 96 92
10 91 93
58 33 70
46 63 32
19 11 34
74 66 93
83 3 51
88 30 48
29 18 1
99 17 47
81 71 27
89 17 26
63 34 12
70 45 91
35 91 60
95 94 11
97 26 52
85 74 35
61 74 72
59 71 16
63 76 12
49 15 16
40 27 4
57 4 43
70 21 48
97 95 14
28 26 93
47 54 68
49 40 5
96 69 54
61 93 61
67 11 64
56 14 85
16 23 9
26 46 3
12 35 91
60 19 41
59 69 12
66 28 46
74 77 87
47 33 42
95 68 7
85 68 67
18 19 35
4 90 96
28 43 1
69 36 24
4 83 16
15 43 14
93 61 83
9 40 88
42 17 77
86 34 41
60 77 33
35 85 93
33 30 60
7 79 11
86 60 33
10 57 26
29 55 85
27 85 95
36 87 9
68 87 27
46 34 10
38 35 66
8 88 19
12 54 29
45 64 83
58 26 99
33 65 35
65 31 53
98 43 9
63 98 32
98 10 33
14 22 44
18 43 76
90 59 70
21 25 91
90 67 35
53 79 83
51 58 49
70 79 8
5 36 2
4 55 68
80 51 98
64 51 68
55 13 60
23 1 26
65 7 13
42 88 20
99 27 5
69 18 69
29 13 22
48 78 60
62 28 71
11 15 43
89 9 83
89 5 11
43 53 61
58 24 50
61 25 48
12 90 98
1 69 50
21 11 22
92 46 79
43 93 94
57 78 62
3 63 35
77 43 86
8 68 10
2 12 72
82 78 45
24 13 26
85 5 19
94 78 42
8 38 21
3 5 91
54 23 16
98 54 37
35 30 33
40 23 62
97 73 15
30 85 18
45 51 63
99 98 15
48 36 94
88 27 1
32 42 34
29 84 88
50 12 63
1 78 95
57 38 19
90 7 86
23 21 63
91 33 48
34 6 36
61 88 61
77 65 95
22 12 47
22 17 73
94 12 16
86 42 93
52 33 41
14 89 32
99 68 98
66 14 50
29 98 28
87 14 31
34 44 20
21 5 89
71 45 80
13 12 34
39 33 55
75 47 44
49 79 95
74 20 72
96 54 58
97 69 30
76 14 57
1 5 16
29 88 58
28 92 16
62 1 51
32 63 55
72 44 51
12 46 47
9 31 67
36 60 1
64 95 93
45 66 76
3 15 89
22 30 10
36 79 36
84 80 98
70 1 89
97 39 53
99 21 77
77 45 77
37 86 83
50 59 31
63 19 29
48 84 13
73 58 87
30 9 83
47 0 65
36 34 23
43 99 30
35 68 57
94 71 72
73 11 31
47 39 61
63 20 35
8 36 57
41 26 70
80 43 32
21 49 21
89 59 15
54 93 99
51 70 62
78 20 30
34 52 88
34 76 60
90 1 91
62 80 84
8 42 51
44 20 85
84 23 96
19 97 48
67 9 14
99 0 15
5 11 89
70 68 2
62 60 80
8 62 74
78 39 97
21 50 88
25 86 55
11 68 47
14 12 38
71 79 38
53 16 6
1 64 76
12 8 34
40 57 54
79 86 59
55 81 25
80 26 41
75 93 78
1 2 86
1 39 26
65 10 88
42 71 58
29 7 8
72 86 83
79 66 23
97 51 94
6 47 82
34 10 40
22 24 16
50 28 85
94 17 33
47 11 2
90 86 68
44 37 51
54 80 13
59 14 78
27 66 74
58 71 20
92 8 56
26 24 72
43 62 12
98 30 67
10 50 95
51 17 37
92 67 86
77 46 24
13 5 31
0 71 14
79 34 31
16 71 68
11 97 11
75 40 2
24 52 68
17 35 13
27 41 20
1 0 36
30 11 18
12 6 40
65 42 86
5 26 99
64 8 41
54 83 12
60 35 36
21 71 32
14 10 78
90 58 98
66 61 32
99 88 21
1 56 63
97 79 44
51 54 43
11 41 85
85 48 67
68 56 61
65 99 38
91 13 69
92 81 57
70 2 45
91 3 73
61 49 64
13 1 82
80 73 42
20 98 93
53 29 3
86 67 92
68 67 53
87 59 31
92 70 35
36 33 27
83 17 19
67 22 57
28 93 57
39 26 98
7 2 65
10 68 18
59 20 38
62 31 21
50 48 25
54 40 41
64 77 87
51 37 77
71 1 7
24 27 93
21 91 74
42 27 19
31 21 92
64 99 38
53 96 65
24 70 24
30 58 78
45 3 2
58 5 20
26 29 23
92 85 68
18 1 69
71 38 19
60 69 50
10 14 9
1 67 22
94 73 24
30 52 3
37 58 31
58 40 64
41 92 40
74 13 68
83 39 37
59 21 44
99 29 91
8 93 81
15 54 37
7 6 88
26 22 27
75 14 22
45 37 27
62 71 90
33 97 16
77 15 60
3 79 44
56 92 88
59 37 98
7 90 71
36 44 18
6 3 35
34 19 94
95 79 22
37 46 27
23 0 36
42 4 25
3 78 8
31 9 77
10 98 74
81 33 31
54 16 94
98 76 45
63 66 88
9 21 97
99 53 61
89 0 87
81 37 80
50 88 47
9 65 20
24 53 99
15 94 7
66 59 47
63 64 33
97 3 9
36 21 61
28 64 48
51 88 52
65 80 98
4 20 61
50 84 99
35 33 46
33 12 59
33 4 24
0 32 60
50 99 5
41 35 74
88 46 65
13 15 54
1 10 84
64 1 30
83 67 67
77 80 1
4 27 27
12 24 33
8 75 48
96 33 6
34 11 74
16 58 73
14 73 73
4 42 43
88 4 85
82 59 89
58 82 87
49 9 3
46 26 80
33 70 99
75 71 48
25 19 21
3 54 23
29 69 86
97 10 78
26 65 55
10 23 11
61 62 24
33 85 50
59 73 89
59 87 90
74 2 35
72 10 67
5 34 54
85 33 45
3 92 15
37 71 72
38 59 37
42 22 84
62 42 33
22 69 28
3 85 68
0 97 22
22 26 6
34 7 39
13 60 51
86 44 77
3 87 16
64 45 93
0 37 7
60 41 66
96 52 55
91 25 14
61 6 65
3 26 24
30 70 5
18 96 82
59 10 54
85 37 78
83 36 36
50 73 66
11 99 49
29 99 49
14 30 86
58 17 85
41 17 71
49 99 24
80 66 91
45 91 58
94 39 78
14 31 65
80 58 14
38 24 68
43 73 93
60 74 87
64 6 24
90 99 1
37 89 58
87 26 75
25 2 52
74 17 9
76 23 23
14 71 97
56 24 66
83 35 73
69 89 42
18 3 78
8 81 73
76 63 51
68 16 75
23 11 81
75 97 9
69 48 34
20 27 37
57 69 73
80 75 60
97 21 48
29 73 93
92 76 43
96 72 90
15 12 33
40 4 76
16 68 78
70 64 13
80 37 87
89 4 30
72 84 33
57 41 25
3 57 47
71 32 99
77 74 86
98 19 21
52 73 62
93 81 7
79 25 37
36 49 75
82 39 88
75 76 34
34 58 22
94 95 14
38 34 14
79 65 44
3 58 14
0 44 44
12 5 44
38 58 51
70 87 26
92 57 7
17 97 20
71 67 13
40 47 54
33 99 17
81 36 77
51 84 90
15 71 74
20 52 45
68 86 17
32 52 89
55 56 67
95 37 56
46 50 26
10 63 43
32 61 30
78 24 20
41 25 54
52 67 21
17 6 26
43 56 35
66 32 1
16 53 57
32 22 27
20 34 87
45 52 14
61 46 99
15 75 71
7 17 2
5 27 35
30 66 83
25 47 98
93 84 51
77 6 61
86 7 79
40 65 71
72 20 87
77 64 59
93 30 15
95 57 39
62 78 94
94 27 18
4 98 72
74 55 90
59 88 57
19 80 25
97 85 79
19 45 89
4 66 14
38 82 88
65 48 45
12 39 74
46 69 69
13 90 75
48 20 4
40 86 23
8 96 27
35 6 25
9 15 27
46 4 76
38 72 67
96 91 61
65 85 84
25 28 5
96 92 51
80 32 53
56 86 97
84 2 49
79 64 1
48 19 78
8 45 91
54 51 39
11 96 72
12 59 92
52 69 5
53 67 97
96 50 92
80 15 74
31 56 63
84 97 15
5 80 46
60 33 31
38 21 66
48 0 11
69 44 50
72 57 97
52 90 37
17 33 63
14 94 22
67 38 31
80 64 45
27 69 1
58 8 6
13 58 25
57 77 60
40 77 86
68 80 73
68 91 31
90 35 85
84 77 50
11 65 25
33 39 95
77 31 78
96 88 29
80 47 73
72 82 83
71 35 4
30 34 27
32 20 3
86 6 19
62 29 47
23 98 82
74 50 45
65 53 42
68 75 29
98 96 45
99 10 53
71 15 32
5 99 11
72 92 93
90 97 30
19 74 63
0 70 38
38 87 92
38 6 39
31 22 83
24 51 96
16 19 36
85 55 55
26 0 96
50 5 1
43 87 40
97 58 28
42 0 64
68 38 96
46 45 14
97 76 43
38 52 23
69 34 34
18 70 73
26 9 77
80 3 70
8 22 83
50 58 13
74 28 1
77 32 77
73 74 21
42 40 89
89 54 34
85 24 97
54 19 55
43 54 51
28 59 16
46 43 88
77 89 25
40 85 91
87 74 33
89 65 78
10 67 73
41 47 24
31 34 22
22 98 34
98 31 8
26 96 24
51 77 78
68 50 43
61 95 84
68 35 95
55 34 52
95 87 38
82 13 3
41 21 88
46 86 48
87 22 86
53 33 5
47 48 31
16 33 6
24 22 27
35 83 24
88 85 92
61 89 84
15 53 59
43 38 1
31 15 46
41 96 58
22 46 86
24 45 80
77 27 96
2 65 91
0 17 75
66 72 99
8 2 46
34 96 53
5 35 47
27 93 23
56 34 94
37 77 97
27 54 45
59 47 18
5 74 31
95 8 10
42 1 62
88 60 74
25 14 71
65 43 40
0 99 28
40 6 13
15 89 14
71 80 78
68 61 93
30 95 16
30 26 52
88 77 93
45 83 92
36 76 86
6 41 43
89 30 44
61 70 56
95 18 27
10 60 91
1 28 36
54 35 7
72 60 83
82 36 14
57 99 87
67 72 9
35 64 59
42 33 12
74 37 9
89 68 50
46 48 3
43 68 1
13 24 10
68 41 41
91 17 19
74 39 63
44 12 74
70 20 11
57 64 93
75 65 85
23 30 84
63 40 9
64 84 10
53 99 71
39 94 70
78 98 81
98 85 98
8 63 14
78 55 54
2 67 11
34 45 69
48 66 25
21 13 9
97 0 42
51 63 64
3 36 94
29 33 76
92 44 34
33 66 38
98 93 37
1 47 9
46 84 89
66 9 48
78 61 36
67 12 85
11 6 8
38 15 92
59 74 43
11 40 5
58 64 84
45 85 35
27 97 28
77 3 39
51 41 93
68 81 17
70 54 11
14 32 50
52 57 57
5 10 15
70 58 48
14 27 17
45 36 67
43 1 45
30 25 21
42 14 46
56 10 78
84 21 46
86 32 72
52 17 82
25 58 40
62 6 11
68 43 71
16 48 3
61 31 18
53 28 90
60 7 54
15 45 34
9 73 7
34 48 8
82 79 91
51 45 92
85 35 97
72 0 6
18 41 41
38 51 40
61 80 75
20 78 61
62 57 20
23 44 16
46 87 5
18 77 68
73 88 16
39 78 68
51 47 73
41 73 41
1 37 1
79 46 89
69 63 11
65 1 61
1 61 78
72 90 9
46 14 84
28 82 85
79 76 95
64 94 23
6 36 17
72 88 46
3 91 49
11 4 97
91 55 94
9 88 88
3 39 95
83 80 78
1 20 22
82 46 30
12 77 17
84 37 68
11 60 41
36 30 49
15 19 80
31 78 7
38 75 32
27 73 92
20 15 77
2 55 3
22 61 70
66 82 51
66 44 31
62 54 6
0 40 66
17 61 88
15 23 78
9 0 19
5 1 13
79 72 73
57 85 20
89 73 19
58 85 79
16 61 53
65 68 84
5 8 21
29 62 63
38 36 31
53 54 65
46 49 12
55 40 73
81 2 75
64 23 35
94 63 84
1 12 53
91 35 47
8 43 91
21 47 80
4 32 10
71 68 49
98 58 15
57 10 83
0 61 74
5 67 49
82 91 28
23 48 76
52 29 63
37 22 97
34 33 49
51 79 37
13 21 9
31 60 25
94 45 6
32 51 65
90 42 71
5 48 19
7 60 9
18 79 62
53 9 92
93 16 96
62 73 2
35 51 47
77 29 48
96 35 58
6 20 93
32 75 4
90 82 4
34 56 87
4 80 30
86 96 97
97 84 45
44 90 23
28 11 48
81 92 76
96 36 55
36 0 30
64 66 97
23 66 77
16 60 2
3 53 89
5 14 72
19 16 93
5 21 46
38 1 98
66 23 4
74 61 70
19 21 63
13 89 91
84 74 24
24 88 85
55 61 21
4 19 33
75 9 22
57 6 28
11 27 90
26 5 38
0 5 52
75 12 45
99 90 19
45 0 93
76 58 11
12 72 16
17 66 58
89 23 13
19 24 68
29 36 96
17 10 26
38 17 20
96 7 27
84 47 19
34 74 90
70 81 78
1 49 35
95 59 14
88 71 31
64 56 59
30 63 3
14 20 3
8 76 16
10 9 57
54 10 80
65 56 79
30 71 4
29 1 7
41 77 63
20 64 14
79 16 32
17 13 12
2 93 61
17 93 60
88 49 68
93 17 24
87 75 58
31 11 72
6 48 85
1 68 80
2 72 69
86 56 40
36 56 1
55 4 23
65 90 43
0 3 35
91 28 89
20 11 31
1 86 88
3 14 32
92 6 67
11 21 11
96 87 28
5 82 16
61 20 25
69 38 65
40 36 96
41 80 29
60 70 7
20 8 90
55 26 12
80 17 97
93 86 14
48 97 10
71 99 87
38 93 90
96 82 21
74 15 6
82 29 15
46 39 78
44 81 31
24 83 60
59 61 1
33 57 56
64 63 88
91 16 98
38 3 17
7 32 9
0 57 74
18 35 92
79 58 74
97 38 2
40 99 15
66 46 42
59 90 45
21 39 70
48 89 69
39 18 19
26 94 10
48 25 37
11 81 45
93 55 78
54 38 89
83 75 4
19 95 56
91 49 10
10 77 8
88 18 89
3 69 32
15 57 72
3 73 99
87 30 31
81 21 91
10 13 73
23 99 15
35 26 43
83 91 96
88 3 50
26 98 6
83 73 79
65 92 69
19 58 90
84 29 85
55 14 67
9 42 87
82 65 99
2 36 85
62 20 30
32 7 88
17 12 33
44 82 10
6 31 95
54 49 76
93 28 26
66 53 21
89 86 87
29 71 37
86 81 4
23 88 97
84 57 25
53 18 75
86 43 87
46 99 89
56 44 31
55 42 99
93 2 66
81 91 95
20 39 81
35 22 92
34 67 49
84 90 88
31 5 34
38 95 99
60 56 69
28 63 23
92 75 9
51 10 43
90 60 14
1 14 67
48 35 61
50 97 90
94 79 57
3 27 49
0 89 64
51 78 58
1 62 54
60 93 94
97 12 12
86 36 41
46 42 79
3 0 57
7 30 10
39 51 57
59 52 92
66 40 57
62 9 8
37 59 44
96 48 60
72 79 98
73 91 63
24 15 85
36 28 23
82 7 63
61 18 93
11 94 96
78 71 84
30 44 68
25 71 91
15 63 19
25 79 38
5 16 43
0 26 5
46 18 85
30 10 52
14 56 38
92 68 44
98 35 82
61 39 24
28 20 83
44 7 76
58 31 22
95 72 70
41 72 63
54 78 53
76 15 55
22 8 89
64 9 70
33 67 12
87 69 89
56 67 41
34 99 15
44 45 25
21 58 68
80 21 34
78 49 29
27 25 74
18 45 29
24 69 20
41 61 96
10 71 38
10 37 68
46 0 60
42 97 35
77 42 7
72 23 73
62 61 99
29 79 72
23 74 37
21 64 79
44 61 97
37 62 60
61 21 69
17 0 22
67 2 11
20 95 56
13 7 12
99 95 49
89 34 10
31 82 4
93 67 7
35 28 36
94 49 91
31 13 33
70 90 27
31 72 14
23 53 10
30 76 54
44 17 86
42 6 19
24 63 86
93 72 99
58 94 97
54 63 29
53 83 33
79 83 23
32 34 87
97 83 87
6 97 69
53 85 19
68 63 73
98 24 26
49 1 84
80 93 34
90 61 61
47 31 39
57 70 83
69 56 60
44 74 21
1 60 49
51 27 43
92 58 81
50 42 78
55 73 60
41 90 55
74 64 70
17 3 7
75 25 6
86 78 58
39 82 97
49 34 9
42 7 45
28 34 57
26 54 28
29 44 28
54 76 10
11 66 77
0 77 48
48 28 54
65 63 47
33 42 75
25 1 20
2 95 50
44 72 47
62 17 30
19 47 90
92 78 56
99 52 78
19 31 65
12 19 67
81 17 5
96 20 17
59 13 89
9 77 67
27 32 10
88 31 87
72 80 70
8 35 58
26 21 49
52 62 26
5 96 25
4 74 23
15 79 86
23 59 87
95 7 25
1 35 3
68 28 87
42 98 18
11 47 13
80 81 69
97 31 37
64 41 28
60 66 88
25 32 70
88 69 27
12 28 71
65 58 71
61 41 24
57 88 12
27 26 84
50 27 12
62 69 52
86 88 46
91 42 92
70 37 17
50 98 48
46 88 92
19 71 7
43 72 76
93 82 41
80 96 31
51 86 31
43 8 42
26 59 6
97 55 1
69 78 11
21 40 53
85 17 57
61 52 55
16 74 47
10 74 35
97 82 15
53 50 9
60 67 40
11 69 77
90 13 38
64 71 99
67 94 78
17 55 16
20 46 64
6 26 19
64 34 82
40 93 88
22 48 95
65 34 11
52 50 79
50 4 16
76 78 98
63 65 94
97 94 13
30 75 91
61 36 70
93 73 21
10 78 11
43 80 11
27 24 71
76 31 20
36 78 12
66 5 16
32 47 44
1 73 8
76 75 85
23 45 35
7 87 92
61 90 44
98 64 1
47 25 96
56 4 32
70 77 42
70 71 75
9 23 48
77 14 48
44 88 39
3 77 15
18 20 30
98 36 17
38 86 67
28 77 23
44 39 94
74 93 25
89 49 96
38 30 13
83 30 56
98 15 71
2 70 18
61 11 47
40 69 73
41 67 55
64 4 58
13 81 1
60 0 11
39 23 84
33 53 39
39 49 1
80 74 11
51 73 27
99 81 1
8 7 37
67 61 16
20 41 3
80 11 75
70 98 71
84 95 11
25 40 50
55 92 77
44 43 54
0 20 82
60 15 2
53 43 46
61 85 4
22 96 76
10 41 63
10 56 72
71 3 63
34 4 18
94 75 6
91 93 5
39 83 13
25 48 57
68 6 36
39 32 81
91 52 15
58 36 33
49 93 17
3 47 4
92 32 85
34 17 88
35 75 68
57 20 81
61 58 45
52 91 19
82 27 32
73 8 80
10 40 24
51 83 83
88 14 26
0 19 37
15 87 56
46 24 12
72 38 93
96 3 32
48 49 39
50 25 74
96 89 62
79 20 40
81 38 11
18 53 46
23 3 3
20 35 14
37 25 18
31 91 85
5 91 29
25 67 79
8 52 99
72 30 50
91 67 81
39 21 53
10 24 96
4 99 6
10 17 10
13 66 66
73 77 82
50 75 88
27 14 65
57 63 72
38 80 88
83 7 16
66 6 74
2 21 36
9 18 53
94 2 51
30 73 50
48 92 22
36 52 39
12 10 12
56 60 45
24 20 16
79 22 60
98 6 55
19 82 12
24 21 23
86 19 14
25 21 98
69 84 33
67 40 21
26 88 9
98 60 4
22 87 31
4 37 52
16 5 45
78 5 80
21 70 27
18 8 13
75 27 48
3 67 9
98 18 14
71 54 32
55 69 45
52 55 42
60 8 47
86 69 59
55 71 87
75 15 10
13 94 96
58 57 12
63 89 73
95 1 95
53 3 99
63 91 47
33 51 51
30 80 51
51 35 17
34 70 12
61 27 25
38 89 27
79 14 27
84 38 54
4 64 73
12 45 13
36 66 6
61 55 57
80 69 14
