500 62375
370 335 7
379 365 53
402 359 8
64 241 33
425 116 14
427 378 52
324 455 55
43 212 1
150 292 67
180 221 92
110 339 13
320 300 72
161 139 61
323 5 58
111 153 76
486 66 99
29 440 48
411 88 4
166 236 25
121 330 12
258 418 79
464 417 51
273 376 89
188 489 54
366 43 68
24 472 71
454 438 94
369 74 62
466 50 70
399 13 79
290 382 11
172 245 37
296 182 4
209 22 48
492 297 63
77 200 6
231 492 90
427 204 2
87 51 75
380 48 31
286 142 4
490 361 36
360 383 9
328 20 37
419 72 46
286 476 88
185 52 52
260 272 32
208 378 87
474 137 28
189 190 21
92 318 31
439 396 16
455 187 8
198 81 86
418 224 87
18 96 32
75 45 57
79 113 68
334 144 91
452 328 50
358 474 49
37 440 14
299 121 64
200 191 84
407 183 83
5 472 80
106 432 53
71 416 65
133 88 23
440 100 54
133 0 11
451 275 51
459 24 78
368 155 36
133 222 98
345 97 2
309 41 25
228 348 80
219 321 70
341 62 77
51 264 76
279 458 3
375 11 56
233 102 71
324 341 84
195 103 79
326 97 43
329 496 5
245 455 36
361 147 52
382 133 40
263 352 4
80 288 25
158 454 38
453 125 26
28 352 16
416 41 5
357 472 39
307 411 20
306 30 4
10 9 25
74 406 91
176 228 90
238 10 37
490 87 24
482 343 75
463 324 89
401 137 55
474 82 6
335 2 67
233 268 9
287 230 64
445 404 8
10 432 22
278 373 60
182 489 85
172 125 91
340 218 14
409 248 65
196 311 86
63 221 33
198 370 84
175 138 78
416 121 20
284 439 38
397 101 99
313 100 16
143 305 46
380 313 17
185 331 36
306 276 27
385 254 4
401 120 60
344 376 17
63 464 4
244 128 66
278 230 61
176 84 2
191 269 27
177 278 29
98 474 13
346 114 83
192 352 38
231 428 37
447 175 12
313 419 33
488 181 91
360 258 25
203 53 22
459 357 58
235 416 28
370 392 22
173 342 44
446 147 1
57 81 14
476 261 18
333 137 51
108 276 59
480 15 14
262 306 50
302 214 43
150 216 19
296 253 47
448 212 30
42 117 51
419 175 68
382 10 69
430 425 96
209 396 41
1 213 41
47 76 30
64 416 38
411 301 24
172 171 8
13 285 49
101 104 13
48 257 4
151 108 96
278 166 99
242 320 3
277 491 98
192 92 75
29 371 89
379 113 47
44 284 58
176 278 49
354 412 56
441 432 16
153 112 42
348 410 60
382 485 54
276 124 3
424 99 18
207 169 25
31 129 38
7 255 65
176 403 94
382 393 29
363 443 52
413 246 12
214 122 40
158 69 98
352 482 75
355 51 48
480 322 56
413 21 51
252 371 2
212 7 77
366 260 10
171 116 21
30 284 44
343 213 78
410 295 90
231 459 60
401 296 57
183 209 1
203 252 4
55 259 43
370 166 27
86 375 15
295 211 14
465 375 73
437 175 55
50 19 88
278 12 7
273 347 87
24 440 2
124 425 25
227 436 83
276 116 85
131 110 19
241 15 41
247 370 50
442 256 21
118 197 44
155 376 47
378 18 39
249 112 8
281 411 71
430 21 38
329 57 50
361 94 20
67 231 12
455 162 51
274 208 62
200 422 37
313 428 96
277 226 81
155 408 23
484 396 83
468 385 20
456 24 82
143 403 53
371 474 27
155 320 18
451 26 1
83 253 42
363 492 64
3 322 81
303 281 87
88 264 22
247 89 56
375 171 72
269 143 59
170 201 66
442 415 90
376 338 9
291 113 85
108 97 18
268 323 90
456 157 6
212 68 50
155 145 34
426 115 78
335 311 89
50 427 19
66 195 5
439 220 87
423 254 86
22 444 43
212 478 40
186 491 97
53 55 67
36 396 24
497 240 60
46 224 42
22 361 3
233 82 12
368 490 17
286 398 89
79 483 5
90 307 20
214 168 64
341 288 85
102 175 17
378 247 67
232 272 40
345 457 96
306 40 47
451 483 41
474 459 67
429 215 66
478 108 97
185 179 97
11 235 30
429 33 67
218 183 52
473 221 44
161 32 55
448 226 70
433 271 4
494 132 41
214 152 83
93 179 24
252 93 79
311 387 18
314 217 86
413 234 64
369 93 91
157 430 35
493 43 98
449 97 34
361 495 2
238 431 55
153 392 42
251 404 69
335 421 20
427 478 76
308 418 20
112 34 99
49 145 6
219 298 3
24 51 42
490 424 17
21 176 5
294 160 37
268 327 88
347 418 18
265 5 81
370 198 19
31 334 13
187 204 37
429 89 1
181 209 16
72 24 20
89 264 20
58 444 24
55 89 34
37 375 83
450 389 36
355 148 37
318 138 27
13 177 24
496 427 67
312 81 91
8 281 25
329 48 87
366 455 35
228 418 3
146 184 73
468 107 73
130 471 59
337 440 23
427 70 98
323 34 2
393 474 28
450 5 6
107 471 98
163 305 3
203 49 48
420 223 99
339 107 44
301 30 31
295 114 39
77 47 12
126 420 13
316 437 24
476 471 5
22 342 52
258 207 19
30 182 87
164 368 56
226 235 87
253 456 77
470 135 17
285 373 60
278 251 42
86 183 65
470 496 2
270 447 85
41 368 17
151 158 5
351 419 96
315 141 72
313 20 39
259 409 56
121 328 25
258 321 48
100 72 70
292 468 23
325 130 35
136 230 86
390 419 61
289 6 67
84 58 34
134 163 55
225 289 76
47 34 61
147 369 32
16 409 82
99 375 46
361 279 44
229 491 52
149 416 6
253 216 27
133 29 5
253 119 40
87 396 90
494 178 93
278 309 70
41 260 50
398 239 30
445 293 7
70 179 39
217 159 28
31 156 45
62 169 7
356 234 53
332 80 63
129 38 33
14 430 8
164 194 51
262 400 93
427 219 42
414 308 7
295 287 5
85 389 7
117 244 72
3 165 57
211 399 67
204 334 25
254 441 15
166 124 61
265 376 70
313 389 43
11 141 4
36 107 88
407 224 75
356 87 65
26 286 53
66 27 74
353 196 86
1 488 21
490 187 78
478 363 44
201 183 84
144 453 16
235 38 96
333 235 20
62 51 11
124 79 60
379 326 41
389 84 10
40 482 3
172 20 79
76 94 22
4 115 25
251 387 49
42 237 89
381 356 40
371 366 39
135 157 25
138 479 76
479 378 94
9 131 65
78 405 59
224 95 53
420 494 83
275 459 35
69 176 76
132 99 44
5 141 47
96 78 61
335 448 15
406 166 40
277 113 31
395 258 87
82 119 92
125 344 65
106 140 47
206 230 81
496 159 63
265 215 15
434 58 47
498 362 67
439 305 7
69 417 54
119 428 44
329 93 59
402 440 41
63 296 63
213 416 6
156 214 2
305 278 92
102 80 74
237 140 56
446 380 75
415 326 21
282 156 27
372 269 43
346 405 16
95 393 44
356 273 58
182 185 67
464 350 49
297 424 42
30 410 47
485 366 14
171 90 55
459 147 78
178 169 5
446 211 47
99 201 20
52 359 5
278 68 24
319 144 15
171 356 57
296 347 90
139 107 61
274 265 80
467 18 5
186 417 86
364 40 7
185 492 3
190 457 69
464 285 39
91 204 65
107 13 70
146 59 89
461 194 11
395 488 28
356 437 25
370 153 74
454 291 59
8 273 22
494 142 30
106 380 78
234 161 8
423 497 45
32 472 84
175 439 55
435 115 15
10 392 76
136 368 12
162 144 98
287 342 59
105 482 23
149 408 31
141 85 78
291 200 32
480 74 12
226 321 60
328 239 73
448 455 73
80 252 98
122 64 8
358 483 38
428 157 41
297 472 93
472 55 94
410 322 39
204 397 20
306 208 8
467 283 98
482 315 65
252 270 16
197 376 22
325 344 62
371 239 23
99 10 34
290 457 45
238 293 16
398 41 5
126 56 81
202 488 21
48 382 26
109 264 33
92 74 30
364 333 8
204 316 86
186 423 73
324 248 12
271 445 56
270 156 31
470 339 56
79 497 92
268 304 86
79 89 63
476 172 12
105 164 35
77 15 18
150 239 7
24 50 68
39 412 43
356 398 67
334 57 32
67 491 84
455 387 47
453 446 14
138 410 1
165 91 11
100 453 21
222 432 41
394 477 28
333 256 81
388 164 89
440 82 5
430 180 45
22 16 44
440 159 80
204 174 9
397 290 3
414 340 69
496 347 54
229 260 89
272 305 68
356 167 83
276 287 72
20 92 65
137 66 15
363 412 33
47 133 32
266 167 26
291 77 61
130 185 6
495 203 46
81 100 91
24 125 34
217 57 78
450 276 57
62 463 1
135 329 4
277 125 80
308 78 3
141 325 58
100 394 83
444 304 86
90 380 34
138 321 96
42 73 89
67 256 97
259 38 51
389 184 55
367 377 86
428 229 15
121 473 43
176 61 65
415 9 70
101 178 48
175 146 40
24 381 47
343 63 22
28 471 63
155 432 57
484 233 29
113 493 90
282 186 79
64 273 15
417 233 57
466 406 94
59 469 79
185 26 91
132 310 55
423 369 3
135 20 67
109 290 65
209 196 32
121 382 33
262 244 35
438 397 35
397 443 10
35 166 6
300 136 20
449 322 54
358 159 93
116 21 39
499 273 50
457 134 64
328 22 5
20 7 80
309 100 99
283 36 41
196 153 90
406 154 21
312 207 96
442 119 37
53 490 64
49 194 41
128 357 56
360 335 27
347 35 60
291 405 65
133 64 94
148 233 34
182 193 61
306 479 95
207 344 6
95 419 58
138 248 44
177 487 63
449 22 51
27 232 10
459 463 67
381 245 3
142 396 74
260 292 86
161 284 69
361 461 17
221 335 18
23 470 61
217 415 43
19 109 95
7 338 47
280 499 50
136 320 35
189 34 50
116 69 16
311 356 21
257 287 49
340 81 27
251 19 6
76 252 48
186 471 41
489 268 45
419 4 79
401 231 2
259 231 24
106 29 72
182 28 37
272 75 84
311 369 87
276 213 38
326 349 90
334 44 94
141 57 19
59 106 24
184 59 74
239 468 53
307 15 89
494 46 77
226 195 49
348 33 72
2 388 67
333 127 65
239 86 95
336 170 28
121 443 94
446 452 47
240 144 73
174 50 43
160 292 8
165 258 24
395 405 58
236 52 96
197 55 56
56 12 47
373 360 88
61 85 50
43 387 66
110 382 22
123 395 35
373 316 92
327 325 70
230 205 86
93 339 48
4 211 75
191 200 86
85 227 85
370 433 10
228 167 81
175 450 20
150 115 17
300 397 4
408 346 5
31 231 33
243 156 79
4 271 8
109 93 24
7 359 75
5 123 29
54 320 40
323 165 63
321 145 35
440 127 6
102 188 78
325 87 58
313 110 61
280 388 10
243 347 30
278 48 38
423 202 20
120 380 86
262 190 5
130 283 98
34 448 7
134 57 51
488 336 19
22 466 24
318 209 10
164 74 40
77 13 22
296 220 14
116 40 64
214 162 72
44 337 44
413 469 84
307 454 43
64 462 60
375 174 16
328 340 44
490 487 71
207 439 26
260 165 90
185 170 66
201 374 98
349 327 48
207 4 55
243 404 44
296 472 11
239 397 35
244 447 59
176 75 53
134 216 46
207 308 53
125 92 5
95 469 8
388 240 24
118 153 7
217 312 34
367 103 36
136 214 44
460 312 69
56 67 32
406 132 13
242 454 74
199 377 17
270 238 53
1 410 37
176 164 65
227 34 57
261 294 91
266 462 15
273 240 94
32 255 43
131 124 48
32 323 22
464 240 31
368 431 19
57 491 78
192 283 31
100 490 71
311 33 61
389 214 10
193 129 7
225 83 22
337 318 29
219 416 56
151 181 77
269 50 84
423 317 51
476 487 1
429 142 9
459 69 5
407 299 10
253 281 62
8 290 72
318 61 74
340 49 10
110 48 11
210 197 36
15 415 77
322 112 32
404 117 68
220 55 59
104 128 82
151 111 9
53 164 55
44 404 70
84 73 29
290 101 2
267 407 62
411 378 5
447 304 21
481 490 84
146 312 84
47 495 18
91 308 79
66 176 22
341 380 69
493 305 18
337 248 53
102 447 20
184 227 75
449 394 71
251 68 74
179 82 13
268 166 30
323 273 1
139 216 19
485 62 30
128 205 54
35 292 69
93 162 96
260 25 32
187 2 38
245 233 53
71 378 71
44 199 28
100 314 53
452 287 46
350 209 44
299 433 91
198 459 83
53 185 5
305 491 24
56 455 19
345 63 6
75 334 83
109 251 28
365 420 15
293 385 14
293 356 3
111 306 89
282 305 65
65 478 95
52 75 10
58 491 66
239 274 27
221 482 5
91 211 68
266 182 62
257 329 30
366 129 76
17 322 29
50 327 78
22 74 29
379 261 26
315 36 75
475 319 66
41 57 77
33 258 45
152 141 68
145 414 5
381 39 64
268 145 1
480 391 49
89 272 46
344 492 65
296 206 58
390 180 65
146 404 15
366 271 35
479 119 87
41 83 61
157 457 74
457 207 71
213 325 65
222 319 75
26 121 31
25 423 84
427 339 77
393 446 2
222 3 99
19 63 42
76 271 60
412 268 4
174 274 38
258 490 42
77 405 90
354 252 53
367 109 10
386 4 63
497 340 9
250 455 54
251 325 15
84 474 67
200 344 42
31 128 94
411 209 18
374 484 56
124 287 6
323 233 73
179 79 89
274 425 89
84 248 50
492 256 80
144 41 4
295 345 64
383 66 67
250 372 25
182 333 72
154 104 63
289 97 54
470 88 31
257 197 79
399 183 7
385 300 52
496 34 26
301 339 27
236 248 1
222 28 41
409 338 12
242 249 30
405 356 17
184 152 80
264 293 52
414 189 89
172 48 60
367 351 76
131 196 89
167 130 1
374 85 70
371 246 5
137 193 19
22 35 23
450 121 49
164 3 37
204 165 41
314 16 18
440 350 42
314 232 4
213 86 86
118 407 81
79 263 83
109 360 76
20 1 33
29 72 63
69 34 86
149 314 46
447 308 23
475 374 3
5 185 76
236 443 87
381 345 17
234 90 18
180 433 42
118 385 90
84 53 88
492 422 84
300 121 55
131 393 50
221 349 48
143 335 50
334 38 63
84 345 61
236 180 37
223 75 27
142 338 36
295 181 12
309 266 90
15 19 18
61 3 71
217 177 49
121 17 17
59 268 2
422 325 46
307 125 3
373 160 15
431 26 1
326 272 69
294 12 48
101 118 78
217 130 63
224 278 91
423 346 8
349 9 50
30 285 9
21 220 92
98 237 72
415 265 80
255 75 4
206 157 54
386 247 84
136 401 47
243 296 44
315 87 1
267 178 39
296 40 13
225 255 21
330 78 93
214 133 57
330 366 83
78 284 98
421 47 61
489 167 73
429 125 70
376 136 19
233 365 48
71 31 15
102 98 13
119 309 10
238 115 91
86 307 5
14 16 69
466 468 67
160 491 85
356 282 57
423 128 44
235 365 22
272 260 2
76 441 7
427 172 24
177 353 12
292 308 79
182 16 44
398 355 20
290 473 71
260 36 16
459 495 3
366 287 91
44 6 5
334 275 43
139 335 38
200 321 67
452 109 62
373 34 70
285 32 22
473 446 17
70 23 84
90 182 38
133 462 16
471 478 22
205 263 40
40 113 46
257 40 2
263 50 47
143 160 99
495 463 84
13 230 7
116 23 13
334 413 23
464 378 93
113 128 27
94 418 96
401 363 8
251 101 90
481 357 28
420 377 76
109 283 41
473 481 64
189 334 28
492 143 80
376 257 65
34 110 80
227 412 91
495 440 56
329 169 2
80 289 92
354 54 12
25 100 16
83 192 4
394 259 77
429 291 58
319 81 82
312 119 4
440 358 33
304 305 52
110 144 21
170 109 84
351 420 78
415 422 86
195 349 38
88 79 13
289 180 28
213 284 1
491 396 42
31 350 1
435 253 74
257 305 15
265 303 34
164 20 94
387 83 65
192 496 77
348 386 3
54 112 68
181 270 1
271 231 5
30 455 86
425 80 69
42 466 38
467 394 87
201 423 96
393 4 82
309 229 42
43 129 14
91 426 34
302 126 35
247 124 75
142 275 34
1 211 55
437 296 41
229 340 88
407 99 46
102 299 86
128 43 56
292 208 70
143 452 27
429 212 29
388 82 19
488 4 17
484 144 19
431 274 69
87 398 11
334 109 58
464 201 56
337 95 92
377 342 50
461 237 84
117 253 40
326 145 67
347 486 34
464 11 79
33 352 26
290 211 60
283 187 53
35 280 27
331 209 68
126 86 34
97 354 25
440 393 89
332 38 31
163 373 52
219 341 83
441 280 24
431 268 30
466 128 51
168 247 20
476 49 3
340 267 23
451 211 94
226 162 9
26 134 25
320 471 14
303 422 74
433 240 23
332 464 69
378 5 24
459 402 53
349 328 96
493 21 9
43 153 18
486 254 17
321 184 2
13 4 85
364 212 84
283 52 36
358 84 60
328 147 71
365 230 69
61 228 40
258 216 98
235 216 22
9 226 11
200 51 50
337 439 44
171 215 44
17 406 49
138 458 57
458 72 61
297 28 61
239 435 16
458 113 45
244 91 85
225 38 35
383 205 57
380 194 36
420 402 47
104 302 74
2 128 98
10 58 53
383 217 4
400 243 22
343 199 67
336 187 80
349 68 19
334 295 51
495 134 5
179 474 20
425 480 8
312 144 23
317 60 90
288 33 47
24 333 56
481 225 18
442 163 13
0 121 99
329 123 69
39 347 9
251 180 82
288 249 91
268 491 27
444 340 13
453 246 19
159 446 54
79 269 61
161 281 80
315 335 93
328 343 18
126 333 1
151 225 75
315 318 27
166 185 89
350 295 53
395 51 47
435 460 38
138 292 54
292 64 63
190 182 83
382 50 49
440 218 82
60 158 77
131 65 87
71 52 37
466 65 92
273 88 50
152 443 90
148 299 65
324 421 93
40 29 70
9 263 19
78 157 58
226 422 84
393 296 2
59 465 34
492 411 34
196 105 75
187 58 46
215 51 14
83 436 69
96 143 37
159 295 16
482 222 23
28 184 83
465 178 81
146 299 25
168 5 46
143 108 25
170 305 61
479 122 60
35 466 48
40 414 5
443 175 8
430 40 23
255 163 25
388 61 27
402 259 70
257 128 17
143 347 71
225 98 58
178 189 60
435 309 92
201 487 16
402 416 45
152 446 40
68 6 25
394 24 18
67 492 40
230 269 5
191 83 94
473 350 15
200 371 90
470 137 23
36 88 70
476 331 53
485 370 7
335 127 54
133 278 85
131 399 95
341 11 62
415 474 35
88 325 77
80 259 51
169 319 42
261 79 23
300 249 48
203 245 79
344 462 74
434 31 28
217 309 22
194 406 59
381 288 40
479 275 6
202 194 14
385 53 71
173 206 5
222 210 90
355 397 80
188 403 98
352 263 44
210 6 34
124 187 79
264 455 77
196 33 65
84 138 98
144 160 73
228 223 93
458 326 97
20 303 31
477 71 30
401 421 21
55 172 68
42 362 72
383 120 83
213 137 71
117 467 62
262 452 9
189 428 86
100 118 93
270 201 70
397 344 78
121 418 37
63 496 90
383 204 12
91 454 65
22 125 20
341 153 88
406 250 50
121 141 59
164 208 75
491 318 9
305 498 48
90 461 15
262 87 35
263 306 29
71 495 30
427 289 42
388 87 62
58 294 37
37 211 91
32 180 29
328 422 1
368 84 27
106 255 23
306 387 79
147 245 70
397 228 35
29 370 81
443 413 21
169 223 8
397 77 81
28 96 44
125 186 16
142 179 16
356 266 27
61 452 67
295 271 91
277 346 2
1 450 58
429 82 91
241 447 2
94 102 10
234 218 88
333 279 5
75 8 89
159 359 98
434 397 44
426 430 61
146 209 12
452 389 53
238 253 84
62 166 72
336 303 80
281 375 15
132 273 14
68 346 69
401 480 76
458 55 61
450 300 59
313 297 73
91 63 39
198 235 77
320 82 84
228 399 18
234 131 99
221 0 15
26 370 59
264 308 31
25 404 84
327 250 23
178 174 42
374 308 46
207 403 53
5 248 99
257 428 89
201 47 60
9 382 4
351 58 60
144 354 69
270 372 80
225 298 18
437 209 60
85 282 45
217 21 62
299 249 97
131 378 76
260 428 1
466 22 10
212 377 83
289 36 82
345 239 52
390 252 17
169 8 9
156 264 35
324 263 66
194 253 84
462 67 16
122 490 89
354 153 3
290 231 81
321 53 8
113 383 80
199 27 3
80 245 37
137 416 20
134 42 23
268 319 15
219 477 83
203 295 57
478 272 98
57 143 90
110 67 75
437 284 81
306 424 22
15 311 20
46 7 54
22 269 5
408 359 88
333 381 92
104 115 40
470 30 92
350 282 16
459 322 47
369 12 65
138 10 29
51 422 86
210 282 72
259 32 90
172 274 51
398 13 20
222 383 76
389 245 82
182 111 21
274 207 69
448 60 14
219 229 44
409 380 77
348 271 72
354 373 77
185 282 52
446 188 39
224 345 99
306 111 73
399 252 72
212 39 28
188 416 28
322 445 88
399 320 67
63 30 18
468 390 94
161 156 18
235 347 68
157 92 51
125 198 22
342 152 65
134 18 56
241 406 3
41 309 88
126 127 16
492 336 26
47 420 65
430 139 39
344 55 3
163 112 78
248 184 77
364 30 63
266 429 12
180 394 41
5 139 23
302 441 97
109 117 14
204 370 69
44 204 11
453 34 36
462 205 16
238 276 28
450 85 44
63 8 28
81 30 29
245 262 25
190 174 61
387 152 11
460 29 14
362 499 83
56 164 80
274 459 71
196 329 62
76 401 14
142 38 77
46 394 24
49 185 27
157 178 67
200 308 44
434 480 64
140 486 72
361 193 15
79 381 68
293 492 16
139 199 53
114 168 54
262 364 35
393 323 99
20 73 85
118 390 60
24 55 5
9 362 25
254 159 73
298 324 21
246 318 84
64 199 55
469 37 4
117 432 94
268 463 11
313 141 64
496 441 54
122 498 78
473 358 14
414 311 58
158 318 67
220 382 98
47 176 74
443 88 48
411 399 31
429 201 92
193 10 3
90 59 85
113 494 42
73 300 29
435 255 15
377 22 3
198 205 86
463 432 90
29 155 27
156 17 87
410 163 23
45 30 95
324 429 85
143 39 41
311 286 21
238 486 50
254 166 39
423 206 12
45 458 65
468 386 59
178 289 15
14 74 48
65 115 46
147 476 43
230 132 88
168 269 41
84 232 73
268 29 15
378 437 26
359 419 20
482 183 8
57 180 17
247 325 8
295 425 63
421 250 19
473 127 16
56 462 41
495 84 19
150 108 84
91 288 30
449 375 60
481 44 57
56 418 19
388 493 22
101 461 35
496 470 47
276 49 28
474 406 42
394 406 34
276 336 36
334 384 50
137 361 54
334 363 78
459 398 70
482 429 49
349 168 48
45 414 81
496 218 17
312 465 60
284 298 49
7 368 29
135 148 14
226 187 93
122 477 64
119 75 97
38 96 18
160 5 79
396 258 94
325 386 15
389 397 14
286 353 71
337 236 48
134 295 79
217 337 84
467 495 57
5 462 86
130 344 80
80 18 89
240 466 60
229 209 54
177 357 38
251 371 52
347 152 38
183 464 54
42 118 27
414 413 23
11 70 98
43 52 18
42 4 77
253 4 39
77 148 53
235 31 73
69 119 26
179 458 24
349 136 85
495 19 4
469 465 51
81 495 63
23 67 8
140 355 82
93 397 91
197 262 2
444 497 14
55 311 19
372 487 1
437 484 93
366 485 89
31 411 8
163 268 52
232 263 77
308 479 69
256 151 63
95 280 65
342 402 10
348 70 63
340 104 5
181 487 52
388 196 37
158 279 56
407 466 35
24 82 38
438 203 32
441 417 53
483 21 1
397 314 11
450 336 26
282 384 97
43 95 34
279 439 68
291 301 69
264 92 75
248 89 88
57 332 17
40 71 93
152 311 38
338 10 47
290 141 67
103 245 97
477 483 74
32 262 25
364 259 11
60 77 20
257 325 29
207 443 82
397 39 58
75 335 73
200 267 86
374 246 74
397 499 37
406 365 30
245 297 29
240 269 57
13 31 20
161 486 25
355 435 75
180 292 14
378 148 40
424 178 33
117 192 94
456 55 14
425 234 52
223 271 98
477 4 2
80 290 28
411 76 76
117 53 62
417 238 97
289 296 20
455 397 21
192 129 54
52 216 67
97 332 21
491 73 82
208 358 85
156 11 87
463 41 41
272 78 97
102 44 74
117 83 87
135 393 9
158 203 64
440 484 28
235 51 26
298 139 94
281 377 30
115 416 42
14 346 75
26 336 39
91 163 6
262 458 48
242 80 19
415 199 47
439 461 73
103 31 99
429 420 10
436 415 24
122 53 94
385 100 59
172 0 90
425 254 56
493 146 42
398 266 61
296 26 31
378 195 31
362 15 87
131 243 38
363 263 65
467 76 79
344 80 81
326 343 48
478 217 44
314 175 17
327 96 11
354 37 49
437 454 18
431 223 7
325 354 75
295 140 31
174 104 26
10 200 86
236 442 47
289 42 7
299 347 81
32 424 38
76 244 71
199 284 86
343 23 6
21 352 68
420 156 43
173 107 33
104 194 42
449 384 82
441 270 59
494 152 13
448 268 44
402 314 23
463 325 40
437 432 74
22 43 67
256 170 60
313 403 31
124 358 94
44 45 84
24 19 69
308 416 82
423 5 93
70 360 43
156 206 41
237 335 83
403 306 95
437 431 1
293 101 10
392 91 42
17 68 3
6 432 31
188 174 36
400 111 31
206 436 35
120 59 36
435 426 99
344 360 95
353 120 18
278 391 82
274 437 13
451 28 71
373 342 89
353 8 80
86 488 26
22 272 68
431 289 30
197 3 74
106 243 42
324 25 53
179 225 21
314 190 93
81 49 57
167 64 7
62 381 74
227 153 28
470 166 78
73 298 87
395 343 24
311 159 26
378 216 54
152 190 14
483 175 57
220 438 7
147 393 51
283 346 37
421 29 81
146 370 18
322 368 51
203 326 42
287 297 67
269 68 24
259 419 42
176 306 15
350 321 83
379 479 46
106 306 73
238 135 9
312 82 63
33 32 99
74 187 26
43 292 21
132 3 41
15 170 99
150 226 75
22 255 51
169 4 5
95 289 49
248 364 43
365 258 80
88 19 96
12 436 64
109 423 17
167 376 42
