750 140437
36 456 59
380 393 88
275 25 32
230 493 19
295 667 95
96 224 57
145 634 95
646 369 55
244 73 99
42 282 61
306 464 87
117 361 22
548 670 12
280 603 68
435 227 61
551 355 19
579 274 13
403 74 5
186 622 30
250 349 31
706 114 53
643 68 62
404 99 85
93 461 64
460 671 68
535 211 4
194 161 34
111 594 56
546 169 97
251 646 13
264 3 98
43 394 16
109 515 32
604 283 17
484 9 29
340 209 75
220 391 64
609 346 37
177 610 86
357 615 69
156 127 5
342 14 58
27 175 51
462 359 72
597 702 37
69 602 50
412 394 35
272 96 93
183 232 2
503 37 54
645 120 71
413 437 92
316 541 39
548 72 86
454 305 63
437 496 66
113 424 54
166 17 16
263 726 18
320 108 70
459 50 86
692 632 24
198 608 98
164 176 59
38 360 36
181 145 85
474 446 80
201 686 44
553 10 22
317 231 69
269 650 41
615 95 95
134 661 4
96 573 94
235 158 74
359 691 50
355 263 48
270 511 4
68 344 53
7 78 59
465 180 21
24 304 85
664 606 5
164 481 57
71 271 22
496 147 96
674 577 22
91 344 97
539 650 84
515 500 86
600 207 46
627 588 18
258 347 40
81 519 57
488 645 32
614 9 81
79 508 7
271 405 63
420 497 18
95 255 50
184 251 37
548 587 62
361 398 16
394 429 83
514 578 68
611 342 17
233 556 89
219 689 21
263 312 34
170 726 46
89 18 17
207 570 87
287 373 12
411 650 15
442 343 14
540 239 53
253 95 50
683 623 12
724 564 63
490 648 37
561 343 30
634 674 70
125 454 84
327 303 75
281 500 18
279 295 35
448 327 20
543 70 81
349 656 99
410 708 49
375 47 31
627 153 47
663 464 82
338 637 16
745 129 81
712 122 76
313 309 47
504 189 88
703 162 94
264 6 8
628 349 16
531 251 32
307 348 91
744 641 69
431 35 51
80 431 43
497 649 75
282 21 7
443 121 45
569 557 91
276 722 25
478 407 84
343 642 61
701 133 79
640 561 7
492 54 71
78 356 5
590 177 96
592 356 55
81 645 90
137 359 72
373 246 80
322 87 24
135 131 86
686 714 92
645 605 63
480 634 44
455 352 52
702 383 30
719 123 87
544 40 53
301 259 18
428 591 11
601 491 92
687 496 31
548 316 25
300 200 83
227 295 22
358 601 18
594 745 85
724 273 88
267 479 37
415 518 4
691 684 66
748 593 53
744 702 37
538 300 14
567 434 48
186 191 56
671 74 28
744 668 49
25 520 36
530 629 7
410 332 24
238 623 1
717 160 13
37 747 90
735 88 69
533 534 51
407 731 48
365 718 51
283 447 28
742 276 54
63 501 48
135 459 69
736 410 3
665 303 63
555 222 66
220 679 14
170 658 33
696 86 37
435 289 83
5 200 22
257 487 68
456 374 43
244 95 46
398 7 68
425 167 91
374 365 14
716 221 37
218 239 7
513 601 76
669 142 47
115 220 83
123 284 84
500 499 29
688 664 15
52 244 49
578 205 71
41 687 10
35 214 54
348 477 80
284 144 22
538 367 61
524 120 93
364 401 62
55 138 68
691 320 59
308 388 51
723 215 9
586 234 9
192 272 40
517 426 12
144 512 74
376 157 83
559 292 51
515 160 73
172 82 31
379 35 2
596 562 30
38 635 81
151 407 39
125 38 6
94 181 43
204 685 33
102 500 4
187 228 91
517 588 19
34 114 34
475 438 29
698 424 37
460 573 37
539 291 89
262 173 95
626 490 80
15 727 59
335 333 24
5 698 33
590 123 48
50 42 92
636 601 25
500 390 60
373 60 64
462 19 35
186 238 39
69 652 82
379 430 30
670 712 58
397 351 96
273 498 27
117 685 38
385 726 2
8 577 51
311 90 11
100 157 91
715 35 88
367 139 71
549 221 15
501 631 92
583 732 30
28 213 88
315 324 88
513 667 12
587 596 24
179 120 40
156 265 13
628 278 57
461 608 28
44 411 14
679 255 66
328 615 55
651 31 17
162 562 96
255 69 34
139 650 9
459 101 60
233 659 44
641 622 27
373 222 35
467 24 78
48 494 22
472 31 6
196 293 73
268 628 33
647 685 89
98 286 91
456 478 73
697 38 49
471 602 57
292 177 3
404 131 16
247 218 25
216 492 10
5 258 65
282 670 69
251 213 84
270 697 94
660 88 86
352 83 27
523 427 41
466 590 54
473 448 27
292 267 36
60 247 10
354 4 83
505 192 99
405 591 8
233 507 92
412 693 19
346 624 50
561 613 48
81 77 49
721 112 18
297 223 64
735 28 88
343 94 12
105 736 98
498 216 58
687 629 89
743 194 33
477 652 55
604 200 80
113 542 73
528 100 97
665 279 17
366 70 6
505 529 74
562 86 19
533 362 36
454 746 33
441 420 22
185 595 90
231 425 69
117 176 64
107 24 84
84 515 19
332 421 53
355 273 90
138 177 96
423 2 82
501 633 96
50 297 46
11 568 19
624 729 24
575 477 37
86 713 16
682 431 62
333 679 86
522 70 69
446 635 45
376 364 29
144 420 96
262 150 32
355 270 90
1 509 75
0 697 57
577 110 15
360 214 94
724 430 38
220 90 14
323 563 42
657 444 62
555 210 89
381 535 10
281 728 57
685 654 88
95 222 80
522 49 4
615 459 45
658 588 30
145 641 91
367 27 52
416 159 91
133 518 81
127 22 67
274 24 82
178 30 3
681 653 90
25 459 25
667 612 95
294 299 49
399 328 79
111 451 46
166 137 51
484 667 54
516 211 90
511 376 77
70 279 87
364 384 16
662 592 45
97 526 44
83 245 72
639 595 29
419 665 11
381 703 50
330 281 60
352 219 35
619 351 34
189 664 65
96 451 8
98 279 63
49 87 39
681 93 49
50 188 85
709 308 55
193 196 43
359 317 93
114 325 90
682 62 75
180 365 74
459 367 84
723 597 33
485 85 35
480 259 82
734 483 50
152 100 16
698 356 35
51 244 99
126 661 1
337 614 20
607 683 19
632 333 73
472 712 77
710 520 80
343 650 33
302 116 53
330 91 1
467 81 73
459 190 29
577 14 50
518 192 84
117 154 74
545 424 79
18 564 22
354 484 30
230 309 9
206 606 82
182 605 74
393 650 95
197 123 51
650 281 47
544 259 91
453 567 38
18 362 53
106 200 11
344 583 64
431 713 11
80 449 63
621 607 98
208 164 80
473 493 29
626 228 86
28 635 96
430 541 74
248 130 50
27 473 82
409 19 3
476 571 64
36 506 87
445 350 1
96 669 45
633 724 64
388 511 43
451 747 60
263 446 56
671 275 2
319 578 72
270 234 47
488 45 95
675 642 14
391 727 77
427 531 70
282 478 19
240 262 78
663 154 89
171 516 57
127 228 8
38 107 4
616 449 27
621 591 75
355 669 18
234 623 2
115 681 59
562 227 84
5 216 45
331 735 99
2 336 45
346 540 79
200 179 61
671 144 13
592 727 44
437 353 98
289 206 33
687 361 57
165 42 61
401 458 68
331 139 99
170 704 92
69 638 18
188 81 14
428 633 15
38 589 43
330 556 13
228 328 85
578 185 29
498 218 76
160 663 67
505 85 35
466 80 39
441 309 9
657 159 39
120 125 3
183 188 53
398 225 86
196 90 57
134 174 25
552 278 42
594 360 76
676 437 78
139 244 75
81 365 45
179 439 91
183 435 74
435 104 33
310 316 48
235 343 3
444 442 5
31 370 72
240 609 42
519 51 93
667 467 60
455 327 55
622 193 74
442 611 73
304 686 83
198 300 87
103 49 67
22 289 9
532 58 56
396 449 3
468 202 74
597 586 91
110 400 74
11 598 57
572 23 78
260 64 31
279 72 88
615 441 94
460 633 24
157 378 4
493 575 95
558 284 51
677 68 85
595 216 36
139 743 5
258 218 89
127 299 11
718 18 25
293 362 30
641 603 63
278 66 81
66 240 16
642 35 28
53 314 33
80 35 51
521 197 26
573 364 86
215 70 28
6 62 7
641 726 74
668 369 44
638 560 88
29 69 65
540 519 15
340 264 44
194 309 77
500 138 89
330 680 11
119 495 17
519 300 87
9 384 11
616 578 21
479 417 64
275 624 83
635 232 75
567 240 81
8 289 78
642 607 33
591 476 83
441 172 24
534 437 14
593 539 12
209 351 38
713 194 32
30 487 95
45 280 72
648 386 48
121 179 43
167 696 14
629 21 15
70 31 62
342 141 50
660 629 46
198 714 6
423 189 27
747 352 35
155 323 88
459 92 54
184 612 98
33 718 55
501 608 11
205 249 79
275 613 32
118 235 20
153 37 3
217 90 76
61 305 69
395 243 56
479 619 26
182 552 71
493 37 21
677 400 16
277 88 71
181 12 22
278 227 74
378 488 62
650 43 34
298 61 29
648 326 52
546 657 10
252 506 96
748 386 82
66 307 43
561 612 78
652 321 77
578 253 9
254 445 59
286 468 48
567 17 56
128 652 11
197 358 27
519 276 15
44 488 10
287 72 45
621 693 99
420 662 48
643 397 30
152 18 63
345 4 84
576 635 60
426 348 74
285 603 50
363 163 53
280 505 41
262 474 93
45 518 23
500 659 29
333 541 81
496 89 88
71 165 40
657 33 72
743 155 91
633 601 18
717 636 57
204 735 35
182 122 87
129 695 98
430 469 86
25 83 40
740 542 4
621 36 47
421 416 37
217 405 80
158 348 91
637 547 83
268 79 30
421 242 84
531 80 73
650 260 15
495 129 5
314 343 30
585 651 81
720 95 31
152 453 58
139 402 39
554 413 85
159 652 47
455 318 27
602 510 96
192 218 66
26 243 85
195 221 88
490 257 62
34 669 97
488 261 5
287 519 8
485 434 87
539 81 77
219 464 80
418 641 70
20 503 39
194 329 40
361 672 70
204 299 11
471 654 16
261 473 67
728 427 75
144 100 61
432 620 52
545 483 98
149 600 70
552 282 55
237 706 27
598 665 58
92 578 1
257 53 79
175 94 41
49 719 71
639 174 85
63 748 57
625 477 56
699 18 59
234 25 80
591 601 40
169 487 4
297 205 45
173 350 78
288 254 69
631 83 13
305 7 47
695 380 85
428 167 83
415 548 15
126 486 79
244 547 75
583 638 42
478 538 84
11 377 86
694 619 14
736 388 14
486 32 80
496 297 64
744 16 56
479 561 45
531 90 72
7 338 15
726 279 88
703 247 43
577 465 99
138 443 66
694 223 66
331 275 28
633 536 32
399 634 70
392 251 27
54 260 10
24 527 76
582 255 47
258 605 84
621 132 69
385 139 10
623 103 3
363 259 38
703 339 81
295 70 34
65 483 40
104 393 13
676 725 9
503 70 58
503 584 91
248 568 44
665 595 51
134 445 25
161 195 10
86 301 86
597 287 59
66 214 14
274 745 77
143 585 46
120 664 54
39 118 2
572 70 95
309 688 58
621 649 87
381 242 59
273 677 80
651 146 25
160 551 58
565 578 47
151 557 83
514 214 5
556 496 29
736 135 72
644 732 82
71 395 14
670 94 66
436 719 48
411 567 11
354 426 4
738 192 75
155 370 3
125 311 37
436 713 60
446 355 88
664 349 34
220 603 93
387 662 59
578 201 8
568 446 18
652 383 28
738 26 5
550 624 90
372 328 7
730 663 31
67 643 12
385 182 89
446 470 34
253 501 24
636 238 59
441 304 45
311 520 95
16 155 7
707 113 67
598 590 86
555 375 64
116 499 78
54 96 66
269 562 84
563 548 39
411 7 18
486 494 97
236 288 20
26 203 54
113 446 49
599 595 58
458 130 51
649 18 96
548 82 31
219 461 95
279 606 2
400 74 9
1 350 84
101 715 8
90 230 85
248 602 9
523 533 98
172 662 95
690 620 92
736 594 47
8 585 41
601 22 50
506 18 14
425 341 46
241 112 3
303 461 29
22 358 64
449 55 29
545 258 58
684 509 9
153 432 57
465 123 18
131 107 67
277 300 69
698 366 99
18 158 54
143 349 41
116 125 15
642 137 49
357 446 59
311 70 81
186 669 84
343 429 36
297 346 89
39 225 11
191 515 79
101 302 66
651 698 71
544 351 54
168 508 73
405 204 26
677 302 43
667 104 59
357 529 79
48 537 31
456 509 53
131 634 76
417 530 6
339 27 83
749 108 78
145 304 59
322 625 43
336 272 3
563 727 17
642 11 78
431 487 80
341 298 37
161 362 28
506 45 93
485 512 25
426 37 93
519 23 16
69 423 77
340 170 1
646 592 94
173 256 91
360 303 9
513 639 24
299 4 44
476 742 73
204 249 30
522 13 12
367 81 30
263 96 6
733 492 71
631 184 16
117 187 91
144 338 56
554 441 57
626 131 51
87 480 56
317 47 26
666 142 99
282 443 59
299 194 65
428 125 18
137 228 30
359 375 46
644 287 65
245 655 29
472 605 70
59 471 41
436 212 90
568 487 41
411 285 62
67 637 36
524 187 36
507 430 67
132 456 67
522 493 40
400 394 13
369 454 84
148 618 54
162 160 63
615 168 12
683 510 93
745 191 45
338 499 90
358 33 51
30 641 69
534 85 82
61 369 83
166 65 82
577 557 10
178 533 52
642 398 18
359 636 64
627 712 87
336 38 17
43 169 28
70 196 67
71 700 11
415 731 49
678 17 87
724 445 85
598 272 87
295 478 76
300 96 11
25 142 96
188 53 85
573 390 7
318 210 30
448 578 55
340 142 51
72 387 64
40 17 5
170 502 38
696 665 29
528 310 47
83 462 22
352 260 94
554 592 84
622 216 46
393 398 27
296 661 3
540 748 27
99 412 41
283 9 16
633 552 31
258 433 87
472 441 41
589 635 68
723 255 53
412 390 47
309 409 62
415 52 76
309 439 78
384 321 11
602 494 20
510 547 28
376 659 74
424 30 10
229 24 27
541 124 63
705 655 66
65 178 16
506 499 82
716 506 84
193 590 45
333 18 68
140 565 80
584 164 71
499 47 98
359 70 38
646 583 82
534 392 59
738 17 85
624 268 47
146 411 85
3 615 4
683 499 55
126 547 99
452 712 87
322 563 31
21 314 92
414 69 49
10 394 69
419 745 69
466 446 6
134 638 86
100 347 39
8 498 79
52 512 32
617 43 6
39 645 68
246 179 57
653 361 1
55 79 99
71 679 43
162 649 91
702 78 39
648 573 60
472 21 37
462 512 38
310 164 64
88 380 96
501 503 24
363 384 85
350 362 78
391 115 29
104 357 32
465 379 11
381 708 35
160 164 79
92 91 55
339 555 5
33 10 30
106 623 22
359 149 33
387 386 38
343 711 65
60 457 5
86 505 83
381 71 9
272 198 95
173 399 10
371 201 39
397 149 80
443 299 85
325 184 91
435 376 78
213 121 40
421 134 95
153 166 34
535 41 1
561 23 34
77 51 33
554 283 86
378 518 14
312 648 68
185 56 47
588 478 23
416 406 4
559 635 98
691 546 26
327 323 96
404 284 18
510 169 44
550 108 22
249 146 81
665 211 44
568 197 69
404 433 33
68 249 95
257 178 95
639 626 60
701 167 91
355 428 56
618 25 78
238 667 65
51 528 14
743 428 25
282 241 4
734 633 32
33 736 62
598 349 13
79 251 26
58 564 27
416 599 67
417 666 14
372 30 67
189 166 94
233 137 59
276 47 18
434 665 40
667 681 67
260 81 50
90 552 34
166 496 78
380 684 2
260 13 86
581 374 3
246 121 72
546 405 24
148 725 60
564 250 99
275 445 29
145 562 51
502 88 61
531 155 7
630 494 39
714 528 56
106 505 13
196 506 84
489 278 21
598 686 9
248 70 47
444 696 70
242 199 2
515 682 18
341 12 30
268 30 67
555 130 95
540 8 45
569 747 9
248 587 4
216 106 91
346 698 70
536 736 18
281 48 70
85 587 68
318 563 1
416 308 82
272 333 66
354 59 35
128 396 27
459 440 18
626 532 97
28 567 17
59 321 95
575 518 22
746 239 69
494 506 2
200 446 76
252 75 50
332 76 96
114 296 33
33 54 65
744 278 8
131 650 62
384 583 50
405 137 93
690 208 22
153 720 62
182 111 84
54 150 86
588 287 75
29 235 70
397 146 43
631 578 16
330 687 62
475 560 55
94 589 41
257 476 63
228 481 19
693 252 73
353 602 98
617 72 79
598 439 39
563 143 98
222 5 89
567 540 65
37 734 6
684 381 37
741 204 86
732 220 91
406 736 37
575 156 31
94 16 19
230 460 49
263 166 49
481 78 55
196 560 92
66 509 30
749 610 43
328 552 25
31 487 35
94 453 94
227 464 50
711 42 69
731 501 76
75 389 49
363 643 79
460 115 43
45 576 42
686 649 89
660 520 59
188 501 46
167 154 85
431 135 46
603 204 94
309 415 2
68 245 60
690 34 7
708 487 93
579 102 2
270 47 77
178 528 22
593 428 33
561 110 57
481 17 94
187 689 9
512 514 78
725 735 43
681 281 13
358 25 41
375 713 46
108 425 87
36 706 87
525 507 68
270 406 14
209 493 56
544 295 6
461 467 52
499 227 70
256 396 69
315 640 14
261 122 42
601 277 18
328 541 41
155 67 87
592 347 50
421 488 81
184 274 9
0 375 49
257 85 95
68 230 45
316 384 14
717 173 76
132 270 85
212 2 48
534 650 29
723 442 39
695 17 76
511 556 8
211 550 60
566 469 50
605 280 81
37 689 61
557 699 93
573 189 62
571 25 37
446 280 5
686 217 37
399 440 13
385 10 92
731 176 6
683 592 15
569 564 93
269 26 34
676 384 16
431 621 24
502 720 95
321 669 74
570 369 66
432 490 89
323 298 20
348 606 82
283 193 90
313 485 53
553 141 18
76 356 71
405 420 97
3 134 29
146 558 81
120 25 88
356 94 2
418 21 1
268 428 77
93 318 25
201 146 37
519 530 72
579 733 92
168 374 6
545 329 24
237 261 12
629 258 98
321 676 58
139 347 74
1 456 62
531 634 82
148 6 18
437 613 59
23 125 58
622 107 36
477 663 71
128 646 80
205 125 39
189 186 93
730 683 99
264 342 11
399 135 35
243 257 31
628 196 14
520 214 68
109 544 67
89 614 91
561 165 56
714 355 31
521 736 37
88 697 40
520 32 83
642 224 25
607 220 6
36 482 82
685 141 48
483 364 69
393 445 71
17 415 60
89 635 53
416 475 45
352 730 15
625 389 53
92 146 19
378 691 91
595 526 79
305 394 14
432 26 71
164 64 14
437 5 73
725 78 11
59 550 24
588 708 99
719 14 96
152 702 25
344 176 2
312 596 13
434 298 18
44 390 78
451 554 95
613 458 4
538 479 65
155 229 64
137 749 18
523 541 11
436 105 29
711 432 48
260 401 37
679 202 66
204 119 55
82 207 12
429 403 30
144 412 33
377 38 75
276 671 5
683 716 38
471 379 3
313 659 80
440 84 55
421 337 90
468 543 89
255 429 12
160 417 45
188 489 79
438 666 25
61 449 3
92 663 79
166 180 88
647 35 96
312 562 30
263 359 36
63 43 1
680 737 30
23 661 62
602 483 97
275 578 88
582 432 18
181 585 19
646 452 42
410 19 75
299 173 79
509 105 51
377 610 62
9 111 7
168 464 17
738 185 8
435 238 96
582 460 46
155 634 54
738 294 36
402 547 8
743 348 69
118 424 42
484 43 72
64 319 20
390 207 6
564 385 62
692 679 93
484 445 70
370 540 41
387 125 41
520 659 5
207 102 2
103 262 58
294 104 90
383 341 31
79 221 12
506 542 32
468 573 20
725 6 43
693 646 25
79 374 95
517 415 40
512 740 65
111 619 37
695 153 34
7 366 23
51 234 76
31 305 38
488 66 69
88 392 91
704 430 85
599 7 48
191 307 97
315 207 8
360 151 96
525 716 12
56 431 20
476 694 56
109 531 3
78 548 58
209 10 61
570 347 42
22 317 80
403 215 18
135 725 72
583 603 78
332 600 92
259 153 20
478 302 72
407 402 47
377 271 16
644 215 57
158 53 37
0 241 9
500 380 52
317 584 61
143 108 38
404 734 54
602 661 94
742 74 20
407 605 67
503 495 90
700 202 48
222 554 88
442 7 28
273 597 63
17 191 97
45 254 5
578 132 95
748 602 81
337 351 76
20 376 43
459 35 15
285 52 33
34 434 81
90 749 61
628 334 6
418 403 76
86 630 75
503 636 41
94 337 1
706 88 79
439 695 52
202 662 91
689 195 14
422 476 97
528 743 24
556 412 42
604 316 96
337 635 44
597 101 99
459 36 65
735 188 72
645 253 28
384 432 5
386 41 31
64 314 92
446 683 77
366 504 14
594 219 23
36 583 13
190 323 11
153 313 57
314 242 89
596 575 29
285 463 74
619 442 6
626 670 3
202 48 56
21 470 33
412 354 1
742 528 71
669 38 84
731 199 20
327 289 87
154 140 73
251 382 59
20 509 65
250 134 19
186 282 69
579 586 43
738 733 42
552 725 24
318 395 54
720 247 7
203 457 23
650 378 58
123 634 33
593 73 83
456 155 49
370 371 94
231 611 3
688 327 53
307 646 75
341 113 19
463 67 78
115 205 68
577 426 29
118 692 56
699 406 41
487 745 92
185 95 47
674 146 78
442 286 14
293 630 12
258 562 83
61 673 49
246 254 95
347 70 64
628 538 15
93 403 43
173 433 50
55 715 76
116 721 14
412 410 19
228 307 14
533 522 98
748 722 53
208 679 90
555 470 69
328 271 56
605 121 91
210 315 88
35 537 62
610 560 17
283 29 72
662 537 13
309 315 56
596 704 2
691 413 57
141 394 85
553 291 4
265 600 81
78 264 8
177 16 9
227 191 10
415 10 75
697 714 71
310 683 19
501 412 56
512 260 79
94 69 49
339 703 30
348 633 19
603 21 42
399 748 47
466 293 71
681 658 12
252 143 3
286 665 74
156 16 15
92 541 73
629 640 58
363 613 16
317 669 94
543 524 94
575 157 66
320 149 68
580 688 2
133 513 2
84 611 1
591 142 80
323 565 50
665 253 12
735 694 90
180 312 41
387 419 12
565 688 71
371 219 1
214 430 87
396 189 3
155 742 15
191 712 58
265 220 54
530 552 57
264 613 21
525 491 75
253 660 49
420 54 48
367 492 82
418 283 58
292 106 4
698 291 62
386 131 81
361 231 11
89 412 3
591 441 45
124 440 52
749 416 75
38 219 57
2 455 32
357 48 54
658 563 57
718 274 27
693 32 91
242 174 23
379 443 69
318 484 39
306 476 42
118 419 25
462 482 68
491 148 29
21 289 16
184 30 85
539 77 41
104 227 82
561 129 71
13 479 2
324 580 63
249 534 28
309 285 80
441 321 66
618 490 39
287 320 67
530 30 57
344 366 1
729 54 79
557 691 24
494 394 82
672 728 77
108 627 3
210 330 27
158 168 88
376 290 97
175 611 97
301 470 77
448 559 19
266 269 51
254 646 8
370 313 23
641 737 7
114 337 61
645 649 6
556 96 62
366 493 20
245 282 15
604 137 59
214 184 81
149 532 86
719 387 72
665 381 37
35 292 52
248 291 8
123 712 11
180 175 24
716 184 17
452 212 5
347 562 92
399 103 56
142 508 44
598 91 1
163 299 78
520 244 67
713 644 75
595 423 21
100 612 30
139 747 9
350 289 44
250 89 21
114 95 70
209 447 4
444 383 86
271 725 82
326 41 46
278 532 71
57 292 7
20 682 85
359 309 14
12 403 9
27 492 78
503 534 66
432 59 31
286 675 12
419 293 77
9 575 37
503 704 76
339 596 28
429 82 84
217 439 76
345 43 60
349 61 37
374 291 53
190 195 74
415 137 89
474 443 51
204 72 41
528 699 94
591 49 7
52 158 86
378 354 1
692 430 15
427 634 60
313 392 52
587 395 90
407 639 95
448 11 86
558 601 1
120 259 51
329 732 14
435 530 58
54 190 56
606 392 30
671 121 98
169 14 96
499 590 42
416 536 20
536 83 24
75 693 56
343 113 42
493 171 39
571 620 20
157 139 21
22 418 79
738 136 57
67 119 52
628 145 61
491 348 94
379 110 17
618 118 49
376 554 15
500 681 75
125 680 49
255 302 71
87 249 23
222 278 73
488 483 85
466 88 91
589 678 18
33 105 55
23 549 17
214 355 21
706 77 18
652 462 11
379 522 5
410 393 12
576 387 36
435 314 74
81 205 72
164 139 65
734 28 83
451 703 67
686 551 91
499 38 4
208 160 82
5 106 45
372 34 94
242 731 35
359 293 49
603 127 41
338 199 61
276 523 17
682 75 28
569 689 22
199 722 47
499 70 92
243 531 13
402 697 75
647 293 13
181 498 70
609 563 79
278 215 35
17 470 91
250 445 40
302 560 38
483 92 75
317 187 97
55 413 48
611 40 68
264 466 71
673 287 51
264 319 75
549 400 93
136 291 18
368 147 41
381 70 79
295 238 25
195 485 94
255 482 80
646 546 51
520 288 67
40 235 21
442 452 97
110 673 95
595 378 48
7 407 67
12 661 3
589 579 64
579 682 92
392 387 16
703 108 9
575 1 33
657 343 53
476 224 31
528 200 48
581 669 52
101 446 51
708 748 59
573 436 63
619 8 3
235 410 23
306 677 56
75 307 99
317 21 22
504 555 11
7 281 4
482 362 65
275 392 91
479 229 75
567 91 8
149 66 58
471 565 98
366 631 16
490 320 30
316 641 32
73 445 67
323 393 54
472 424 5
98 171 34
229 405 64
301 292 99
336 204 63
190 88 55
596 487 83
349 191 22
93 640 74
142 635 65
245 642 70
726 217 83
627 124 3
135 684 56
614 56 23
81 681 93
340 640 57
441 377 74
448 80 39
99 485 71
736 549 57
520 294 77
535 527 78
488 8 58
320 314 60
658 120 70
5 97 34
83 582 56
595 474 63
370 640 15
253 365 16
28 689 61
185 718 53
136 278 24
526 69 26
255 460 9
83 53 43
187 23 88
371 235 99
122 380 8
514 249 60
704 309 79
94 286 90
67 264 9
619 367 84
647 169 85
508 166 50
566 483 29
635 5 56
394 314 39
646 59 75
732 435 38
467 126 15
682 478 58
558 85 66
66 258 83
575 26 48
36 316 27
474 630 4
227 314 69
232 283 9
375 475 62
91 138 85
310 606 58
736 80 71
159 317 24
265 483 54
655 139 12
719 178 42
421 549 31
614 694 37
490 336 80
361 3 60
717 148 54
55 96 86
704 736 84
