100 2475
73 2 41
4 23 52
74 9 89
34 89 11
96 2 59
53 16 35
82 43 89
88 71 50
37 13 9
35 99 91
6 88 32
48 5 75
16 11 36
47 11 98
73 64 22
34 37 38
16 32 70
77 87 47
90 43 17
8 96 74
14 5 23
63 48 91
91 45 97
22 65 23
87 81 53
92 55 22
35 44 93
38 16 72
15 39 26
56 89 38
54 5 99
85 21 45
69 54 44
64 10 81
81 26 68
41 58 42
44 28 80
35 40 89
7 41 26
19 84 67
39 45 89
47 49 51
50 94 52
38 27 68
62 47 25
23 28 13
72 61 92
58 10 11
2 63 51
10 33 36
7 95 89
43 18 1
8 10 32
61 19 8
24 72 95
17 80 13
2 82 33
46 96 6
84 18 83
81 38 25
78 64 83
52 44 81
15 70 36
54 87 72
60 7 82
4 70 84
77 74 42
99 51 97
80 34 27
46 85 28
80 93 71
83 55 35
34 50 4
68 96 67
85 96 73
27 86 86
62 6 34
61 91 80
89 79 41
19 29 96
85 40 97
66 72 21
61 29 96
24 23 48
63 45 56
75 71 73
96 21 22
89 58 10
73 72 60
58 44 22
99 57 95
93 77 18
34 62 88
9 59 35
16 95 54
58 14 37
1 23 62
72 58 18
51 92 3
9 56 60
33 10 68
94 53 58
73 78 38
37 33 45
25 7 56
41 2 75
53 48 31
13 19 61
38 35 75
38 29 50
48 40 61
39 10 60
88 8 12
10 0 85
97 47 29
59 1 47
79 58 57
27 53 23
13 66 1
75 61 23
60 23 48
11 98 15
0 82 8
73 97 51
1 57 13
75 15 30
71 56 27
86 1 16
52 43 18
98 21 36
64 67 91
19 31 99
15 29 55
56 71 79
78 0 62
74 70 13
89 47 61
87 65 51
87 75 16
92 31 36
39 5 11
99 61 12
75 44 34
44 53 71
94 99 91
37 54 38
10 51 79
1 75 83
65 84 10
70 59 68
49 69 71
30 69 66
30 27 45
84 52 30
43 66 36
58 51 67
70 13 39
95 72 66
87 16 89
55 6 70
75 59 76
30 56 51
95 27 22
32 20 58
37 44 68
62 88 47
40 65 30
55 42 83
41 8 9
65 80 11
51 57 20
78 40 39
91 87 13
9 89 24
57 31 92
18 22 1
71 13 5
76 34 71
90 30 7
9 91 39
87 24 93
91 90 82
21 13 19
13 48 65
7 52 67
26 8 18
41 26 62
49 55 97
4 34 93
13 67 36
16 68 42
35 31 77
87 38 86
49 31 16
17 25 17
76 55 23
84 90 89
48 14 94
23 67 95
15 86 39
35 4 42
12 43 85
18 43 73
3 59 62
12 17 85
76 59 23
15 50 15
53 69 82
16 26 92
29 46 14
62 75 4
43 45 21
99 77 14
23 48 89
58 23 90
82 45 63
34 71 54
86 85 23
95 50 7
29 13 25
13 93 55
28 86 72
35 58 8
5 3 71
56 64 38
89 44 96
43 57 48
96 93 68
23 62 17
97 93 85
0 54 60
45 1 52
50 92 37
70 28 38
49 18 87
89 90 46
77 71 65
97 63 28
12 47 46
82 84 58
89 0 40
27 45 55
58 62 44
45 23 35
95 33 43
67 16 33
83 54 30
15 69 35
49 59 25
88 36 66
1 97 9
30 99 64
24 36 12
37 29 7
67 45 74
45 39 32
65 22 89
36 49 75
81 23 4
16 35 71
43 56 38
27 42 17
95 58 24
20 95 55
53 33 12
62 31 43
23 55 85
68 53 3
7 96 30
51 95 58
15 96 16
78 21 98
65 86 61
59 13 58
51 87 63
29 90 53
50 66 93
14 7 99
3 83 8
50 58 65
44 81 34
17 6 28
30 34 77
71 29 46
35 32 73
11 68 69
68 75 33
66 54 26
54 92 42
53 46 39
28 72 34
20 18 93
63 27 62
89 36 83
95 44 43
42 59 37
33 86 9
8 70 53
90 47 82
36 16 36
18 81 70
60 63 62
71 34 69
92 59 75
42 79 5
35 3 86
48 18 3
0 29 63
81 47 21
90 40 80
98 31 11
98 88 21
4 7 10
81 34 30
72 91 46
48 37 87
48 79 75
59 16 98
84 77 58
83 90 78
89 72 40
12 34 74
87 53 50
99 1 14
12 13 21
47 29 83
44 78 81
17 37 44
46 0 72
18 37 34
1 39 29
63 96 96
87 36 55
57 61 9
16 20 88
93 34 80
44 75 25
88 48 96
12 46 76
8 59 88
38 3 87
10 39 81
65 92 61
51 14 46
36 20 81
14 22 2
91 82 41
38 2 88
67 4 78
80 79 41
95 0 89
46 60 94
63 39 98
83 45 18
14 9 24
87 18 25
47 64 21
96 50 67
5 9 39
40 96 51
15 99 35
40 77 37
97 56 66
68 99 50
43 62 43
28 46 1
9 17 43
79 21 46
34 97 45
0 70 28
37 35 49
57 34 97
54 96 64
58 87 61
46 95 75
23 46 73
2 87 33
46 87 23
79 57 7
90 44 79
84 88 68
66 92 22
52 67 85
45 18 37
44 65 60
59 40 32
20 65 59
73 86 71
10 28 37
17 87 55
98 69 15
10 98 6
17 51 2
76 19 48
88 73 21
93 14 87
52 99 91
90 22 4
70 81 67
78 77 18
4 90 94
55 93 37
85 50 89
59 23 33
87 37 72
3 38 54
75 37 2
79 46 25
90 50 86
9 10 94
80 95 34
8 35 57
18 84 24
77 10 67
34 9 15
40 72 98
59 42 11
98 29 10
38 42 81
88 17 66
38 22 48
20 27 25
92 39 16
64 51 11
34 66 60
80 47 3
11 23 39
45 90 26
76 10 54
82 4 19
37 83 10
82 24 71
97 98 1
8 88 28
85 81 49
71 19 41
28 54 4
42 30 66
22 8 21
34 17 15
79 1 99
84 9 34
89 53 57
74 31 65
54 50 92
99 75 13
78 75 43
99 56 9
1 87 71
33 34 17
68 35 62
44 11 20
70 24 33
88 25 93
22 93 21
82 73 51
34 25 12
58 66 25
93 38 83
65 61 93
97 60 18
44 3 73
9 3 84
70 40 24
58 75 84
78 82 52
48 82 87
62 68 33
28 39 51
2 95 98
28 62 50
25 80 14
66 24 7
2 21 74
78 26 86
83 46 80
69 13 65
56 25 98
86 6 55
31 62 72
74 76 3
56 86 84
96 85 23
86 8 2
51 86 83
16 84 83
11 90 76
18 57 93
94 16 36
68 67 35
11 18 28
67 61 20
97 25 66
4 74 68
6 52 58
89 85 47
63 16 39
73 19 41
55 34 64
64 1 66
76 31 14
62 55 69
79 10 69
95 1 30
2 35 38
41 81 48
57 80 25
40 68 70
11 65 73
95 79 78
22 63 86
78 85 29
30 70 78
22 2 36
57 86 28
84 46 28
5 37 50
60 21 92
33 35 74
39 95 20
88 54 9
32 94 31
14 58 41
18 65 78
4 67 69
98 56 60
87 74 18
46 29 63
5 45 20
2 39 92
20 15 17
78 6 6
57 46 70
90 28 43
77 57 92
10 62 94
34 14 43
82 74 58
91 79 63
47 55 88
61 32 30
97 74 71
65 39 99
53 90 7
37 90 91
20 3 38
30 47 27
86 38 39
86 89 95
2 64 48
5 29 52
79 88 7
40 33 67
11 50 5
66 45 3
63 32 63
30 61 45
17 99 34
53 32 2
93 63 10
82 78 3
76 65 64
28 55 90
11 77 50
97 53 94
31 73 20
79 96 72
93 47 39
73 3 91
1 78 39
69 81 73
32 97 29
32 90 45
17 26 40
21 64 29
88 68 39
55 45 39
8 5 57
57 99 55
84 56 91
31 74 62
83 51 65
55 25 61
25 44 66
34 69 63
54 37 98
79 29 36
55 87 46
97 75 93
87 94 96
20 52 54
38 33 79
58 12 26
33 39 71
12 94 9
36 67 84
23 56 2
58 55 31
66 41 6
78 53 83
20 31 67
90 19 43
67 70 48
62 35 37
82 67 14
24 94 2
95 52 26
6 67 32
27 78 22
24 63 43
39 27 55
40 99 41
59 94 75
48 95 62
1 71 55
61 0 82
94 0 21
26 38 87
47 72 50
42 47 30
5 59 1
6 45 93
50 9 85
11 96 59
87 11 38
75 12 44
83 2 55
25 20 30
15 17 85
37 1 46
99 5 17
55 35 73
16 62 29
89 88 37
51 19 29
64 78 59
39 88 47
90 89 69
25 0 32
16 29 8
73 37 80
3 37 3
91 72 78
70 76 48
73 41 87
68 50 49
59 82 31
27 65 93
74 18 29
70 58 43
42 72 97
11 74 40
56 58 28
26 27 21
86 97 39
86 40 37
3 73 51
48 1 63
58 52 77
41 46 58
85 7 20
65 28 81
91 16 28
28 50 32
52 28 38
60 9 14
69 92 50
72 28 98
80 69 46
16 89 62
23 2 18
60 36 50
80 67 6
2 71 35
11 28 69
81 63 89
6 34 60
26 73 28
34 10 51
86 41 13
97 24 90
4 33 81
85 94 55
56 6 87
40 73 4
10 5 79
66 44 94
95 87 34
72 8 31
38 19 87
84 19 8
59 21 41
87 69 60
76 18 5
43 13 97
9 44 32
68 44 6
89 68 99
0 16 23
24 2 95
65 23 26
89 80 99
78 90 45
11 88 45
95 73 47
16 79 35
11 62 1
58 57 49
60 33 88
23 72 66
24 37 42
36 6 39
85 43 36
75 69 36
94 5 47
66 9 37
51 66 31
35 14 87
44 64 13
94 55 3
29 28 10
14 48 21
46 97 10
46 94 41
87 79 46
99 71 59
16 55 67
27 54 53
89 15 87
31 17 3
50 47 33
31 47 16
84 44 38
56 27 50
80 6 82
1 93 91
77 68 10
92 49 18
43 84 12
33 66 32
31 60 29
72 84 11
68 31 48
66 32 84
77 56 90
19 56 55
0 26 16
94 45 74
92 71 65
8 52 27
97 5 70
85 55 92
58 70 79
56 9 53
18 75 66
40 37 2
25 1 18
52 34 59
83 69 19
63 49 69
28 61 96
72 51 53
98 81 94
65 46 23
83 78 87
64 30 23
47 46 92
72 93 26
14 94 14
24 52 24
70 69 87
70 6 12
9 5 74
3 99 80
76 86 98
27 31 54
41 74 72
92 42 91
75 81 7
14 90 91
93 62 12
28 9 83
28 1 62
50 68 86
82 19 23
67 77 54
49 7 68
47 30 3
49 47 85
38 14 1
62 65 14
90 49 57
17 47 94
36 69 95
4 12 60
24 18 14
10 6 55
1 45 84
34 84 44
6 99 60
36 87 64
79 36 72
84 47 25
91 81 3
27 41 23
53 22 28
66 13 40
91 96 39
69 58 59
3 47 11
1 26 34
24 9 97
52 71 39
24 38 59
80 18 83
5 93 60
21 89 51
83 43 26
62 3 51
39 57 8
55 76 41
81 83 24
42 57 80
99 12 34
5 69 53
6 55 23
15 45 37
58 81 58
98 90 38
85 8 11
14 41 39
85 95 92
57 88 46
74 28 24
48 20 16
99 33 44
39 46 92
97 42 40
81 50 5
65 44 27
88 31 87
86 14 74
40 46 30
48 67 53
0 11 56
41 0 19
39 92 51
90 59 79
5 20 1
65 34 84
11 10 80
52 10 44
59 48 71
45 51 1
19 95 70
78 95 21
62 22 13
75 58 3
6 96 46
18 76 14
36 88 62
57 22 24
7 1 8
41 84 25
36 42 45
82 96 5
6 32 83
80 55 99
56 7 97
51 74 98
10 44 28
44 98 50
59 65 92
21 38 34
17 98 39
15 3 84
43 8 24
18 19 60
63 5 29
66 6 18
6 40 56
23 81 64
94 21 13
91 21 46
72 45 22
68 26 13
74 90 28
48 23 99
77 35 99
41 45 70
36 9 62
97 43 99
44 82 54
30 39 3
42 29 76
36 64 31
69 5 40
6 73 96
52 29 82
22 10 5
63 61 46
61 45 44
91 32 82
19 80 86
40 15 60
31 16 71
55 69 27
35 94 82
98 16 35
65 32 3
72 21 45
12 37 33
59 76 4
1 24 78
27 96 8
55 27 70
61 31 12
56 54 85
96 66 94
1 13 53
19 70 69
88 26 2
35 57 26
36 91 41
31 59 42
36 39 85
90 66 26
2 48 74
42 98 27
55 14 28
86 23 40
75 45 25
27 56 68
17 2 56
17 21 7
52 53 92
73 57 96
23 80 33
45 89 27
7 74 96
30 54 94
45 59 47
80 44 22
83 91 19
56 98 81
71 79 9
41 27 57
16 49 71
7 89 33
11 1 98
39 80 44
25 77 97
33 83 34
44 8 79
38 23 45
48 69 24
39 85 51
66 30 53
97 82 98
81 91 13
69 62 23
39 31 67
64 27 72
3 42 23
96 22 94
66 88 50
87 33 46
56 34 12
82 26 60
5 7 98
89 57 43
25 30 23
88 28 63
69 50 87
93 58 48
17 69 55
40 78 61
8 46 97
43 77 37
6 71 86
24 42 79
69 59 72
94 18 82
39 49 12
21 97 46
50 54 7
72 78 82
1 80 84
86 63 14
27 83 34
2 93 18
35 43 57
96 8 96
17 50 32
42 24 53
40 70 17
87 96 7
47 98 8
82 97 46
63 51 48
48 34 65
87 44 45
78 79 76
79 33 31
60 20 58
17 64 20
12 24 31
89 96 14
56 57 96
14 50 99
25 98 35
24 45 83
16 14 3
50 80 32
36 79 50
67 25 10
93 60 51
85 27 67
17 60 35
21 54 44
44 45 33
51 46 35
95 78 82
80 46 98
0 68 75
0 81 17
83 67 62
61 53 32
93 33 24
62 70 24
13 49 90
64 98 66
67 62 71
20 50 45
14 79 35
68 23 63
20 19 81
31 32 74
75 38 28
38 88 11
71 97 27
63 46 26
36 30 89
63 77 28
66 58 85
49 57 3
27 57 37
79 34 60
92 13 60
78 91 12
89 81 97
90 7 1
87 60 95
53 21 10
54 57 95
42 50 48
95 86 27
16 7 93
43 44 33
44 87 41
48 25 39
38 5 58
1 91 4
15 48 98
14 78 41
19 10 4
30 78 5
30 21 85
26 2 48
54 61 32
0 88 81
51 4 94
64 3 34
80 45 30
33 50 72
67 99 43
7 22 8
4 31 86
12 51 86
19 55 1
87 58 5
28 15 58
19 26 44
84 28 45
40 34 51
19 2 50
13 54 5
28 98 61
69 72 71
73 87 81
7 61 9
56 63 89
11 19 14
88 99 54
10 54 33
22 23 48
74 85 48
56 26 87
72 47 56
76 95 2
29 53 90
82 30 19
29 95 83
34 72 5
24 56 59
13 69 47
41 96 21
66 17 31
78 16 37
80 73 60
52 42 76
91 69 79
84 35 50
84 82 38
81 61 73
54 7 6
15 16 97
78 27 82
14 65 56
42 64 69
19 42 2
18 13 18
2 53 95
30 46 36
83 59 17
42 16 86
7 64 39
77 78 56
18 66 90
0 3 19
77 86 71
43 30 21
87 84 26
28 51 64
15 87 57
92 82 5
53 67 94
52 74 65
24 82 44
59 41 34
59 68 34
78 13 79
8 14 88
91 29 64
14 53 4
19 21 43
35 60 46
93 92 85
54 66 10
38 43 28
64 13 21
38 60 86
56 62 22
20 8 2
1 12 67
84 69 72
8 22 23
23 98 20
52 40 5
12 61 80
89 25 75
17 73 85
19 51 17
22 27 39
28 84 14
65 9 33
83 41 47
34 77 81
68 2 29
28 21 13
51 25 56
4 6 52
15 66 26
1 94 75
96 32 76
94 80 22
31 6 39
22 31 71
4 38 40
33 94 35
6 77 69
89 27 58
70 43 16
85 24 33
47 59 59
41 61 44
32 25 21
82 16 46
33 69 68
78 52 47
90 58 92
60 51 44
46 10 85
3 17 80
27 55 13
80 49 58
68 37 26
3 79 93
80 10 91
22 54 58
43 63 46
24 80 1
43 89 31
13 23 19
0 25 80
80 74 47
67 66 10
11 38 20
93 54 65
60 78 92
3 89 10
28 59 6
18 4 13
34 29 26
3 90 83
59 84 14
6 50 6
62 99 5
49 0 33
37 7 50
28 92 10
41 62 23
30 49 54
5 95 76
4 82 86
36 27 97
26 53 29
39 71 76
87 14 46
9 42 10
0 22 23
61 71 2
67 46 64
61 27 3
95 43 36
88 21 52
45 16 80
17 4 82
9 68 23
19 30 19
98 68 79
91 37 6
87 85 63
61 98 58
57 87 33
32 85 64
20 35 12
49 71 87
30 2 74
53 73 82
2 60 85
29 96 41
61 52 96
79 16 45
25 65 66
34 57 5
82 56 25
63 9 78
42 8 7
21 33 1
59 22 98
19 18 27
58 84 78
82 76 75
95 65 64
25 29 58
83 50 92
8 62 30
36 35 52
86 27 33
62 53 33
50 56 91
58 15 95
35 26 45
72 6 55
41 73 32
39 63 5
7 93 78
7 62 2
35 54 9
45 64 64
41 53 75
33 73 32
4 85 40
14 2 83
54 97 60
57 94 62
91 67 99
79 20 44
74 65 99
32 48 11
57 66 77
13 91 3
78 35 74
20 12 60
90 33 57
29 86 98
85 15 88
6 24 29
38 98 66
44 51 32
25 67 75
94 69 68
13 81 69
70 54 82
72 5 73
98 60 61
80 16 10
32 58 28
43 25 67
92 50 78
90 8 46
43 33 64
12 91 87
77 70 7
1 81 27
13 63 68
0 42 76
72 27 22
33 27 38
13 74 80
85 33 40
73 88 35
45 28 68
29 69 86
27 35 83
49 12 26
58 31 23
48 50 49
44 79 20
85 65 97
57 24 78
36 32 65
67 6 16
90 32 69
59 43 48
13 16 53
5 22 97
30 80 47
7 59 98
48 86 74
39 58 19
89 87 52
50 65 32
16 82 73
45 60 4
92 88 86
18 11 76
95 36 5
79 69 66
76 22 65
57 12 64
9 94 13
69 87 35
22 64 4
87 82 98
80 87 87
9 63 44
62 77 72
82 28 93
34 21 6
25 52 6
21 78 35
17 31 29
61 69 21
12 39 49
41 49 42
46 11 40
57 15 60
92 0 40
11 66 54
11 82 1
14 39 48
91 84 83
83 20 78
11 35 23
84 45 62
83 24 73
59 9 59
21 2 37
46 69 4
24 64 96
66 97 37
26 40 47
19 14 65
0 4 93
44 59 52
61 76 64
35 22 62
39 75 79
34 53 23
82 58 42
91 55 2
86 69 15
57 81 91
17 3 88
24 46 18
99 63 70
47 53 14
14 17 67
41 34 93
62 96 16
82 83 74
42 96 52
97 68 29
0 34 78
43 42 96
25 63 20
76 42 39
11 81 88
29 37 7
60 25 69
28 89 90
94 74 57
50 27 58
15 8 19
66 12 73
9 50 33
99 91 14
93 24 32
25 37 16
22 73 31
22 71 33
12 31 58
84 31 16
43 79 48
30 28 77
98 19 65
43 20 29
92 46 16
58 28 14
78 84 61
35 37 13
73 27 24
72 85 53
75 67 58
27 29 85
37 28 19
7 23 4
38 96 18
18 29 21
83 99 58
18 86 94
16 65 50
93 9 17
45 48 79
45 36 51
67 28 78
55 57 9
61 84 27
52 8 87
41 82 13
83 25 44
72 76 3
85 87 14
50 81 63
4 49 78
45 70 89
16 75 26
47 7 60
53 41 91
80 7 42
2 72 18
72 7 11
24 65 66
82 69 46
59 46 26
74 84 9
87 4 82
52 46 37
77 79 55
63 98 37
3 63 6
4 37 31
28 85 63
23 99 92
51 17 83
64 52 31
92 6 14
56 83 5
63 80 67
93 74 43
98 45 72
12 22 74
86 82 76
72 22 31
16 24 75
63 60 30
83 1 35
61 26 75
81 5 79
45 43 79
83 77 23
7 28 21
35 86 79
2 12 14
12 9 52
7 38 42
39 21 89
23 50 29
85 14 58
64 22 60
36 56 42
33 1 80
82 95 16
98 99 77
35 20 50
67 18 90
19 24 51
55 60 4
69 94 72
79 55 26
32 34 38
32 18 77
47 88 20
15 58 1
10 36 92
93 66 13
86 15 66
21 30 69
87 49 25
25 9 45
34 8 25
96 89 7
63 57 33
5 47 10
7 42 66
21 69 77
9 38 83
75 34 20
46 90 91
97 51 2
4 81 85
97 89 83
13 99 28
71 59 58
77 85 9
7 36 13
55 10 94
80 58 56
75 0 77
51 56 95
28 20 80
24 8 6
10 89 41
12 42 18
84 64 56
33 54 27
69 28 41
78 48 33
37 0 76
92 41 12
6 36 4
29 36 83
26 98 24
44 60 59
70 12 60
49 26 63
38 79 9
48 13 89
51 8 37
58 48 77
15 95 55
51 58 29
85 48 9
24 67 30
99 66 43
69 6 14
41 80 61
78 87 79
15 25 39
65 33 58
58 98 13
39 98 76
94 38 42
97 59 48
60 93 99
42 13 12
85 56 55
44 99 87
44 34 71
63 12 5
42 48 43
21 49 90
90 91 48
63 23 54
16 97 63
60 14 64
11 46 35
80 64 67
83 9 56
72 15 67
25 36 25
58 93 42
96 18 25
60 54 63
12 20 53
45 73 71
27 17 49
88 18 42
42 68 29
46 74 15
32 16 58
57 14 39
97 44 32
7 0 44
57 25 72
73 65 32
37 91 86
54 58 77
56 16 72
81 30 68
99 79 52
28 18 42
21 44 72
20 82 71
51 77 3
52 62 20
94 49 97
1 42 22
80 1 68
5 51 68
75 39 54
58 38 37
12 8 94
93 8 57
51 22 98
50 16 42
7 3 80
43 24 96
14 32 53
37 82 72
17 91 43
5 90 36
74 47 63
79 5 66
60 56 87
69 4 68
27 24 29
76 88 93
19 96 54
70 65 14
51 3 66
29 30 22
33 97 9
36 7 91
62 41 33
41 12 52
23 35 75
19 88 75
52 4 87
94 91 70
96 10 94
57 77 65
52 31 96
48 94 96
71 43 81
83 30 98
98 39 69
21 11 3
37 16 99
56 77 53
7 54 51
73 42 14
25 66 78
99 86 65
24 33 90
50 96 86
3 84 34
71 30 35
19 65 15
27 64 79
97 46 70
93 42 23
84 29 95
83 60 27
74 43 26
71 95 63
87 46 20
70 23 99
16 33 27
45 17 49
0 12 76
42 87 35
52 9 59
75 76 91
72 82 18
23 26 36
17 54 12
2 90 45
60 87 51
57 97 10
31 53 39
31 22 81
74 15 46
12 15 7
8 69 2
87 26 40
93 64 59
36 83 75
0 58 72
30 82 66
28 36 6
29 35 68
75 57 35
90 6 27
74 86 22
87 62 75
94 8 72
77 60 64
75 35 62
11 14 11
45 30 43
2 20 40
69 70 21
83 70 42
45 12 83
55 70 64
44 31 9
93 13 19
49 48 73
18 56 6
82 88 2
63 64 25
62 63 20
74 3 34
95 66 71
19 48 73
23 82 99
59 97 88
6 2 39
34 42 39
99 78 15
34 68 8
72 74 5
38 6 7
26 99 25
19 9 33
73 31 25
43 85 48
88 11 83
89 17 77
49 6 17
28 66 82
41 37 27
15 1 52
62 21 43
15 67 10
37 56 10
95 83 33
50 39 93
36 74 46
45 75 94
53 99 3
69 95 74
31 68 12
49 72 54
54 86 49
89 18 45
27 77 75
82 32 45
63 22 72
27 97 97
1 33 75
57 11 18
60 4 8
86 54 56
67 65 62
16 52 20
94 1 11
37 36 76
35 46 7
44 52 62
66 71 38
95 6 74
97 0 21
54 19 82
65 31 86
75 22 94
54 94 92
14 68 75
28 13 43
25 56 32
56 29 37
99 81 70
40 57 99
27 23 99
86 71 90
3 56 76
10 14 14
39 94 42
5 98 27
71 67 15
74 82 34
48 53 94
29 80 24
10 22 40
20 87 47
74 14 60
62 51 83
33 88 22
52 58 32
21 42 23
30 57 2
80 86 85
17 9 51
12 95 72
83 21 68
87 17 99
33 91 37
51 9 84
82 41 19
58 54 64
93 44 19
53 84 47
1 9 89
18 3 85
36 71 11
14 83 51
97 76 55
20 75 24
61 11 41
99 73 4
1 18 78
71 33 76
86 53 6
16 18 67
87 31 68
31 20 7
79 37 69
39 47 67
39 22 83
38 66 69
57 49 75
17 48 90
17 35 60
17 65 41
25 99 10
83 84 88
46 99 2
39 13 82
97 73 40
80 39 84
58 13 70
12 71 47
12 70 51
30 23 63
42 22 33
5 19 14
72 18 52
96 56 44
22 82 66
13 28 4
81 98 73
65 26 23
43 10 73
38 94 11
57 39 43
85 53 97
51 0 42
95 10 47
94 13 97
71 70 19
24 95 8
37 67 66
90 1 53
37 46 11
81 32 7
70 97 50
25 81 35
90 42 35
34 51 82
4 61 88
19 72 97
41 54 93
30 22 4
25 79 94
31 26 31
7 24 90
8 58 39
81 24 56
6 93 80
44 54 67
98 73 89
55 59 61
56 8 44
23 66 2
23 33 13
24 53 27
62 50 77
30 98 94
72 68 65
75 96 38
52 51 93
72 10 2
7 94 84
98 48 6
9 25 43
82 9 57
46 23 94
46 56 51
37 75 63
23 77 55
25 42 15
93 36 61
0 40 96
94 96 96
9 33 69
67 41 10
78 30 58
41 70 53
93 26 70
74 52 32
53 17 83
63 92 93
73 13 50
35 96 4
63 78 8
58 83 4
43 61 92
52 33 35
20 46 62
42 34 24
89 56 57
57 3 35
37 69 42
61 14 38
84 22 2
5 57 4
94 71 11
17 55 83
62 39 23
14 43 51
22 83 71
83 49 28
7 37 38
66 1 89
17 74 56
0 56 76
81 22 22
6 26 53
92 62 69
72 64 47
32 1 78
33 75 12
93 23 42
92 37 11
33 45 62
77 88 5
48 96 93
10 88 23
59 24 57
80 82 33
64 14 16
17 56 98
81 41 59
36 38 21
7 33 54
62 79 11
11 64 71
55 44 40
45 20 53
14 47 3
37 70 39
67 74 63
82 31 15
69 40 17
37 2 87
88 47 7
5 21 18
24 76 27
5 92 33
2 4 11
23 3 70
22 1 63
77 61 29
97 64 7
48 65 54
72 63 51
47 73 24
72 67 35
62 95 82
64 40 61
87 27 79
19 13 26
66 65 31
79 91 53
50 12 91
44 25 64
49 3 13
65 17 16
30 48 62
56 21 83
55 48 28
38 87 20
84 14 46
14 73 88
81 69 18
29 81 45
26 63 19
31 13 36
42 26 59
26 25 68
82 65 48
63 70 28
85 69 90
82 98 62
27 67 89
41 40 85
59 29 74
83 68 45
41 25 18
23 29 55
75 78 19
28 44 40
28 12 53
8 11 79
96 58 63
41 44 26
9 67 7
36 55 2
96 33 4
11 43 56
8 55 36
43 11 30
1 85 28
2 8 27
59 12 30
44 19 1
70 35 33
24 21 84
96 46 14
69 67 88
91 27 67
77 47 39
3 7 92
88 41 80
9 46 7
12 55 24
32 74 46
71 75 41
21 52 61
54 98 66
93 51 49
59 80 47
22 9 55
36 97 67
37 51 4
35 67 84
96 23 29
95 5 14
76 37 86
75 84 79
20 73 3
79 32 58
96 81 91
82 17 51
89 82 83
13 20 57
60 97 65
56 73 86
32 17 59
55 38 47
77 15 59
71 2 28
63 36 30
49 66 52
20 98 10
9 36 41
90 65 94
22 5 17
22 69 50
67 37 25
18 96 13
16 70 83
8 40 15
47 19 71
37 64 90
81 29 8
2 81 71
43 81 30
20 26 43
21 82 39
17 75 48
19 49 39
2 98 30
12 73 14
3 69 86
39 70 41
65 7 16
13 75 81
45 24 89
28 37 73
33 38 8
95 37 8
14 3 53
46 88 56
64 65 43
32 57 20
67 17 97
61 48 53
40 88 25
95 2 34
77 37 30
67 48 41
1 16 62
83 86 18
2 62 3
85 10 83
52 35 65
12 48 25
66 16 44
64 74 31
8 13 22
37 48 40
19 71 48
41 31 47
2 58 31
81 67 64
47 66 91
0 99 9
89 22 42
87 15 90
53 2 93
38 1 25
91 34 80
74 66 90
84 93 77
20 48 82
33 76 42
33 28 14
20 5 35
67 79 52
53 25 56
4 64 48
12 45 75
89 49 62
16 74 5
72 4 35
