50 612
20 25 95
17 12 57
29 28 98
27 5 61
10 13 34
5 35 22
10 7 71
38 44 19
7 29 14
46 41 11
24 44 50
48 37 81
21 33 12
22 45 44
13 21 93
18 23 45
34 38 35
40 13 4
44 18 80
12 46 11
44 4 44
28 7 95
16 49 91
37 22 20
32 47 57
41 10 27
46 13 89
13 43 27
29 18 93
11 22 33
39 12 28
14 27 52
43 15 95
3 7 63
1 20 42
45 42 23
5 44 58
23 1 7
32 28 9
4 31 97
16 21 19
1 3 57
34 0 82
11 38 49
4 45 47
21 45 9
11 39 90
37 21 25
44 45 32
32 24 47
44 14 95
32 7 27
14 33 26
19 22 72
24 48 35
5 27 74
9 10 46
0 34 36
19 39 78
13 35 72
30 7 10
41 26 97
12 14 57
7 41 18
34 5 77
44 0 91
27 41 31
46 7 66
44 2 99
14 41 12
3 23 25
40 33 8
30 25 87
41 31 51
1 29 65
16 31 90
5 22 56
17 6 99
7 16 55
38 29 31
22 3 24
4 28 8
42 13 55
4 1 65
21 26 40
25 38 16
8 0 81
26 36 69
2 34 19
27 21 73
22 9 38
28 34 98
3 42 42
40 32 70
43 19 24
10 38 12
39 42 20
13 38 42
11 41 33
27 2 58
8 32 56
43 18 76
9 15 54
26 8 70
20 3 47
38 20 88
38 12 6
25 7 58
9 12 59
1 46 39
33 16 23
22 20 87
41 6 25
47 49 46
21 3 43
40 14 94
36 31 26
8 11 51
3 29 40
39 45 70
34 12 59
32 16 98
14 17 3
44 16 18
26 39 11
45 46 65
22 19 34
30 28 99
0 28 10
37 2 40
21 48 33
41 47 44
38 22 38
2 46 66
10 40 97
19 27 60
40 45 81
0 29 92
18 30 88
44 31 37
42 44 22
27 12 63
24 37 80
17 15 68
32 21 63
26 45 35
23 43 91
47 25 99
28 2 59
38 1 5
16 10 2
46 17 61
22 33 57
40 7 39
26 33 54
3 4 29
45 30 72
13 34 42
27 22 17
24 10 69
21 43 99
21 47 51
16 33 92
1 2 11
1 48 21
24 26 71
2 38 48
27 15 33
46 40 68
21 42 40
18 2 24
8 26 32
12 34 33
28 6 31
12 5 48
40 30 38
23 49 77
7 2 98
41 19 12
1 5 91
6 16 40
37 30 44
11 34 14
17 13 93
5 49 31
7 1 34
3 0 16
37 10 79
37 32 11
46 39 7
1 12 57
11 12 24
7 3 45
15 3 87
30 5 43
5 0 81
31 38 75
44 7 89
15 24 96
23 27 52
0 20 87
27 7 27
24 12 75
17 14 48
43 20 5
30 22 90
33 28 28
5 18 12
3 37 98
12 24 51
26 7 96
41 4 69
45 47 81
18 46 74
19 49 29
20 2 81
21 0 96
16 40 59
37 23 47
38 25 64
39 36 60
11 46 82
32 11 4
41 16 63
33 7 16
46 26 60
45 5 61
8 31 13
39 8 42
9 4 76
10 35 78
15 31 38
33 32 3
0 35 12
12 31 44
1 30 32
29 15 93
26 19 1
40 27 5
34 41 69
19 24 26
28 1 95
26 35 6
25 5 14
26 24 36
17 25 85
27 19 2
28 0 73
16 48 1
38 41 6
20 6 86
30 43 9
44 41 64
26 9 38
18 48 98
9 23 9
42 16 55
16 2 42
9 11 18
46 23 11
23 13 76
5 41 63
22 27 29
19 14 37
42 43 99
14 29 18
2 16 16
