150 22350
88 4 61
73 131 9
109 83 49
8 16 2
23 53 13
138 47 19
60 75 72
93 98 46
131 128 60
55 99 36
102 118 15
142 29 54
5 74 24
47 149 76
142 17 27
80 67 7
80 128 61
7 8 79
126 119 22
131 55 50
30 98 82
136 55 34
123 27 87
75 144 93
131 117 68
96 74 64
68 121 35
95 97 25
83 42 64
36 133 54
21 73 36
74 28 43
86 72 29
18 37 30
2 89 25
44 2 44
26 28 69
121 148 3
66 149 95
126 31 97
145 69 91
27 16 70
128 1 84
66 4 23
119 15 28
25 91 11
110 130 35
132 136 53
75 97 55
18 13 67
86 70 83
105 39 77
47 34 73
145 49 90
132 16 56
93 139 23
39 62 73
77 46 34
103 8 72
60 18 67
50 41 23
109 107 62
84 128 48
6 36 73
135 77 3
37 135 9
19 109 49
95 86 93
42 90 24
64 7 1
45 39 58
107 54 50
147 96 22
26 86 38
56 59 68
53 123 82
22 141 29
54 125 25
0 122 38
23 12 72
50 59 37
140 96 33
132 82 14
131 93 52
69 31 69
112 79 28
91 16 29
55 124 50
144 145 76
67 119 35
95 55 21
21 91 12
70 9 25
84 136 23
41 119 88
71 107 41
127 118 49
79 7 94
28 142 55
99 104 9
11 113 36
97 23 1
97 108 60
63 51 43
127 126 77
57 127 57
76 23 6
103 91 66
46 24 21
104 3 38
23 1 40
5 122 71
29 41 78
29 59 87
96 26 12
136 37 39
116 32 90
80 101 56
118 25 21
3 11 65
53 14 67
129 133 63
115 62 98
127 61 71
21 25 43
74 25 58
115 12 83
47 48 49
129 57 49
80 51 63
97 15 60
9 66 15
110 149 77
68 44 68
49 11 32
76 71 66
57 121 98
23 22 51
136 129 44
24 115 85
78 14 29
92 13 77
42 24 71
31 144 26
134 4 64
146 53 25
36 116 47
70 136 66
30 16 85
81 82 24
89 58 92
3 17 5
118 3 43
135 51 60
4 93 82
36 122 96
84 19 18
88 33 60
98 74 44
52 58 50
137 62 93
63 19 14
68 107 20
121 46 94
108 101 6
91 86 85
111 129 33
117 31 30
99 141 56
109 0 99
143 85 66
32 109 95
17 64 79
107 42 88
121 137 45
130 11 57
116 0 53
28 107 5
69 37 2
31 33 27
47 128 35
86 35 34
107 8 98
72 61 22
25 143 30
85 42 30
101 24 36
78 123 51
2 117 38
105 77 22
116 47 68
90 61 64
46 87 74
97 6 70
12 68 95
28 144 29
149 65 32
91 38 80
132 23 79
95 85 38
129 124 21
37 119 97
84 34 32
26 14 5
133 81 6
116 130 23
2 62 21
72 25 71
106 141 68
47 129 14
112 36 98
122 24 14
11 118 43
83 121 58
42 20 11
112 68 29
89 117 17
142 85 71
64 133 80
146 145 26
37 149 56
119 2 11
40 34 45
53 114 3
5 17 77
27 47 3
94 142 56
88 83 96
58 117 53
56 25 51
77 93 74
4 49 14
11 102 80
65 51 97
48 125 77
41 26 23
66 121 19
96 83 6
89 143 92
145 1 6
66 11 56
145 90 29
37 92 62
115 122 36
92 32 88
82 129 24
28 76 67
62 40 85
112 58 97
54 112 78
11 98 19
135 23 34
71 95 2
75 57 38
100 51 74
14 106 87
85 76 74
11 91 72
98 18 46
100 105 58
127 36 39
41 56 80
89 39 82
67 122 44
78 122 1
13 71 85
75 12 44
123 138 83
73 27 27
37 115 80
13 128 96
88 23 49
29 27 40
142 97 77
24 62 40
112 100 98
130 115 99
108 41 50
99 100 67
73 94 9
106 77 76
53 19 73
26 109 17
58 121 13
109 70 34
24 112 19
93 112 77
143 145 75
85 67 93
119 86 48
35 62 18
14 47 38
11 53 65
11 86 17
59 72 55
108 49 86
61 90 76
101 46 56
94 49 24
38 19 53
84 39 14
54 13 95
44 139 77
51 148 57
58 134 50
34 128 39
86 80 1
56 116 95
52 108 10
124 115 96
127 103 99
114 80 48
123 69 58
110 9 41
36 19 55
82 39 29
19 113 48
141 49 16
75 38 27
141 12 59
45 60 28
13 88 93
38 100 76
37 147 20
54 31 70
37 111 40
135 33 32
72 38 42
58 90 76
14 66 4
140 40 40
65 2 76
73 89 8
37 38 48
81 52 23
12 102 26
83 18 58
81 119 60
50 49 65
47 56 58
126 32 57
2 18 17
67 44 92
40 139 88
30 61 28
39 139 69
5 109 28
87 125 13
124 35 20
119 124 57
111 72 41
112 28 8
139 20 92
136 72 23
97 9 7
80 49 39
144 36 10
134 142 19
29 31 14
73 111 94
139 0 30
139 8 10
122 100 43
121 54 31
91 141 59
63 43 86
88 73 11
114 78 70
102 119 73
10 35 49
135 68 94
34 21 89
128 85 51
17 129 15
55 50 46
110 96 14
81 132 28
58 96 91
133 104 64
105 70 71
132 90 72
8 49 69
126 120 80
33 79 8
21 115 57
85 77 27
56 13 96
97 1 1
11 115 96
143 44 47
87 144 16
4 91 36
113 116 83
82 7 64
139 132 2
42 144 38
49 42 49
73 102 39
57 136 41
34 145 81
140 139 15
82 86 92
145 71 5
138 142 97
135 140 2
16 13 11
143 33 75
114 54 90
74 127 78
115 95 73
144 3 3
35 70 88
67 126 4
129 44 46
21 111 28
94 69 38
144 101 62
108 117 22
67 10 52
117 100 18
66 116 29
29 118 68
63 115 3
70 17 59
134 126 86
138 18 43
71 2 19
105 20 30
28 62 6
24 98 12
69 27 36
0 48 25
123 11 69
41 94 89
145 60 30
14 145 38
43 29 93
86 130 95
99 42 8
24 122 48
21 11 92
98 53 41
89 99 59
10 121 8
69 56 95
88 80 58
43 146 13
126 15 6
115 78 30
52 77 38
39 144 92
126 8 23
149 106 26
41 141 78
41 27 76
77 21 29
138 68 96
22 55 77
31 128 95
83 90 34
113 49 43
6 122 45
111 78 53
40 14 27
148 138 16
93 46 32
57 149 60
21 56 76
31 65 99
71 79 79
27 17 32
25 113 78
24 129 98
120 40 18
47 96 24
94 8 60
111 135 40
31 149 78
139 62 41
29 125 76
121 120 22
149 5 15
31 38 91
120 62 3
63 12 36
17 86 41
11 71 79
26 147 83
13 11 21
90 4 56
17 6 5
22 67 18
123 149 68
21 142 99
115 1 47
59 42 82
67 32 13
100 58 86
142 149 74
119 25 43
123 124 18
68 52 70
46 70 22
49 43 5
133 51 51
127 140 65
139 10 71
147 82 90
44 22 93
96 58 16
122 31 6
80 5 4
102 55 14
25 126 22
92 21 86
80 27 53
64 135 1
16 3 10
83 88 75
24 89 88
45 117 56
149 43 34
128 11 26
5 26 5
12 14 55
51 125 3
71 46 98
14 88 66
20 72 17
56 118 24
137 73 33
51 10 69
72 26 7
12 7 53
54 127 47
106 0 58
14 90 30
57 54 64
139 122 40
123 45 11
136 56 15
22 37 24
68 127 80
101 117 88
6 100 98
109 56 66
147 57 15
99 126 80
112 23 7
47 0 47
82 17 56
78 145 62
13 17 22
92 34 68
53 80 36
79 59 90
121 113 23
1 106 58
135 47 41
125 128 85
52 8 78
27 109 11
33 129 49
43 103 76
10 87 54
9 98 12
10 45 89
57 50 98
104 20 33
55 18 87
105 111 28
119 146 76
29 93 60
90 2 26
104 140 88
78 43 32
58 0 57
12 94 36
6 18 55
68 93 66
89 130 65
56 141 98
56 31 7
68 81 13
119 92 8
141 68 52
131 43 93
25 124 68
42 54 43
0 149 24
100 5 36
65 66 7
105 148 63
148 33 4
45 14 61
71 140 3
75 77 47
141 118 67
102 114 13
90 20 18
17 71 2
27 77 44
106 146 94
14 30 32
126 110 61
70 66 34
49 32 43
34 10 73
48 38 11
28 83 75
102 56 3
9 80 41
122 80 83
90 120 19
135 67 4
73 58 42
116 106 83
115 103 67
13 50 81
80 16 33
136 82 86
45 76 6
54 60 95
125 2 64
75 62 56
108 106 60
65 53 8
69 49 87
128 125 30
46 137 77
82 63 94
134 77 68
43 26 59
8 41 3
69 141 83
19 132 3
110 88 37
0 114 57
122 18 58
38 105 27
107 6 54
30 131 6
60 10 95
111 100 34
131 73 82
113 61 52
60 125 25
99 28 21
134 147 70
149 107 45
48 133 48
80 102 25
51 102 33
72 67 68
30 116 55
51 140 60
72 64 27
21 127 48
113 22 99
98 82 28
50 111 11
138 143 53
32 72 46
49 141 52
51 145 10
9 117 77
2 136 67
115 50 33
67 108 19
113 111 33
60 129 47
126 49 8
12 55 8
111 96 48
124 52 69
34 121 10
16 73 98
130 83 83
85 60 22
77 122 70
55 145 19
29 58 26
17 85 52
148 71 36
55 95 9
61 87 90
138 137 25
122 66 62
85 16 51
4 8 22
66 48 49
131 45 43
88 75 44
113 77 35
138 40 38
33 116 44
0 113 43
111 106 60
41 39 93
58 4 35
110 119 93
36 37 52
31 16 58
79 64 10
20 15 82
48 35 42
61 91 46
84 93 19
119 132 2
124 45 24
11 89 95
76 77 91
36 30 90
143 119 75
28 121 35
32 123 39
7 14 80
8 35 46
124 71 26
87 91 61
17 106 23
83 49 34
31 58 83
34 28 21
62 112 36
106 69 26
66 5 3
134 140 54
33 97 10
59 3 7
16 63 95
9 65 7
36 141 77
14 108 32
106 144 3
90 33 36
143 29 4
103 22 97
59 132 88
118 84 51
144 88 86
66 103 2
78 81 58
107 21 13
53 60 66
48 89 13
19 130 63
15 22 6
6 10 75
64 19 10
49 8 17
79 26 74
62 92 91
99 68 1
22 103 6
52 0 50
87 92 61
135 103 35
41 4 11
44 36 70
120 24 98
24 132 61
119 24 53
84 94 93
50 130 58
41 6 86
77 31 77
94 38 85
92 117 2
50 102 33
43 106 18
122 95 9
148 75 97
125 107 95
90 77 95
85 84 65
6 119 46
48 92 78
115 130 74
41 146 6
78 104 26
53 28 46
94 90 12
33 2 63
64 80 10
7 32 29
13 64 16
127 96 78
146 104 15
134 129 21
38 44 59
144 5 99
38 141 10
149 104 38
89 43 53
34 90 24
90 49 44
28 6 11
33 81 68
27 133 25
102 10 45
22 107 87
56 29 29
1 23 81
76 126 25
86 99 19
39 22 22
21 77 76
83 108 7
16 115 35
5 65 82
97 26 73
113 87 16
55 103 99
25 54 97
124 145 65
57 69 67
133 43 48
82 44 47
45 105 35
137 69 27
103 80 80
16 123 30
145 86 17
128 19 87
4 112 56
104 70 84
81 21 29
114 127 37
146 48 48
39 118 80
14 134 22
95 143 12
82 134 45
80 22 45
90 29 49
97 34 9
33 37 68
79 49 76
134 1 13
102 73 81
22 115 28
91 18 20
110 145 32
104 6 10
48 30 41
52 126 67
34 4 66
134 92 69
63 27 65
148 3 81
43 27 47
127 137 2
100 97 83
52 44 6
79 60 65
95 94 16
38 121 82
30 78 61
100 91 89
142 65 78
142 77 29
148 111 31
127 102 36
58 114 40
110 16 16
26 22 87
23 102 80
8 113 64
40 9 96
22 25 32
14 136 41
146 143 19
137 22 50
144 81 8
6 2 23
62 118 59
68 147 56
26 143 22
41 38 48
53 13 36
63 56 78
131 16 19
120 10 41
40 149 58
24 8 30
41 8 62
103 112 32
36 20 2
41 5 52
17 31 71
31 90 67
96 23 43
120 75 43
30 104 96
16 61 75
100 33 65
77 116 27
24 107 70
129 135 25
32 82 73
129 82 3
117 119 81
82 19 28
14 27 79
122 21 51
12 140 50
119 27 6
57 131 68
27 129 22
109 40 37
61 14 11
8 29 77
43 52 74
40 0 31
143 31 56
128 95 56
101 55 29
95 52 94
111 12 65
114 85 56
131 71 4
128 27 65
32 91 13
2 48 37
118 14 18
20 135 15
12 41 25
9 127 16
85 126 96
138 24 25
96 6 54
63 97 2
49 62 97
59 43 97
140 42 31
134 23 29
79 27 22
3 144 15
87 143 90
79 32 53
146 129 75
83 61 78
149 28 62
19 146 24
78 148 76
44 81 71
58 135 89
130 111 22
89 70 78
99 80 3
117 103 86
57 146 56
48 120 78
95 79 90
31 112 21
45 31 76
149 146 37
112 41 83
50 137 35
28 56 57
11 137 31
38 36 29
90 88 3
4 56 6
49 123 39
26 98 7
24 50 47
143 18 53
28 12 93
111 90 12
72 16 28
38 62 7
116 37 31
85 87 77
99 20 13
132 62 52
62 10 28
55 78 19
57 141 6
87 136 92
38 40 39
64 84 91
98 93 69
111 146 22
70 107 45
111 117 41
68 14 40
49 93 54
48 101 76
107 35 65
15 29 65
120 38 15
22 127 40
41 22 11
23 98 55
13 107 92
17 21 50
47 54 79
4 105 42
112 141 19
69 46 80
18 119 99
118 13 67
128 87 23
79 108 51
43 50 32
62 15 24
82 55 44
85 83 31
14 83 75
107 149 79
141 57 39
66 93 53
107 85 70
140 21 72
11 77 95
109 30 68
23 100 84
116 14 75
106 79 55
97 80 9
42 132 30
101 88 33
96 89 91
6 26 57
56 65 77
30 42 62
130 113 23
89 77 73
95 126 99
10 71 37
38 25 36
89 29 68
14 61 78
20 111 74
118 104 77
37 133 66
15 100 6
70 86 57
6 114 38
53 130 3
114 23 4
26 134 55
19 75 77
149 27 78
7 27 27
95 25 71
88 123 70
60 19 57
69 45 27
16 76 49
13 3 15
88 77 38
19 149 33
105 115 29
16 85 59
19 20 82
85 109 22
67 65 2
60 17 98
94 31 60
2 3 57
53 40 39
127 114 68
97 64 54
149 143 13
123 148 13
135 38 40
95 132 68
104 87 8
119 49 15
12 114 27
38 92 37
15 41 96
136 101 84
120 90 47
13 94 73
121 1 61
114 16 38
62 48 67
124 16 68
92 61 37
35 96 41
122 52 97
17 96 47
31 106 13
104 10 57
16 12 27
23 142 83
47 111 4
30 24 49
96 47 7
110 70 8
80 57 12
46 74 33
111 81 54
136 97 29
17 79 97
31 64 45
19 39 80
4 40 41
53 125 24
41 149 46
39 109 2
116 76 63
123 66 45
9 93 53
149 123 61
5 3 64
98 136 60
81 79 67
30 127 60
122 57 41
82 0 76
38 42 43
70 147 77
36 14 97
35 137 49
24 147 18
48 102 92
91 125 2
89 124 90
94 15 51
85 23 96
23 106 37
127 125 5
5 55 93
83 127 16
121 145 59
73 4 32
107 58 15
114 105 26
47 7 87
9 138 77
10 134 99
24 34 62
97 124 50
36 58 69
144 14 10
75 40 92
39 73 41
102 130 4
86 95 27
14 63 9
68 95 26
10 32 81
50 29 65
40 113 78
106 109 14
136 11 93
148 82 82
2 7 32
3 44 46
141 117 85
122 81 58
3 146 34
0 66 84
119 33 11
7 19 28
84 127 46
144 52 66
4 98 53
51 5 77
11 121 85
77 5 81
96 57 74
76 136 93
63 138 28
0 31 65
52 38 7
74 11 4
40 140 74
42 47 70
114 61 12
59 8 35
77 145 34
29 32 88
142 60 25
131 77 16
72 43 10
128 28 22
38 134 17
6 62 61
75 32 99
29 99 22
113 143 80
60 137 96
121 51 88
138 126 34
35 33 29
125 117 4
76 123 93
58 141 44
82 98 10
110 66 96
14 82 86
99 85 5
142 20 23
116 54 65
7 138 88
128 76 40
88 145 86
15 71 32
71 99 75
144 133 7
112 3 54
92 145 20
18 128 29
6 7 6
19 70 99
106 57 33
101 111 72
34 0 8
61 120 72
136 102 94
139 35 43
21 52 91
49 58 2
95 109 4
69 97 42
72 46 53
141 148 32
81 11 37
4 83 54
101 49 22
142 137 92
85 143 7
96 71 38
141 33 20
53 65 70
78 134 67
57 75 41
70 124 60
124 48 57
62 13 47
112 84 57
19 44 31
57 5 55
139 88 2
27 65 45
49 30 41
122 27 4
16 30 53
93 15 95
72 63 22
139 143 97
18 23 83
19 111 98
107 93 27
27 34 87
34 116 80
96 70 85
3 64 61
50 43 33
135 139 28
22 147 52
56 142 6
5 66 28
111 2 70
143 1 34
43 57 38
28 54 37
90 132 53
149 4 71
41 144 46
5 94 44
57 46 39
5 69 25
66 70 38
1 101 93
36 3 40
14 11 49
23 83 25
10 126 16
39 61 71
60 110 50
76 74 48
115 2 5
8 140 69
17 12 97
140 116 50
144 89 45
37 87 5
112 135 91
132 103 25
105 139 65
38 67 32
76 145 61
36 109 91
115 51 63
27 62 75
15 50 64
105 116 54
110 113 6
125 14 78
40 103 47
56 117 31
102 39 69
146 75 8
3 120 91
144 63 22
121 32 68
21 12 29
80 110 76
36 35 95
91 27 27
1 93 96
64 32 44
134 86 20
49 45 97
88 3 43
13 142 11
103 72 30
16 148 27
32 38 81
57 26 96
78 76 35
138 134 41
63 143 8
18 113 72
147 68 49
8 102 62
58 119 44
52 137 33
25 23 27
96 118 55
81 46 19
50 26 89
2 135 10
29 126 73
33 68 77
20 147 26
4 89 53
123 82 11
55 65 94
134 133 21
56 39 3
106 124 27
32 23 53
109 23 97
27 80 58
56 126 60
123 42 46
43 115 76
103 51 63
127 76 72
62 67 23
20 6 81
142 30 5
63 90 36
89 94 70
78 135 72
54 107 52
1 100 90
29 95 21
87 28 47
71 145 9
75 33 16
91 12 90
148 130 39
123 24 64
75 54 61
65 113 75
109 22 90
64 25 61
6 55 77
80 2 50
83 0 21
17 77 71
94 117 65
73 96 77
94 18 45
77 134 15
116 62 89
140 114 39
115 119 22
124 88 65
8 12 92
41 48 75
43 133 42
103 40 79
36 87 91
130 39 52
146 117 81
140 30 70
128 123 52
96 55 75
64 16 8
46 48 34
133 61 72
33 117 76
11 66 71
104 113 60
51 72 2
57 111 82
122 109 28
35 134 91
97 18 14
40 117 5
5 82 41
66 136 62
53 124 61
10 90 65
102 143 35
0 97 33
122 37 63
34 106 63
129 46 8
148 23 82
98 116 7
82 28 2
89 105 41
133 129 94
137 96 77
1 137 51
31 80 45
70 77 16
34 93 67
124 31 45
69 98 50
97 129 72
128 79 1
37 35 52
103 74 97
32 115 88
15 87 62
140 76 90
85 29 83
21 148 31
60 13 95
88 63 5
47 1 28
61 124 29
32 85 44
144 76 25
31 5 94
146 26 46
39 58 99
37 137 75
63 73 79
70 7 66
115 144 57
33 89 24
10 18 97
76 106 24
135 6 21
127 1 90
135 111 81
74 108 63
104 132 19
63 134 60
102 106 56
62 0 11
135 37 44
80 74 98
146 43 14
115 106 81
41 131 89
149 89 17
76 37 46
49 41 34
64 98 2
89 118 1
17 61 94
121 68 44
71 114 20
0 118 66
140 109 68
132 79 48
88 62 40
4 137 14
131 1 64
90 38 6
26 140 68
49 39 8
77 135 83
19 51 41
121 110 95
46 135 12
90 69 49
38 97 59
69 87 55
121 125 13
76 11 25
82 146 46
29 106 98
40 77 78
79 57 77
105 36 49
50 95 7
121 97 16
112 59 58
111 58 81
143 6 59
111 107 85
129 4 9
127 54 82
133 64 33
106 94 2
56 62 24
68 16 12
93 19 96
21 76 41
96 31 92
67 131 96
41 70 8
81 56 24
84 123 11
12 73 46
10 132 68
21 3 72
84 26 72
128 2 82
22 137 86
46 119 3
142 123 56
99 55 51
30 112 91
70 149 95
5 113 68
80 21 68
47 4 87
60 77 89
86 40 94
122 33 17
51 106 10
121 2 31
80 71 14
96 5 33
136 87 56
22 130 94
93 79 51
49 61 53
101 132 83
147 0 89
108 97 91
67 120 34
102 60 99
37 8 6
103 53 77
128 103 89
48 13 26
60 8 87
82 122 26
139 38 22
94 145 59
83 81 20
17 41 76
66 61 30
98 90 54
46 63 21
78 127 9
9 21 34
122 149 99
148 48 2
74 81 61
25 31 89
147 22 2
149 10 53
34 29 87
139 14 81
135 138 62
118 36 91
14 72 8
52 144 66
8 88 79
134 55 94
98 16 50
97 76 84
89 123 15
46 8 2
52 134 3
122 108 6
59 22 84
116 27 12
77 124 23
56 103 91
139 116 65
100 60 64
131 61 32
36 54 71
51 58 33
122 78 43
38 118 64
96 21 33
112 19 19
20 0 4
83 78 85
57 86 11
63 49 69
34 6 39
10 59 6
123 86 26
139 141 4
25 104 57
143 10 30
70 16 69
147 23 36
94 110 61
89 148 44
86 146 18
56 40 25
96 110 11
92 85 19
143 22 78
44 138 27
121 103 17
137 143 12
47 8 18
61 55 50
66 17 9
83 94 35
38 120 67
149 69 22
64 132 4
147 74 17
30 108 45
117 149 96
12 138 91
11 146 27
64 90 94
132 69 51
39 14 34
6 99 12
68 66 36
85 81 88
143 40 96
60 9 60
81 15 86
99 46 29
103 122 20
63 38 72
80 15 21
78 75 14
33 140 83
43 93 72
42 33 36
112 85 55
8 71 31
119 134 47
132 0 49
27 123 7
93 20 50
41 103 81
89 28 41
11 143 79
63 88 44
114 96 45
78 18 69
75 114 1
113 80 16
23 59 90
76 7 54
148 123 87
20 108 35
70 118 20
35 124 40
39 43 37
35 95 88
46 100 32
63 21 24
126 96 63
12 96 74
112 102 63
67 141 32
102 105 22
93 34 43
70 49 9
72 145 24
79 67 80
45 121 55
35 2 35
46 41 17
105 135 25
26 96 48
86 49 27
8 4 69
124 89 98
123 102 83
130 48 51
105 51 49
74 112 53
66 87 6
96 130 43
131 82 76
80 72 59
93 56 98
26 19 3
101 37 60
68 54 30
132 44 82
137 130 11
