50 2450
5 13 21
2 42 89
3 33 43
37 11 64
7 6 71
0 37 85
34 33 65
9 13 3
31 2 60
25 40 82
44 40 53
43 34 79
11 46 98
37 8 17
5 40 30
35 42 98
48 7 6
26 43 44
36 39 95
43 38 8
0 20 99
21 35 65
11 6 72
47 31 50
29 45 46
41 18 2
47 30 93
24 40 1
1 26 23
23 27 35
27 5 81
41 34 62
40 17 91
2 10 58
12 14 63
22 4 50
38 25 21
5 44 21
37 34 68
3 6 68
4 19 20
44 21 31
29 27 26
13 47 14
18 42 78
32 3 45
48 19 73
7 37 91
7 34 80
46 21 34
46 32 97
15 30 11
5 24 22
2 6 78
41 37 39
11 31 28
44 6 42
28 0 25
26 39 73
40 35 34
37 39 47
26 46 72
24 30 44
26 16 69
31 7 23
10 34 79
16 31 52
24 2 23
0 42 23
7 33 45
10 49 60
47 19 19
49 34 87
39 36 74
1 3 37
44 5 18
22 37 99
19 12 36
5 43 73
7 5 38
19 30 7
8 39 89
25 20 96
34 19 56
40 18 31
47 16 68
13 48 56
11 2 13
7 2 24
11 15 62
14 43 50
3 43 13
14 30 76
30 10 22
43 5 91
44 11 99
17 9 74
44 32 73
5 28 87
25 10 98
25 48 91
6 5 15
34 7 59
34 29 53
38 22 61
39 3 96
8 32 15
3 21 8
39 8 55
24 41 43
24 19 28
35 23 78
22 23 27
24 9 85
14 5 33
9 33 2
8 18 7
11 43 23
31 0 52
2 4 15
37 40 46
28 4 63
37 5 2
40 46 86
1 11 90
41 10 28
35 11 72
44 28 92
39 14 14
1 38 54
23 45 12
18 2 97
41 1 28
47 26 63
1 42 79
29 11 35
17 21 41
18 28 5
31 32 82
3 38 51
5 33 80
16 11 98
44 26 1
12 29 24
47 11 23
18 29 33
4 8 88
49 9 65
29 2 7
1 49 48
34 23 28
10 1 98
6 19 55
40 25 53
42 27 97
1 40 98
34 10 53
43 0 82
30 37 81
11 40 82
4 37 43
4 36 17
3 29 70
28 43 10
32 48 52
45 0 65
26 32 12
19 47 27
2 26 69
15 3 95
5 49 88
35 25 61
32 28 15
25 43 23
29 35 94
31 12 59
22 0 75
11 28 47
23 39 38
25 34 48
24 23 70
12 16 55
43 9 19
11 12 70
15 10 94
3 24 82
22 24 45
46 4 13
43 25 11
24 5 67
5 42 85
11 38 48
39 34 76
42 16 8
41 14 15
17 15 16
47 0 98
4 25 5
41 42 76
35 48 50
20 43 5
33 11 41
6 3 40
2 7 16
19 44 68
31 36 65
42 41 40
31 14 56
45 16 58
28 5 67
48 18 10
27 3 59
37 17 17
27 43 64
2 9 39
44 35 28
11 9 92
28 9 70
21 37 9
33 38 47
32 8 21
31 10 98
15 14 21
32 46 6
42 3 20
28 10 91
14 32 82
35 32 75
22 5 59
14 33 53
35 34 77
29 44 96
26 18 28
36 33 15
23 41 75
5 25 23
24 42 93
44 25 90
11 37 69
26 42 9
14 49 57
21 49 11
46 42 99
39 30 46
11 18 59
36 19 32
35 26 11
39 6 11
34 17 63
15 16 75
46 12 92
40 29 11
6 24 74
37 49 53
1 32 10
39 1 56
31 9 6
20 28 65
10 9 44
2 43 26
24 33 60
22 6 83
26 12 87
17 12 18
20 42 26
21 48 58
39 20 70
13 6 96
36 13 11
42 30 61
33 9 12
2 46 7
24 10 49
2 0 25
23 18 62
40 23 98
41 16 86
22 8 26
31 24 84
48 26 52
14 36 42
37 31 69
2 24 85
11 1 13
17 33 20
43 21 70
20 2 32
11 23 62
1 41 17
6 21 50
13 15 35
30 28 35
23 9 87
38 41 93
42 20 95
42 35 74
0 6 99
14 7 71
42 40 72
39 7 83
10 11 35
25 4 25
41 17 36
21 7 14
14 46 52
21 13 33
27 24 90
45 12 47
29 36 39
28 12 27
19 15 44
27 2 21
35 22 50
26 49 17
41 44 96
3 13 3
20 5 93
3 41 52
37 2 81
1 15 32
22 10 9
16 13 60
38 34 11
17 44 25
6 45 92
23 28 2
27 31 90
42 38 29
37 16 35
17 26 3
10 46 53
42 49 11
32 25 74
10 21 65
16 24 90
18 34 47
40 2 6
45 14 48
18 41 34
28 49 8
22 19 13
3 19 79
30 12 6
48 35 34
28 44 26
7 46 73
20 25 96
21 46 90
1 16 85
19 18 60
5 35 60
45 41 28
18 31 78
40 39 50
48 30 95
28 13 64
37 18 90
41 32 93
11 48 11
22 12 38
3 15 86
11 7 56
48 1 26
17 2 74
1 44 69
13 1 13
21 18 40
10 32 11
29 24 71
34 8 39
25 0 62
46 17 73
9 12 78
23 15 58
12 3 2
7 26 67
36 3 8
32 2 37
19 3 81
30 42 59
38 45 59
40 27 86
8 20 41
12 40 17
36 1 74
25 44 60
20 22 19
40 15 51
5 37 43
15 49 70
12 28 1
25 33 55
31 46 33
43 30 15
12 44 1
46 1 17
12 48 79
20 1 8
3 40 97
17 47 33
34 30 95
11 21 12
33 0 54
34 37 62
17 43 98
13 20 70
45 8 88
35 24 42
25 36 53
6 46 79
29 23 19
17 4 63
15 39 53
25 6 16
22 13 77
12 8 27
41 38 51
2 22 26
29 16 27
13 14 99
49 11 13
19 13 81
29 9 84
22 46 29
24 48 35
1 12 44
13 7 90
35 44 29
39 18 38
13 11 4
21 24 34
15 17 1
34 3 9
1 13 69
12 34 73
48 9 9
31 26 33
5 12 61
8 28 78
38 23 90
17 36 76
7 38 17
39 19 85
7 17 72
26 45 48
29 1 18
40 37 26
25 30 67
14 10 44
24 0 83
2 29 14
35 10 27
40 31 46
48 8 85
5 0 63
38 7 40
28 21 63
30 31 39
7 35 13
19 48 7
12 4 88
18 46 52
37 48 26
35 45 13
2 25 96
45 29 64
47 10 76
24 45 60
22 34 24
23 4 62
3 30 2
35 33 44
41 3 84
47 38 29
28 42 14
20 34 40
3 7 29
27 37 25
29 47 89
49 31 51
25 2 11
35 41 65
49 7 19
29 39 56
12 39 10
46 23 82
3 49 64
36 48 21
26 37 48
43 45 12
3 20 68
44 36 87
4 44 81
16 2 87
10 37 90
45 33 86
31 18 29
31 3 83
7 36 45
7 11 19
24 47 57
14 0 85
9 31 91
38 13 65
20 13 84
21 30 96
16 49 83
12 2 85
8 34 97
14 29 91
20 11 21
18 7 45
18 45 56
20 4 90
19 16 76
49 16 21
43 47 72
2 11 64
1 33 68
25 18 3
9 0 72
41 7 92
48 28 35
16 45 57
12 22 47
13 29 46
36 5 57
12 11 99
15 36 22
8 16 80
49 37 42
46 5 11
21 40 24
8 4 49
15 6 71
49 12 93
43 13 53
43 31 40
23 26 19
9 22 26
8 19 17
22 36 8
21 41 97
49 36 71
37 20 57
16 21 44
28 23 71
12 21 21
43 19 42
35 15 38
20 31 7
13 24 72
2 45 54
32 5 2
44 13 26
19 32 7
18 39 46
37 44 37
20 27 28
3 47 97
41 35 72
0 47 59
32 15 7
16 48 37
43 28 89
8 1 74
1 47 79
25 15 85
29 34 53
49 15 39
0 27 55
30 0 77
7 0 96
9 36 30
13 4 83
0 16 29
38 16 94
17 40 8
19 23 60
12 23 87
25 46 83
13 17 1
21 38 14
29 4 11
30 44 30
1 28 25
41 5 35
6 35 91
3 36 31
19 34 51
49 30 33
3 45 34
8 35 69
34 47 63
16 44 90
23 21 35
46 28 23
1 7 69
0 34 94
44 17 50
24 38 70
23 42 79
16 18 86
32 10 38
7 47 51
27 20 11
30 49 3
17 16 12
37 25 93
26 7 52
10 18 71
40 0 67
12 9 96
26 10 87
19 22 21
34 31 65
12 47 58
10 17 46
49 47 76
32 45 33
40 41 15
2 18 24
29 0 41
20 40 51
33 40 10
40 49 98
2 48 91
36 16 41
19 26 97
20 46 50
27 12 79
7 30 79
36 15 93
33 2 15
3 18 17
42 7 36
49 26 22
43 16 52
33 41 63
31 39 54
18 8 66
9 4 54
7 24 54
36 30 52
27 13 51
23 34 48
7 25 66
40 8 55
47 24 39
47 46 38
49 6 73
2 1 46
18 49 88
8 23 8
13 12 44
44 22 30
9 26 34
49 48 58
48 41 99
4 18 74
20 3 94
27 7 14
31 47 6
48 3 6
26 38 3
31 45 82
35 20 64
9 28 12
19 9 42
10 12 71
48 36 94
49 44 72
24 12 51
35 38 99
6 26 19
11 3 10
25 26 38
22 18 80
21 2 21
25 9 6
23 32 72
48 45 78
2 31 1
47 25 46
15 5 96
25 28 74
0 40 31
7 19 96
0 45 59
29 15 63
8 48 33
14 20 63
4 20 62
44 0 53
4 5 7
25 41 67
9 16 14
21 4 7
14 16 81
28 1 23
18 15 76
12 24 1
13 0 59
33 32 20
19 17 50
34 41 51
39 29 25
1 0 45
27 17 80
0 13 74
45 35 56
21 3 43
15 11 97
2 16 4
35 0 81
27 21 54
24 31 75
42 48 81
41 47 11
2 21 61
33 27 16
40 7 91
49 43 13
24 15 62
3 34 24
46 11 93
37 12 81
36 21 4
45 30 20
48 10 87
46 3 39
41 25 40
0 24 48
36 29 44
18 37 63
20 29 53
48 32 53
49 28 99
5 26 53
38 2 26
7 18 66
41 19 36
5 39 50
0 38 27
2 41 16
42 9 61
25 1 13
46 10 82
47 39 69
31 8 36
10 44 19
20 32 23
7 21 95
39 17 33
21 23 27
7 48 76
6 42 92
44 38 74
13 25 6
11 17 77
6 32 34
41 8 1
29 37 91
38 40 88
20 36 74
33 36 7
39 15 8
45 13 29
13 5 84
13 27 59
20 15 86
14 40 87
9 34 45
36 11 61
46 9 79
47 44 21
10 15 31
42 32 81
2 30 98
28 32 65
37 47 91
5 21 79
40 21 14
36 42 1
36 9 70
43 18 45
7 28 49
8 40 61
16 20 24
46 41 40
19 28 78
14 39 56
27 38 89
5 2 60
34 32 91
35 49 67
14 18 77
6 8 80
38 8 56
32 11 23
8 49 76
40 14 96
13 8 11
15 43 25
12 38 15
39 47 55
41 48 56
31 4 22
42 1 37
49 19 82
38 20 30
17 20 54
4 12 12
25 27 34
23 31 2
3 14 23
27 1 69
36 4 53
33 3 87
0 36 24
26 27 99
27 11 61
28 16 89
43 42 53
1 46 72
25 11 85
0 14 85
39 16 66
36 44 13
46 22 45
5 46 96
30 2 84
40 28 27
44 1 61
26 9 16
23 36 70
44 29 45
16 3 14
11 16 55
25 37 45
16 1 37
35 2 13
35 21 15
49 40 21
47 29 67
26 14 13
10 5 15
36 27 4
18 36 80
41 31 18
32 42 14
32 37 65
36 10 40
0 49 30
1 35 43
21 22 57
28 33 57
13 23 90
32 0 37
4 1 53
15 29 88
8 13 30
36 49 11
19 0 36
28 48 1
31 22 53
18 3 59
23 47 77
3 0 77
31 44 35
41 20 64
0 22 93
34 5 11
21 12 32
45 21 60
15 2 96
25 12 8
43 6 20
6 49 56
27 6 16
14 22 25
15 41 64
30 11 65
8 15 84
15 20 74
19 5 90
37 22 68
20 44 15
23 3 23
9 3 33
0 21 57
11 44 13
34 25 44
9 43 18
19 21 34
18 25 35
47 45 52
11 29 74
46 33 69
16 42 83
43 10 18
45 7 50
28 34 11
46 25 76
3 44 56
17 19 71
26 8 1
32 47 56
41 2 16
38 19 53
7 23 65
13 26 36
0 28 82
9 30 42
4 30 66
40 22 98
48 33 54
1 48 36
20 39 21
47 35 86
47 9 60
25 8 12
43 33 48
23 11 94
37 32 34
32 31 72
44 20 93
32 49 72
29 49 97
3 2 29
17 41 28
4 3 77
5 27 62
34 43 41
1 39 9
29 32 39
42 46 5
20 38 85
37 4 23
47 14 23
33 44 16
49 0 45
5 45 99
18 12 61
7 40 51
21 20 38
44 39 3
14 8 33
21 10 67
28 8 13
20 26 77
44 8 80
21 28 69
42 2 6
0 33 95
11 10 7
12 7 43
42 11 20
34 45 36
6 39 51
2 8 36
22 17 60
33 42 59
43 12 53
48 29 73
43 17 93
23 7 94
30 1 81
43 3 54
37 29 36
5 19 55
13 3 9
17 3 48
33 34 55
27 19 68
10 2 27
1 17 34
23 16 38
2 38 43
12 19 4
31 17 30
9 21 22
38 12 65
19 31 50
18 38 23
33 21 79
49 42 87
13 45 81
36 35 5
7 44 36
7 45 99
42 6 47
15 4 29
28 3 98
47 33 37
4 23 1
28 14 18
26 30 99
36 43 75
1 30 75
31 25 77
47 42 41
18 44 46
1 22 37
9 48 73
14 35 20
11 30 66
35 5 42
18 1 59
20 16 91
38 4 50
31 34 28
5 18 54
6 30 28
34 35 99
6 37 4
19 45 36
23 2 31
45 9 33
13 21 4
36 34 76
24 4 84
48 23 85
29 48 15
39 35 29
21 44 72
9 41 51
20 49 71
5 20 96
20 35 56
28 27 87
35 43 92
0 2 37
11 41 42
42 13 61
20 33 51
45 15 39
26 36 85
5 9 73
8 0 59
31 35 30
21 27 62
40 36 63
10 35 52
14 27 95
47 1 84
29 18 61
3 5 88
14 47 51
39 22 47
33 30 66
12 32 28
46 13 94
48 44 17
30 38 62
42 39 32
32 22 47
5 48 76
36 14 7
30 46 99
41 33 62
31 1 90
28 20 87
34 1 74
13 37 84
11 36 69
24 16 9
28 11 21
12 31 79
18 0 70
4 26 18
24 6 58
34 22 3
46 16 3
34 39 71
34 21 91
40 1 16
2 14 84
26 28 24
42 23 24
13 46 49
43 11 38
38 10 21
28 29 2
18 9 6
9 42 83
8 25 96
15 33 78
20 14 72
15 38 2
40 4 27
43 36 59
30 7 23
40 47 89
38 37 15
39 27 35
4 16 7
6 33 38
12 35 99
47 34 30
27 4 27
24 20 9
46 47 37
45 34 83
49 23 3
33 12 4
49 21 51
37 19 26
20 8 21
17 23 26
24 26 96
38 27 64
33 18 8
1 2 76
42 12 82
5 30 70
26 35 47
35 16 71
31 11 96
28 6 22
3 27 14
37 10 18
48 21 81
29 14 67
15 18 12
10 4 72
16 35 21
16 43 15
14 3 70
17 39 89
38 28 60
39 44 45
45 11 72
4 31 11
0 48 98
16 26 13
41 49 28
46 24 12
45 40 46
3 39 89
25 47 86
42 19 2
40 19 14
44 42 88
19 41 67
10 19 88
27 0 30
42 15 77
29 25 88
11 25 58
18 19 9
13 2 58
3 23 8
46 34 19
11 13 98
48 14 87
1 10 39
21 1 97
38 21 29
40 16 48
49 24 13
36 45 90
10 31 37
6 29 94
30 21 17
43 40 59
13 36 67
32 27 21
28 30 73
42 43 38
32 44 87
32 43 72
23 1 35
29 31 21
22 25 88
13 18 96
41 30 4
16 15 20
8 30 76
48 38 92
12 18 83
18 26 84
12 15 29
38 11 43
47 48 16
22 30 31
5 16 39
35 19 77
48 49 8
39 21 9
48 0 41
38 32 7
24 14 42
45 32 51
32 20 33
3 10 88
37 45 80
25 31 57
17 0 1
34 44 24
27 36 5
35 18 46
4 2 33
29 41 47
28 19 82
39 11 14
19 42 46
45 25 3
22 45 33
14 44 58
21 29 8
26 44 47
30 15 93
49 25 95
26 29 23
48 12 89
37 30 57
29 38 46
3 12 25
35 4 11
18 6 35
29 40 35
25 5 29
44 14 45
31 38 3
14 13 21
48 42 13
34 27 85
27 28 86
17 48 56
26 13 14
21 5 49
46 31 2
24 34 12
0 35 72
3 4 97
0 19 42
47 37 92
0 31 75
46 40 14
33 4 70
5 36 60
16 29 55
23 43 5
48 25 11
36 37 82
16 6 44
36 6 87
33 22 85
32 41 81
39 31 53
40 33 94
37 36 71
33 46 9
25 3 91
23 0 65
26 20 13
19 2 32
2 33 10
42 34 1
18 33 49
10 22 27
6 0 53
20 23 85
39 41 93
33 48 56
22 33 96
11 22 98
25 7 82
18 30 46
20 0 53
1 24 39
30 5 59
39 32 86
32 23 71
19 24 10
14 34 58
30 16 43
23 37 71
24 13 4
26 48 51
9 17 6
6 12 8
28 38 14
22 26 37
5 41 77
32 24 19
10 23 13
11 39 7
31 23 90
8 36 90
24 1 88
6 38 20
3 26 63
25 49 7
36 46 92
35 31 74
17 29 39
38 15 44
37 9 69
5 4 66
0 1 4
44 24 92
16 25 90
17 6 71
44 12 59
33 6 53
26 1 38
0 26 51
3 17 29
10 33 5
10 3 62
14 48 74
15 1 44
42 45 87
12 43 66
19 14 99
11 49 20
22 29 30
8 14 45
7 8 21
46 19 1
10 26 33
36 41 97
28 15 23
14 31 53
33 47 91
22 39 83
4 39 75
7 16 25
23 8 20
41 39 75
8 44 54
3 16 6
46 15 14
4 28 66
6 4 44
30 3 64
41 12 2
21 32 1
16 47 27
0 18 76
15 25 32
31 49 97
2 34 50
7 39 10
37 41 51
7 12 96
29 13 77
19 20 77
33 19 56
22 28 47
46 30 62
49 32 76
24 36 71
12 6 39
3 25 51
19 36 73
14 23 91
23 38 78
21 6 16
9 24 37
20 17 28
9 44 47
47 22 5
49 1 94
21 36 56
30 8 68
11 32 1
48 6 8
21 31 83
33 17 46
25 13 69
5 3 36
17 22 64
46 45 99
27 40 36
44 23 90
32 4 36
20 30 57
16 33 63
32 29 67
11 5 3
17 1 30
27 49 16
15 21 96
6 7 26
10 29 31
44 45 45
27 45 40
22 41 23
17 11 87
10 42 21
21 45 45
22 15 29
43 49 36
17 45 4
46 35 12
26 41 22
11 47 3
41 43 81
29 22 52
46 14 7
30 34 19
31 29 82
28 46 80
40 26 76
8 5 34
19 25 64
16 32 7
48 20 38
45 36 50
43 15 30
0 10 34
17 14 81
31 30 64
30 41 25
28 39 45
9 8 49
40 10 35
19 37 15
39 10 29
22 16 65
11 24 23
1 29 52
23 10 19
20 9 39
33 10 71
17 35 53
49 38 87
0 23 1
20 12 39
0 11 61
38 3 33
22 35 78
35 8 94
36 2 94
7 10 96
15 19 27
38 18 20
38 5 25
24 37 5
34 11 54
33 24 77
23 49 48
7 27 78
6 10 72
10 6 59
12 25 73
27 33 49
20 21 1
31 33 18
13 49 85
17 49 90
0 46 37
16 9 30
0 32 57
17 38 82
8 38 86
43 22 90
15 27 22
22 2 15
17 27 82
24 35 90
37 46 31
28 24 96
27 30 15
30 14 68
17 5 49
18 21 86
45 1 55
10 24 60
43 4 50
33 7 98
2 40 59
8 22 45
42 33 2
34 48 89
41 29 17
47 20 25
20 37 81
44 3 90
41 36 86
14 26 5
16 28 7
13 9 85
5 17 40
22 32 95
22 11 77
37 14 80
35 40 62
25 16 66
7 22 65
30 40 51
6 9 47
44 16 70
39 9 96
12 37 24
45 39 29
39 33 34
22 27 55
7 43 54
44 48 64
1 31 1
24 3 82
42 29 85
30 29 44
47 17 46
10 14 27
21 33 35
15 22 55
40 32 94
46 37 95
17 37 19
26 21 60
14 24 78
38 35 51
4 13 63
41 11 96
33 28 58
35 12 46
38 1 21
1 8 64
42 44 60
29 12 73
43 26 94
3 48 5
13 16 93
23 12 97
42 4 7
8 6 23
27 44 54
35 3 34
11 4 52
8 21 97
13 40 12
47 27 44
45 6 63
15 13 74
43 2 21
27 35 4
42 18 95
38 46 83
26 25 39
4 33 7
22 40 72
32 35 7
10 25 53
28 47 97
0 5 98
17 42 14
8 7 8
14 41 92
4 21 64
28 18 80
15 34 81
14 1 18
44 18 15
6 17 29
43 24 53
9 25 12
26 15 21
38 33 37
15 9 88
35 14 88
44 9 7
33 25 77
37 35 54
35 29 87
34 28 27
45 17 98
38 0 54
23 13 59
22 9 73
34 24 95
20 7 54
10 30 30
39 40 85
23 35 36
44 47 65
14 2 84
0 25 90
39 45 19
29 19 87
10 36 83
39 38 77
11 45 58
6 16 37
19 6 58
9 47 83
33 1 51
41 4 72
16 40 55
4 38 83
17 46 71
30 24 91
37 26 67
23 48 94
24 28 78
45 46 51
46 0 1
6 43 1
4 15 82
35 39 66
48 43 84
27 23 8
43 29 30
2 39 32
8 27 15
37 0 58
4 47 47
21 14 45
16 17 72
34 46 93
43 1 92
15 42 50
14 38 1
7 20 81
48 47 51
9 10 37
14 28 90
16 38 2
26 3 29
0 17 37
4 34 26
24 32 11
29 33 54
49 41 38
48 16 74
47 6 32
47 23 36
9 49 8
46 36 33
47 2 46
45 4 95
10 43 16
10 0 82
6 34 86
5 31 47
13 35 11
12 33 38
7 49 18
20 24 17
1 37 91
25 22 5
41 26 93
46 43 31
25 39 73
0 41 24
18 24 8
0 9 62
48 39 65
1 9 25
24 27 36
33 23 76
31 41 49
21 43 38
31 42 10
19 43 77
41 9 54
35 30 5
34 18 12
9 20 62
36 22 7
10 7 52
32 30 89
9 40 52
48 17 75
19 38 8
36 38 39
40 20 36
10 13 6
29 17 55
45 27 46
49 17 55
24 11 34
24 8 91
24 49 61
30 25 48
43 32 64
20 19 76
8 29 48
34 0 83
16 22 75
25 38 44
41 45 42
14 19 13
23 33 34
27 10 92
23 24 16
0 39 85
5 34 18
4 45 27
19 7 10
34 16 14
32 12 23
22 38 35
6 13 35
35 28 29
8 46 85
14 6 34
1 6 48
45 44 3
26 19 6
45 38 21
38 26 66
18 10 46
12 10 70
47 18 40
10 16 89
0 43 11
8 33 3
23 6 54
10 8 7
7 9 51
33 8 79
4 35 84
13 33 7
42 24 41
3 8 4
16 37 47
27 25 85
29 20 65
2 49 99
47 15 94
13 42 44
41 28 67
3 11 58
22 44 29
8 10 56
29 42 28
12 1 63
33 15 55
46 18 82
44 7 56
15 0 93
21 16 68
5 8 21
49 8 10
2 28 83
4 10 45
37 21 76
21 39 87
30 17 10
34 13 59
24 18 37
29 10 26
8 37 79
29 7 73
13 34 45
33 13 86
25 24 87
36 25 62
41 15 53
25 19 45
36 18 97
21 42 25
4 0 77
2 17 63
33 49 84
48 2 97
31 28 41
35 6 3
1 4 24
33 31 87
22 20 81
34 2 52
49 2 86
12 26 77
19 4 88
9 7 48
13 31 43
10 38 51
36 17 67
45 43 46
37 28 6
9 29 71
45 26 23
11 14 33
24 17 7
20 47 88
20 18 51
27 41 62
30 27 56
7 42 18
5 11 82
41 23 10
5 29 79
25 14 67
23 29 32
38 9 62
7 32 5
29 8 50
28 31 23
36 8 44
26 6 58
6 14 35
30 35 4
5 7 51
34 40 71
47 8 91
16 8 22
32 7 54
10 40 29
43 37 39
47 5 27
18 13 18
9 45 16
14 9 40
12 13 71
23 46 77
13 19 24
0 7 98
0 30 43
27 48 71
1 5 25
8 43 44
43 27 76
41 21 94
2 36 29
39 43 27
2 15 10
11 34 70
9 32 24
39 46 10
36 31 75
6 20 46
12 17 41
39 25 3
13 43 36
40 30 53
31 13 72
0 3 54
49 5 67
31 15 33
37 15 67
1 34 71
36 20 99
15 7 93
27 9 34
32 18 64
4 24 19
14 17 66
33 29 18
31 43 83
42 28 82
4 41 54
39 42 75
34 15 73
12 45 95
15 31 7
37 24 83
2 47 83
6 2 93
6 36 69
1 21 9
22 7 77
34 14 15
49 33 97
42 36 50
15 44 12
26 47 75
29 46 41
16 27 73
46 26 33
31 40 7
22 48 75
39 12 14
4 14 26
23 19 35
37 13 94
27 32 45
6 28 35
19 33 77
45 3 51
21 19 84
27 18 86
38 48 91
45 42 71
28 41 15
37 33 72
20 10 59
35 47 68
9 2 47
13 39 13
44 46 38
18 4 68
4 17 29
21 34 15
49 10 58
12 30 82
40 12 58
45 47 68
22 31 13
23 44 1
14 45 34
43 20 8
28 37 1
17 31 47
3 37 77
42 22 99
40 13 47
26 2 25
45 22 83
42 17 76
10 20 2
39 5 28
31 27 90
21 0 91
3 35 9
37 42 23
37 23 46
37 1 78
17 28 56
48 24 41
8 24 97
30 23 28
9 35 77
32 17 14
6 44 72
49 46 7
32 40 94
11 20 22
5 15 33
32 21 42
37 7 89
16 10 68
35 37 1
47 43 98
4 22 55
43 48 73
8 12 97
35 46 20
15 47 29
4 40 72
47 41 18
25 23 59
4 11 42
16 46 14
9 23 68
38 39 70
10 45 20
