200 39800
6 154 17
96 6 3
11 121 9
149 23 58
181 141 88
11 96 67
156 57 49
140 101 7
135 11 66
165 4 15
50 103 60
164 188 97
151 93 31
3 118 88
53 188 71
105 180 30
149 80 93
48 162 59
155 88 88
132 193 51
65 102 26
111 198 25
42 54 95
120 164 54
146 159 88
60 38 89
153 145 46
163 82 49
160 192 31
49 14 28
79 58 77
71 88 78
23 34 89
97 100 26
7 11 53
162 30 35
78 62 62
170 161 55
51 21 50
106 89 53
87 52 64
20 66 69
54 170 79
193 128 54
129 141 1
99 58 65
152 184 96
43 81 26
33 154 39
20 142 14
69 25 48
171 24 30
12 25 3
147 187 95
19 175 52
100 107 67
141 128 93
57 23 35
126 28 52
132 173 91
55 2 31
76 178 97
170 23 19
132 37 57
87 119 79
169 119 46
5 115 4
187 42 45
184 97 12
189 52 29
46 48 92
197 27 69
70 41 25
29 198 48
40 119 31
134 194 48
35 139 91
78 146 34
23 60 79
141 72 50
177 112 66
21 65 62
79 168 43
97 76 56
188 42 11
64 97 41
51 197 95
157 177 6
87 114 77
33 57 19
39 55 23
6 17 30
0 178 76
112 9 9
177 6 50
188 5 49
33 30 10
63 88 43
124 135 68
114 22 62
9 58 12
155 197 56
135 98 66
122 114 86
105 145 76
191 153 52
3 9 11
119 188 88
182 40 30
100 148 13
120 29 26
133 97 60
159 17 45
37 18 88
52 172 15
52 155 19
3 52 22
142 34 8
103 47 23
19 4 57
98 2 32
188 194 8
13 71 75
160 185 33
37 82 14
24 185 86
80 7 66
179 168 62
19 44 33
125 81 30
73 149 6
163 159 80
139 52 79
128 143 4
84 106 50
73 3 84
56 39 82
6 74 78
38 128 70
64 98 18
101 66 86
96 157 74
36 115 91
47 149 58
29 56 53
99 18 18
136 192 53
78 150 73
54 130 77
69 5 70
131 145 27
37 130 76
51 98 53
130 17 37
2 130 82
19 139 36
4 121 71
100 150 13
113 186 63
116 76 26
56 151 91
33 69 61
111 136 19
184 174 43
23 11 97
63 30 43
108 177 17
124 100 32
115 13 70
13 189 87
160 41 11
40 68 98
128 158 49
59 108 95
31 126 90
125 144 10
148 192 77
79 162 76
80 58 19
64 61 35
117 51 37
184 36 3
118 143 45
143 72 35
97 198 9
123 184 53
75 114 20
121 77 45
87 100 82
10 38 66
87 38 84
81 183 20
124 147 60
14 13 50
138 91 77
162 154 24
136 29 39
163 49 20
194 95 65
124 96 98
17 49 22
125 57 31
113 44 56
126 44 88
118 104 77
39 89 48
138 135 10
102 101 17
28 173 57
198 69 22
159 184 82
84 80 3
59 32 7
158 173 64
4 20 40
81 52 5
187 119 30
109 42 59
136 21 54
143 1 81
82 118 14
140 32 15
98 27 5
54 128 39
109 146 71
35 9 67
32 77 86
89 110 44
133 170 6
178 98 65
121 26 17
176 118 64
132 58 87
41 163 70
68 134 22
140 188 72
95 173 79
69 48 99
130 73 71
129 51 52
130 44 31
199 172 17
40 100 18
134 35 29
194 126 60
61 118 48
80 40 88
8 45 87
161 170 68
147 97 28
60 141 62
11 132 9
170 100 66
5 105 59
56 134 94
190 49 27
120 148 55
108 120 80
51 121 87
1 140 67
36 68 73
97 150 51
111 84 97
186 48 13
155 148 7
113 77 92
52 78 15
91 27 32
70 21 76
20 178 30
131 105 88
57 192 1
93 123 98
84 195 57
44 52 78
72 106 31
175 18 4
163 58 42
196 85 86
171 56 84
194 74 18
85 125 21
152 114 16
79 7 2
123 165 64
36 73 54
6 0 80
103 33 14
49 37 36
169 114 35
110 84 98
51 144 89
35 100 82
40 112 38
29 63 90
130 94 95
124 76 24
68 113 40
153 38 8
112 37 39
176 165 76
186 118 98
71 191 98
185 110 21
173 149 18
121 68 28
133 175 95
132 81 94
128 170 16
150 72 77
164 56 62
147 56 11
65 92 4
70 127 11
46 56 70
119 88 39
5 30 13
43 88 80
135 131 75
177 109 46
15 60 27
33 32 17
139 3 45
83 193 59
36 63 24
58 73 70
181 46 16
190 80 36
113 3 2
6 7 17
88 52 83
125 163 95
18 11 11
126 184 78
116 28 83
32 184 87
8 131 97
143 94 31
198 156 70
123 155 12
87 155 56
171 11 18
172 133 22
45 51 83
107 28 63
122 121 98
163 73 82
149 147 63
37 11 72
24 188 71
183 13 51
63 67 96
7 123 87
32 197 55
143 120 70
6 146 27
145 153 36
109 38 53
19 109 28
153 123 42
30 47 51
57 92 96
51 44 32
160 1 40
39 154 21
22 28 35
5 68 96
167 179 73
50 161 14
95 107 88
164 11 34
0 65 65
157 47 7
86 143 68
156 5 38
197 83 97
118 63 69
116 123 98
99 31 37
52 183 24
180 166 74
107 65 49
96 22 5
101 60 85
176 177 24
173 117 64
171 22 87
99 191 87
46 180 20
134 122 30
161 145 56
77 112 67
116 161 90
157 120 66
121 76 87
20 181 55
4 165 65
24 103 53
117 41 12
63 186 14
12 76 42
109 144 86
183 48 16
179 154 62
8 68 37
77 33 70
169 79 56
174 102 55
72 70 76
147 35 98
120 73 59
9 47 21
20 49 6
132 114 8
37 122 85
77 11 66
160 72 14
183 64 85
137 169 77
14 162 69
117 3 34
60 167 64
27 24 92
92 162 9
191 131 21
2 17 33
136 150 11
57 30 31
29 103 48
17 70 11
23 68 1
68 7 44
80 35 22
119 97 56
79 36 97
107 182 87
107 71 76
77 8 97
87 30 21
46 175 54
187 182 10
194 14 72
184 149 19
128 97 66
28 164 71
80 62 8
26 63 94
192 39 77
120 114 83
60 134 81
121 146 87
101 61 41
12 126 89
38 3 43
99 160 66
77 145 9
37 100 99
177 144 91
105 148 41
35 83 91
33 180 43
66 62 5
78 152 29
66 90 16
90 136 8
151 23 97
51 28 46
30 4 14
62 139 6
87 28 8
194 28 14
193 90 28
40 136 44
57 45 36
17 125 29
109 168 93
0 104 29
89 69 20
148 71 53
51 27 1
82 172 15
150 102 34
62 59 2
1 17 3
162 32 61
197 158 14
184 50 17
76 133 4
4 73 40
120 197 38
157 113 20
11 143 52
146 41 53
186 179 64
169 60 24
21 153 68
94 187 69
127 117 68
136 130 18
182 53 5
180 136 72
67 165 6
125 41 93
136 116 43
115 57 81
103 102 70
53 145 2
83 52 23
119 129 53
110 61 32
17 152 47
40 110 38
112 3 41
88 163 6
72 142 4
52 197 31
12 175 59
155 105 41
61 183 96
41 149 99
106 53 30
142 108 37
63 135 30
197 156 93
37 145 32
116 148 55
22 52 5
172 43 39
155 25 52
126 16 83
89 148 48
135 1 81
80 18 65
17 137 33
137 151 62
78 60 76
139 72 15
30 144 16
57 55 98
154 125 77
99 29 90
128 134 92
197 4 96
60 96 64
46 81 17
39 80 70
60 132 42
178 116 6
144 81 95
75 123 62
188 175 16
144 13 79
148 27 46
52 83 18
0 8 25
115 4 46
144 174 71
166 35 4
152 15 24
25 79 60
2 135 21
52 182 74
164 174 96
77 186 43
70 54 88
56 89 75
171 40 64
29 52 74
166 6 69
22 31 25
163 146 23
151 21 96
179 28 78
22 132 23
3 94 38
173 166 8
30 82 7
145 105 25
150 180 9
19 176 25
147 24 43
102 187 77
104 24 73
88 85 6
4 145 46
0 194 58
42 32 29
17 15 35
163 40 64
188 91 60
12 11 5
89 97 58
50 183 40
23 122 83
165 38 26
88 104 1
114 124 62
118 16 94
194 186 82
11 106 29
162 156 7
101 94 60
114 136 97
159 85 26
152 55 89
72 19 50
28 58 84
195 44 85
140 95 30
11 88 35
27 93 57
97 2 9
109 60 50
30 164 80
123 128 26
149 5 16
152 11 40
126 6 25
168 90 70
117 85 67
60 152 79
69 58 58
67 190 50
90 0 80
192 187 52
134 38 40
57 51 46
133 51 66
129 63 57
80 9 90
168 95 55
94 191 36
2 94 88
92 176 15
46 123 68
71 142 41
199 49 73
158 55 77
104 197 58
28 51 43
25 99 99
99 83 44
86 151 67
76 20 64
22 116 84
107 58 19
174 64 64
24 31 9
56 74 32
62 126 12
55 191 55
172 87 54
64 156 22
93 50 11
179 160 40
141 179 75
163 196 95
84 145 74
83 36 23
45 50 89
161 41 20
161 77 26
1 116 12
57 138 81
182 14 42
100 66 31
131 184 95
106 92 65
144 115 36
186 66 92
18 60 2
12 168 20
123 2 70
82 24 74
163 179 60
60 51 44
89 103 23
21 79 62
8 187 33
114 127 76
138 71 46
33 78 21
149 164 4
40 155 36
178 137 51
192 144 72
68 31 73
122 112 24
56 76 41
86 75 23
52 74 75
156 181 7
35 156 68
171 66 67
123 24 72
38 34 71
117 47 38
109 16 39
78 180 22
171 27 64
84 165 72
155 82 40
119 117 75
1 32 31
191 183 56
133 159 56
109 43 72
172 123 9
0 16 71
179 31 70
161 177 50
23 89 66
196 86 87
5 86 55
173 185 27
166 139 52
111 98 64
178 48 72
34 54 88
177 76 82
195 185 71
182 17 78
185 54 72
45 106 22
152 193 75
199 147 93
145 0 22
156 1 47
59 156 46
53 61 54
69 56 73
94 165 73
45 8 93
15 9 82
115 124 88
100 1 63
188 149 41
43 183 31
148 39 8
173 153 23
144 173 50
196 12 51
192 108 62
194 62 11
5 31 55
190 70 14
131 185 57
33 141 40
29 49 97
41 169 50
95 154 68
199 134 17
139 88 43
168 54 20
158 50 29
47 5 63
125 187 71
94 23 30
90 28 31
89 121 22
44 54 52
128 35 19
6 20 63
185 33 61
60 73 53
175 140 96
6 4 73
199 135 39
176 49 89
57 154 52
57 127 1
106 88 68
101 166 70
147 2 91
191 33 15
6 118 83
19 173 98
1 158 78
88 97 13
83 144 66
143 190 33
182 20 48
136 188 86
95 198 34
117 62 45
167 116 2
109 173 55
178 162 4
182 25 45
79 84 16
71 158 9
152 28 45
173 174 37
117 171 32
121 184 60
100 41 79
164 74 42
176 37 63
64 170 68
66 82 45
135 170 90
35 187 25
75 119 93
108 13 60
19 193 78
96 165 28
37 17 13
33 107 19
15 32 45
143 85 41
41 73 54
58 175 34
174 82 62
57 6 19
118 108 32
155 111 54
14 187 40
43 136 46
65 149 59
109 75 68
84 89 90
0 160 2
150 181 99
187 140 28
18 80 62
108 137 98
175 91 64
172 97 6
73 148 69
173 13 62
57 72 21
140 183 15
90 141 44
70 19 82
187 57 75
155 55 84
152 18 36
50 78 90
17 94 55
117 115 33
165 139 96
93 22 2
179 7 5
33 28 19
62 31 60
94 22 31
181 78 46
62 36 53
117 28 4
152 19 74
131 7 98
48 75 89
2 45 53
55 45 21
196 91 57
154 184 55
62 79 34
39 92 15
32 75 33
76 125 1
187 128 29
58 39 6
34 108 42
47 150 90
118 126 37
51 167 44
169 88 5
143 81 52
2 173 60
123 81 79
66 2 12
133 197 62
172 33 53
35 113 42
26 85 77
186 61 15
163 26 90
21 56 86
17 189 48
45 117 35
45 110 41
43 96 68
187 132 76
140 134 92
69 111 51
75 76 3
88 84 55
24 62 62
38 29 46
135 111 43
31 179 51
141 142 76
79 44 4
168 194 86
44 170 71
27 103 35
0 130 90
131 144 83
153 151 3
24 23 61
53 37 15
123 3 67
165 136 92
39 178 5
38 35 17
36 21 95
118 59 33
91 154 19
66 38 33
11 3 78
180 130 95
25 77 73
68 42 80
141 143 3
83 130 8
25 141 86
58 91 91
102 113 10
68 63 85
30 100 2
169 4 81
195 144 63
70 90 93
20 125 5
50 16 77
178 191 87
122 62 17
32 164 89
165 47 8
140 6 61
90 52 59
192 44 59
101 19 11
172 47 50
39 136 19
67 36 57
74 8 26
21 5 74
157 66 48
4 24 34
147 52 57
138 20 90
74 158 47
65 114 2
91 118 71
193 109 73
195 155 59
135 27 27
23 44 33
16 182 91
169 34 79
186 154 35
85 111 46
31 48 9
37 181 87
113 143 16
154 63 65
73 103 19
159 74 40
195 71 73
122 100 70
72 196 19
113 164 42
193 102 35
64 176 37
81 99 70
63 121 36
29 39 26
111 113 26
94 34 57
20 110 69
36 184 24
35 8 73
103 105 1
15 76 80
4 95 30
17 99 22
100 149 80
49 192 96
76 134 15
181 155 62
61 98 66
41 160 44
58 131 81
57 41 1
94 68 25
98 71 63
150 38 64
102 106 84
69 171 48
5 169 51
180 15 80
153 18 71
101 178 77
57 178 64
31 187 97
148 149 8
173 116 99
75 192 74
33 35 64
95 1 99
121 91 2
148 88 91
120 178 56
155 192 92
145 182 35
87 67 4
53 26 87
6 120 95
93 154 87
65 145 53
23 121 37
146 52 82
198 52 88
36 80 43
171 197 51
14 161 64
134 184 2
56 180 47
161 71 43
93 120 36
163 162 59
163 156 90
122 74 66
65 121 85
121 67 72
152 43 64
139 194 57
15 97 22
126 129 39
162 151 33
63 29 54
155 134 88
194 13 85
97 140 49
185 150 15
20 12 67
54 140 74
77 114 18
42 116 24
185 58 55
115 108 62
138 18 88
12 29 73
64 37 85
127 78 23
69 41 79
5 191 25
94 39 37
70 43 39
193 141 12
199 140 32
161 2 82
190 28 38
125 29 56
60 81 51
134 149 42
27 97 84
118 166 18
63 58 96
71 193 28
33 174 96
139 40 16
29 196 41
68 45 83
17 93 13
145 32 22
177 136 31
45 21 4
195 4 81
173 159 69
127 136 83
138 161 39
114 197 14
96 112 25
144 168 4
40 41 9
150 92 82
68 175 60
131 139 77
48 6 91
179 16 16
49 182 56
165 88 84
148 199 53
20 11 41
196 119 17
151 170 32
63 137 37
105 82 62
58 165 31
148 182 52
89 94 66
165 86 17
196 37 55
159 139 80
120 183 69
176 134 23
149 148 15
107 199 73
142 84 33
13 100 64
67 88 92
47 186 48
158 95 29
69 62 42
38 62 46
77 171 6
2 110 23
58 110 4
158 123 71
142 18 53
118 89 82
168 58 95
55 189 98
120 22 85
102 85 12
189 41 89
87 40 51
108 180 84
130 119 44
66 43 42
125 180 42
132 16 35
89 196 17
41 60 9
193 148 32
161 186 32
111 117 13
87 21 4
51 146 70
34 96 36
148 87 30
81 40 52
67 183 79
144 131 79
156 72 11
100 54 73
28 0 86
198 121 61
68 21 8
77 86 64
12 146 21
189 173 43
183 175 66
56 132 51
83 54 97
189 29 26
189 174 65
140 11 93
22 128 15
159 129 99
101 46 85
163 17 76
1 130 44
136 171 64
56 142 23
48 70 44
94 143 73
8 89 75
185 15 28
122 185 94
70 18 10
55 12 21
12 89 8
134 71 76
178 52 74
0 59 78
90 48 83
2 177 72
181 109 74
199 144 97
199 109 46
148 185 64
192 123 34
158 174 98
104 193 27
129 80 6
51 150 60
125 77 22
148 83 83
170 47 84
108 85 83
48 138 90
142 155 81
41 144 25
9 49 91
31 93 31
47 194 54
176 57 96
100 22 94
170 144 33
165 21 85
125 65 89
187 109 26
108 161 74
67 152 85
43 45 85
188 67 43
68 117 80
153 35 87
62 93 52
119 53 50
189 117 87
59 68 26
51 8 14
120 121 23
112 158 48
98 33 78
128 6 37
41 64 84
104 146 20
65 110 46
1 47 19
188 126 98
1 75 15
5 129 18
62 111 40
6 115 7
147 101 67
105 47 51
196 41 5
60 13 18
185 122 30
101 95 23
177 101 30
124 137 78
6 66 65
74 88 73
56 164 14
6 46 39
135 96 16
184 26 30
185 100 86
134 11 48
72 172 14
127 81 88
70 112 61
120 79 33
74 193 69
95 141 67
192 130 13
7 103 64
33 156 94
12 87 29
193 80 50
106 174 89
164 199 53
82 126 34
28 88 38
29 93 75
198 88 12
177 31 11
95 58 88
65 82 24
65 186 67
189 10 90
81 121 92
88 142 77
137 7 85
116 24 25
70 150 51
177 111 16
166 95 42
13 82 72
184 121 76
51 148 97
115 89 62
146 109 20
104 29 99
64 55 75
59 180 99
42 185 2
11 111 92
145 5 36
35 66 24
37 0 5
57 106 80
121 90 61
170 137 54
77 196 50
127 42 60
168 17 36
76 126 64
158 121 34
60 114 97
173 120 87
30 175 94
105 73 59
1 197 70
88 160 14
155 181 8
51 198 82
106 78 31
90 10 4
93 35 4
53 2 67
74 165 65
107 21 90
151 127 39
31 26 29
36 167 32
159 165 22
182 83 55
120 36 84
17 4 5
63 192 34
11 32 43
198 76 38
59 52 83
141 156 7
25 129 22
145 43 23
75 35 23
54 9 86
112 179 3
133 177 37
88 101 95
22 123 31
26 1 37
115 7 21
106 72 90
48 7 21
103 185 21
24 191 30
3 32 10
105 26 26
101 153 6
130 9 38
154 129 81
41 172 21
188 195 1
186 157 87
83 155 73
122 56 54
117 199 1
58 87 29
94 182 43
167 74 74
45 30 20
141 168 60
7 188 57
50 123 89
7 2 47
139 121 47
45 126 2
81 114 94
17 148 48
120 186 93
48 85 29
20 45 86
48 26 3
96 1 36
18 179 89
5 151 15
63 172 98
145 53 27
158 102 44
163 117 20
89 74 16
197 153 15
78 8 15
107 25 87
8 197 80
130 62 59
15 198 64
117 56 30
46 89 77
24 137 39
160 27 4
15 56 72
185 115 82
159 131 33
66 137 1
28 107 24
136 19 41
176 158 86
168 86 41
120 30 82
14 21 47
54 179 21
142 83 57
23 182 66
163 87 4
47 154 36
164 47 88
28 185 1
113 68 83
117 64 46
109 158 32
175 41 3
116 33 84
108 22 85
121 114 1
136 81 26
171 28 29
18 100 2
183 111 26
26 6 52
92 95 38
139 185 34
55 195 63
106 172 89
158 8 34
121 86 61
161 131 12
186 96 57
190 67 85
174 47 9
63 13 22
170 107 71
37 89 85
48 148 59
106 113 58
5 29 16
7 180 27
106 21 28
153 1 78
64 116 83
162 14 27
107 33 69
60 83 90
51 78 22
113 49 32
112 116 88
106 67 89
182 94 11
188 22 19
64 65 73
102 139 91
146 69 50
53 141 19
43 61 46
127 61 95
79 199 32
61 131 51
11 177 74
84 45 31
66 147 38
83 79 51
47 134 36
154 5 63
158 84 90
110 177 58
151 171 8
16 132 72
2 113 86
137 13 60
3 58 15
50 77 85
189 154 14
101 63 30
171 82 99
77 32 41
71 22 8
2 119 91
197 45 25
117 76 55
157 152 1
68 35 5
92 59 76
136 168 1
131 165 22
32 162 97
48 105 33
2 89 52
185 40 39
141 124 70
59 63 77
142 68 27
129 112 53
117 130 97
140 48 54
67 74 46
34 136 56
24 1 98
1 163 40
143 45 99
14 133 49
45 89 95
158 170 63
139 93 8
10 124 24
176 47 44
15 20 75
56 57 18
75 161 97
46 119 4
22 119 44
59 161 32
175 5 35
137 3 74
2 115 93
96 139 87
19 113 79
175 195 16
195 188 45
41 24 69
144 116 59
35 57 51
99 114 68
158 153 68
75 71 1
167 88 99
75 15 71
148 21 38
103 18 50
91 86 20
69 50 17
58 52 60
52 27 55
93 3 63
19 68 80
121 97 24
155 183 52
189 35 27
1 62 36
167 59 75
158 13 25
125 83 2
1 40 65
195 137 56
131 120 60
25 88 86
66 14 43
185 129 48
148 14 36
182 34 55
36 182 81
15 85 1
126 22 16
77 34 96
36 157 4
125 194 36
60 118 27
159 45 59
32 120 24
92 108 90
71 1 20
177 46 5
57 116 55
76 173 80
68 10 55
143 158 76
84 97 55
74 188 44
162 197 62
92 146 29
28 64 89
20 105 58
156 29 95
143 139 34
113 51 66
176 68 2
10 4 27
67 142 15
43 147 29
20 52 6
33 85 60
116 43 23
0 158 95
133 57 50
140 10 27
116 175 36
16 85 14
41 56 89
62 32 78
197 44 25
43 50 90
76 174 94
13 40 98
186 148 61
57 143 17
22 156 57
99 166 68
101 44 39
70 139 28
32 88 45
96 60 81
86 173 99
197 198 71
30 17 9
173 44 17
40 168 6
32 85 49
102 188 3
150 117 72
78 53 52
66 64 90
111 135 69
156 21 40
162 174 13
17 185 46
182 114 12
150 126 49
6 102 22
132 151 83
75 37 36
147 85 24
19 0 69
61 9 27
89 82 40
61 43 35
125 78 29
82 53 62
27 184 92
4 31 13
153 105 85
94 103 92
146 105 73
117 147 70
31 15 74
135 191 40
84 113 78
31 43 58
9 197 44
159 63 33
9 145 52
173 29 80
8 117 96
101 3 48
128 19 12
126 151 53
77 175 62
50 45 38
142 46 96
149 151 23
193 107 23
76 64 27
138 193 35
83 18 56
22 177 68
152 128 93
139 66 91
161 172 45
93 198 27
192 87 81
101 119 43
2 169 40
3 40 96
114 161 93
7 151 84
20 188 25
62 106 29
66 163 2
105 9 30
11 33 36
48 156 90
133 130 35
136 2 23
31 181 94
87 97 56
63 120 30
16 79 22
69 144 12
198 108 50
162 192 48
28 77 2
73 57 49
69 123 64
117 184 17
6 198 71
68 14 33
163 101 56
33 197 62
120 74 48
48 16 23
125 25 10
134 61 9
82 188 66
7 58 40
7 34 49
114 30 90
196 54 99
130 40 79
88 24 22
23 173 62
116 94 67
129 88 42
80 15 23
142 123 32
162 188 30
192 7 48
58 146 34
168 82 40
98 145 59
36 145 83
13 26 64
26 38 30
33 62 26
42 96 5
133 77 33
4 80 79
155 23 57
10 61 7
135 29 26
125 156 89
98 93 52
135 18 1
122 142 30
44 86 92
21 24 61
156 105 24
53 25 70
46 128 62
180 163 45
122 118 20
107 164 99
182 166 62
47 11 16
85 121 21
125 151 93
141 175 98
118 152 24
153 86 37
11 199 58
159 153 20
164 133 87
179 149 78
62 94 29
57 17 16
86 178 49
105 100 90
88 64 47
2 5 88
169 15 53
133 3 96
4 195 23
13 155 36
86 6 39
189 78 11
110 20 74
14 26 94
39 171 58
197 115 63
194 157 86
25 30 45
32 168 96
22 167 56
67 184 7
9 116 72
125 79 95
40 118 52
145 198 96
20 80 8
99 14 10
9 30 51
14 117 80
113 185 63
172 115 36
160 2 26
160 15 15
53 134 28
184 102 73
189 0 36
183 86 16
98 97 43
23 22 5
176 166 78
62 123 49
168 110 86
45 73 18
35 194 15
189 135 52
167 25 88
142 196 97
98 51 47
110 81 62
71 37 13
134 31 98
35 96 42
8 106 95
102 9 41
119 174 6
156 183 91
184 11 27
189 197 32
142 156 11
93 158 74
175 154 60
125 136 18
79 27 68
159 192 89
109 23 30
76 93 93
133 67 9
102 84 27
139 56 84
170 129 43
93 168 61
78 121 46
77 139 13
11 171 90
27 68 48
13 86 17
190 112 78
50 120 55
190 37 26
180 63 51
74 141 89
26 55 65
49 12 61
132 84 51
126 40 78
195 97 1
191 73 50
36 32 59
124 171 28
110 7 86
44 164 68
165 189 76
31 51 97
52 113 10
36 173 96
176 100 84
81 57 43
77 96 10
63 38 46
124 156 33
6 130 27
2 75 26
87 183 20
95 71 17
186 76 7
184 135 15
37 104 19
90 26 41
42 152 8
114 179 27
69 43 36
121 69 60
81 197 20
119 170 56
112 190 26
89 179 76
73 69 15
144 58 72
168 69 43
146 107 34
9 135 92
60 116 48
12 153 8
179 185 12
133 91 13
198 15 76
126 116 29
196 51 59
15 175 4
21 70 23
34 46 23
27 162 40
65 136 62
36 131 91
187 161 75
102 56 22
23 137 90
130 175 47
8 174 23
149 193 87
151 39 67
51 70 78
127 10 78
13 174 96
52 171 63
185 27 91
189 13 86
44 143 1
117 27 47
69 197 5
97 158 47
152 5 25
100 85 1
116 127 92
58 172 80
46 191 71
160 153 54
88 124 63
15 51 59
53 196 63
76 33 53
128 108 53
2 62 81
41 166 8
13 79 27
104 51 50
141 154 96
49 87 5
176 106 39
70 26 3
170 163 20
6 109 34
186 53 33
153 39 98
176 182 35
48 79 87
26 5 57
15 134 81
153 188 39
182 27 59
145 68 70
34 177 31
177 7 75
94 139 90
179 63 18
57 185 81
159 31 3
160 3 92
41 150 1
20 33 96
158 58 82
89 129 92
67 134 23
87 145 18
76 160 11
94 124 87
71 109 85
159 122 50
63 124 7
117 141 41
149 123 67
142 195 38
82 153 47
53 186 70
125 42 3
180 181 72
85 80 9
192 33 42
21 99 2
79 35 48
13 114 57
191 121 95
15 53 83
40 91 47
122 50 96
89 68 47
32 40 55
6 158 81
68 168 35
177 124 38
172 13 15
66 146 77
73 16 37
132 183 83
84 111 64
100 120 73
162 179 35
115 194 91
181 151 18
