250 62250
119 164 34
194 149 55
181 207 96
80 204 81
119 229 7
150 31 8
225 87 76
20 232 93
46 80 59
115 88 48
98 157 20
55 29 73
192 120 76
174 32 62
195 248 75
54 124 87
227 70 52
38 200 75
102 24 33
114 72 28
59 122 50
166 11 43
200 166 42
62 41 56
137 46 17
220 145 65
241 94 44
199 25 16
183 109 26
2 0 27
49 6 78
173 152 25
116 180 54
95 8 36
93 247 63
120 208 62
142 46 44
3 188 69
133 157 35
18 11 93
214 18 69
96 247 11
235 80 8
187 37 46
116 56 60
132 148 21
233 145 41
98 208 67
133 159 20
202 10 50
63 190 77
76 85 12
148 70 36
75 59 6
144 0 73
230 42 91
112 178 46
108 139 76
50 84 4
70 181 44
233 7 60
5 196 70
111 108 77
196 98 89
68 117 6
233 176 94
120 18 52
96 121 7
35 17 24
32 98 62
91 150 13
119 173 7
195 216 25
45 186 10
145 139 46
72 208 36
83 98 82
159 26 44
148 1 52
206 27 84
67 193 88
186 194 87
153 71 69
132 172 34
67 133 29
107 209 71
105 147 32
167 16 15
190 68 43
212 143 71
102 189 62
238 138 17
107 140 13
26 7 22
181 108 91
72 108 16
222 113 56
160 152 69
51 3 86
236 162 89
46 241 83
12 107 27
39 181 12
43 145 65
163 159 88
188 62 39
45 31 99
147 103 64
187 107 42
178 146 54
0 159 47
121 128 45
94 65 46
223 146 35
54 202 74
61 95 10
101 213 11
246 129 41
90 41 88
80 200 19
143 187 29
36 230 79
68 115 89
51 114 78
18 185 71
125 147 64
32 204 17
64 18 4
31 238 70
55 163 31
34 129 78
30 34 78
220 77 64
40 57 5
112 214 73
65 185 82
204 214 61
145 147 6
201 192 53
238 108 86
94 141 32
44 1 24
102 246 81
142 201 67
112 111 60
232 45 97
168 246 86
118 142 5
66 163 83
0 233 74
104 50 80
203 26 64
105 78 86
26 196 64
154 121 93
63 133 10
142 73 13
52 170 75
223 143 25
188 43 80
134 15 7
195 192 2
200 58 43
232 225 16
192 76 93
126 1 86
52 133 96
246 106 44
215 77 40
160 174 14
243 80 94
113 88 23
58 203 14
146 213 14
45 154 23
143 217 21
128 131 96
205 130 69
52 148 74
14 87 52
222 148 38
127 90 50
217 3 8
44 190 41
237 34 7
78 105 72
163 169 82
145 27 71
111 88 39
217 71 96
48 215 18
86 160 31
197 87 89
132 7 22
204 97 87
167 203 39
48 116 8
96 84 80
80 241 32
71 83 52
23 216 4
211 203 51
128 96 21
185 3 62
40 232 72
136 239 97
35 174 34
42 184 62
195 19 23
173 7 72
153 210 21
71 70 72
144 96 15
33 195 26
181 45 32
247 116 63
108 167 98
133 137 11
55 214 75
195 130 78
11 171 81
76 174 56
163 146 10
32 43 2
3 53 72
94 16 31
108 113 85
10 109 22
173 229 22
145 183 87
60 93 25
191 227 71
75 3 54
116 117 57
151 218 68
29 208 41
88 82 97
133 209 61
24 43 44
67 81 26
37 232 28
171 59 92
176 101 7
20 62 75
54 225 50
58 86 55
135 72 82
210 169 28
181 228 93
168 185 26
132 217 19
168 189 69
107 135 19
175 90 44
234 188 96
146 131 16
241 197 79
24 30 42
156 130 41
74 80 93
240 71 88
70 201 90
199 64 43
132 192 36
32 199 47
189 222 72
218 137 11
132 83 68
22 64 72
100 225 56
194 175 71
122 49 96
147 235 26
79 10 49
27 96 95
131 211 48
215 249 33
178 226 54
201 142 94
44 32 21
2 217 97
145 247 11
64 180 69
230 216 80
72 66 3
44 96 56
86 110 11
234 200 41
150 8 82
12 49 80
72 97 74
44 164 20
16 167 50
227 128 96
210 159 92
143 207 18
47 169 57
217 26 5
140 228 88
151 104 42
210 114 3
67 200 71
76 70 99
87 224 6
200 35 67
59 48 39
57 176 15
32 12 53
73 151 15
69 30 58
157 217 53
49 151 57
45 67 20
58 24 89
189 11 28
18 7 72
18 76 68
61 35 48
157 9 77
8 180 22
92 228 93
30 113 14
206 9 46
17 242 23
193 243 41
235 13 59
124 130 78
92 173 17
138 198 25
169 246 89
170 195 42
115 109 40
40 248 90
188 123 74
194 90 82
198 52 14
13 163 29
138 133 63
245 247 98
84 178 89
180 29 2
216 102 21
169 146 70
76 28 46
229 216 45
141 196 44
164 91 44
76 204 49
97 79 57
81 31 53
131 6 68
127 180 68
106 64 22
99 187 42
137 244 20
64 246 66
237 102 87
240 29 38
16 25 65
198 195 87
214 247 56
175 218 67
189 4 39
79 240 63
141 42 79
95 165 61
64 101 9
188 140 43
4 142 87
138 241 37
90 209 29
147 196 13
68 176 14
84 5 97
207 132 78
126 170 9
34 63 97
231 189 1
153 13 68
29 167 22
83 36 37
106 183 31
14 64 35
0 9 13
49 82 63
202 183 95
239 69 46
180 176 56
118 73 78
94 149 80
8 195 75
215 108 96
94 115 96
191 126 45
48 52 22
196 44 76
184 42 29
14 12 94
145 177 4
74 16 62
183 87 86
12 237 58
223 27 52
117 170 44
30 158 61
231 158 50
7 3 50
0 72 95
237 69 73
57 237 76
195 55 17
116 151 40
28 9 22
226 11 64
149 142 4
39 230 94
35 176 11
92 154 31
151 225 12
106 231 3
99 6 97
197 95 66
198 183 49
225 124 12
78 12 31
196 221 95
61 23 61
106 33 73
181 215 73
22 60 12
43 144 77
5 177 36
68 8 8
131 189 20
125 226 2
84 29 29
142 175 78
28 87 61
149 45 89
38 204 66
246 17 38
12 119 27
62 146 67
72 226 17
224 112 30
61 41 95
132 20 97
210 60 19
234 55 61
9 149 36
29 192 91
66 213 8
95 67 78
14 222 45
122 74 15
184 219 31
160 78 71
68 134 43
47 29 84
37 155 5
139 77 66
181 118 15
232 54 13
46 212 90
173 244 45
46 132 23
60 10 1
139 193 90
2 64 45
218 6 48
21 137 50
116 192 69
113 74 18
20 90 91
113 114 50
85 28 9
249 102 81
102 220 5
205 78 46
247 124 12
219 241 5
222 67 48
51 96 19
160 180 53
220 64 99
164 65 78
228 141 86
178 144 49
97 90 32
188 105 35
198 98 76
22 246 21
131 165 48
72 133 29
246 159 39
122 144 41
168 235 8
130 239 3
170 231 62
199 67 12
219 199 21
228 66 52
229 14 61
44 227 31
168 217 52
15 213 93
47 249 28
242 20 10
115 230 45
179 220 34
216 95 72
96 220 90
182 99 4
34 41 78
205 224 92
91 74 10
95 45 16
134 173 85
194 142 54
218 160 10
131 25 86
16 166 43
190 215 78
103 162 93
76 10 71
169 12 43
202 50 60
41 235 95
144 65 42
67 94 52
52 63 64
16 212 88
212 131 35
168 10 92
80 51 33
147 210 68
30 172 96
62 29 44
59 69 69
40 30 51
179 52 29
26 58 6
217 226 46
233 128 34
131 62 53
191 199 87
92 127 81
91 239 83
173 180 9
233 162 45
52 188 56
37 143 68
63 70 59
31 20 58
188 21 71
238 95 82
59 83 21
247 105 34
194 173 53
199 128 54
115 27 80
178 106 38
83 43 27
239 150 50
145 106 36
213 134 33
84 90 52
222 142 26
50 18 67
152 244 30
220 92 79
157 120 44
152 92 47
109 63 74
210 185 68
235 81 48
236 177 6
67 211 32
193 19 62
202 42 96
55 23 95
163 194 56
134 189 73
63 79 42
138 149 35
223 73 64
213 196 11
108 72 69
158 206 51
247 37 17
117 210 77
37 246 98
150 198 9
81 78 33
146 62 11
20 82 13
138 246 84
49 115 83
177 161 26
9 2 98
103 86 35
99 232 64
32 220 9
13 0 86
188 189 17
6 157 61
102 206 42
116 155 15
139 85 97
212 140 28
165 25 29
227 179 83
123 148 86
54 13 68
244 161 97
244 185 12
88 29 72
112 148 97
236 235 15
136 125 36
79 142 41
77 141 50
115 96 51
68 133 39
176 8 86
240 83 18
31 234 62
203 198 79
37 101 70
32 144 58
41 197 14
113 111 79
197 188 83
101 70 32
202 165 72
245 161 14
14 128 63
0 198 70
153 47 35
112 97 27
131 194 60
191 55 64
82 65 99
37 213 97
107 197 54
13 147 46
167 41 27
13 137 52
48 61 26
59 188 97
111 43 49
87 94 8
37 86 64
153 127 98
201 184 87
221 8 89
10 117 60
149 21 25
122 155 99
54 64 57
211 124 28
130 121 58
95 236 34
214 95 67
163 139 48
105 113 33
94 36 43
72 68 30
172 52 99
154 116 72
157 46 98
121 114 32
45 50 69
234 215 45
89 15 65
58 246 9
46 13 1
233 217 93
144 167 41
224 65 76
120 167 55
70 34 47
174 63 60
215 23 68
16 26 5
134 57 99
122 82 82
22 37 37
182 17 11
54 169 26
213 65 98
20 237 83
195 111 31
38 29 50
135 39 60
23 237 51
154 87 69
99 29 70
86 241 74
248 247 87
148 48 74
142 56 78
218 126 99
87 183 81
70 137 91
1 156 59
92 126 9
131 44 33
24 39 78
190 158 92
113 204 15
5 188 42
54 248 58
134 198 6
150 66 60
164 43 90
53 40 75
245 225 12
166 237 55
235 130 1
49 161 63
152 7 50
36 42 32
80 59 55
55 34 25
238 160 4
201 212 38
31 194 29
245 139 60
158 226 98
8 68 18
41 99 25
238 24 85
190 15 54
243 62 20
6 234 93
83 87 50
180 212 22
224 52 6
160 16 86
194 132 51
56 202 10
226 138 9
69 90 56
215 164 50
160 51 59
9 171 61
226 200 93
125 151 33
230 141 43
63 11 82
245 140 13
223 9 29
89 136 89
91 216 31
200 63 36
220 189 14
138 90 20
9 21 35
125 44 8
141 215 57
17 223 77
67 96 53
49 86 52
39 12 3
7 192 33
77 0 37
103 82 28
34 156 94
200 10 60
157 102 29
200 196 35
108 97 47
135 42 5
230 57 25
229 177 90
87 122 16
51 19 12
246 6 52
237 45 83
42 103 44
32 24 87
249 210 60
71 87 60
24 110 17
116 31 59
87 162 58
145 195 35
2 137 65
47 27 53
44 59 72
20 105 69
144 181 50
39 58 21
225 144 57
140 240 43
68 219 55
220 187 41
99 196 93
102 219 24
127 151 30
56 239 8
174 107 21
148 132 86
10 40 44
26 145 74
109 208 55
169 248 76
217 247 15
102 56 27
233 107 25
176 41 54
24 10 25
217 69 57
239 49 75
114 55 71
72 26 98
158 192 71
55 49 85
146 31 13
237 39 31
196 43 85
69 148 48
66 226 58
210 215 30
62 185 80
199 168 36
161 97 27
130 6 93
25 233 23
137 181 66
84 111 58
120 185 71
94 156 34
154 118 5
164 221 5
89 170 93
230 53 34
25 179 96
183 132 97
99 122 29
95 117 26
183 115 40
72 153 33
14 46 39
161 162 83
70 60 95
199 216 26
68 21 66
85 212 18
107 187 2
136 21 84
105 84 79
146 92 81
15 104 74
159 134 34
122 75 19
158 8 57
136 72 19
139 181 70
173 221 63
135 145 29
6 84 23
234 103 98
2 242 34
67 57 23
160 128 21
2 156 76
228 48 87
164 7 1
126 30 13
122 101 99
107 111 56
45 146 21
89 22 44
83 155 85
76 50 94
110 166 5
240 133 32
212 36 57
73 129 38
121 154 90
28 38 29
16 199 4
100 220 79
99 78 21
182 129 31
114 45 51
6 20 44
246 134 40
110 55 70
197 211 15
39 98 82
44 126 80
68 183 32
155 66 69
245 208 59
107 35 85
200 137 20
249 20 31
86 212 40
20 84 82
14 135 86
74 1 45
112 171 44
239 140 44
28 65 55
177 223 2
248 169 78
146 203 17
213 183 63
238 155 41
6 226 99
121 2 21
147 236 56
149 47 55
148 66 58
215 51 1
108 14 39
202 21 66
111 113 42
17 98 62
51 87 92
40 123 27
14 172 47
54 178 80
82 249 2
235 105 95
110 101 13
134 33 84
163 133 8
135 199 38
64 95 58
239 188 99
153 217 99
88 6 69
66 155 21
222 123 42
235 192 59
145 65 67
92 160 32
185 149 35
75 207 51
108 10 87
79 63 53
144 31 79
123 47 49
6 178 9
185 135 37
158 86 47
71 246 78
123 96 89
68 63 88
239 163 68
86 12 87
14 37 3
2 32 98
37 229 89
238 212 48
65 159 61
201 39 46
55 207 87
210 243 91
202 94 7
70 92 99
19 172 42
55 197 61
141 142 70
202 206 42
221 56 26
195 164 78
54 195 59
196 148 20
98 68 19
183 151 97
59 134 11
191 190 27
239 100 79
82 64 95
181 230 11
27 142 62
183 146 15
129 148 57
3 52 79
237 147 26
132 1 59
26 199 60
146 205 41
123 208 47
194 110 87
26 240 26
21 81 7
76 162 57
162 147 99
67 126 96
200 174 68
102 140 82
71 50 52
110 108 41
72 50 94
153 14 18
161 201 87
217 6 81
12 244 44
196 126 14
104 11 28
80 35 59
226 180 43
91 160 2
218 62 8
35 186 91
154 148 36
63 109 92
44 210 66
103 206 38
193 222 22
76 223 63
63 182 28
241 169 78
110 3 57
39 151 18
69 202 93
8 205 57
242 122 41
234 80 85
18 153 42
20 168 35
144 6 88
235 40 65
162 9 20
228 133 23
163 39 30
165 88 21
159 136 12
187 23 47
106 161 57
188 129 92
149 81 58
232 4 64
74 127 77
112 72 8
87 92 63
10 17 3
44 141 86
203 34 8
79 204 69
67 6 79
207 246 62
139 236 95
228 244 7
239 51 50
201 102 21
188 234 17
210 235 63
100 5 1
48 105 46
186 58 85
9 71 95
65 32 47
221 208 81
82 201 31
220 55 2
207 69 72
131 231 65
88 94 69
150 180 60
221 190 39
109 183 53
56 129 40
178 102 65
6 77 31
107 18 66
75 118 36
100 81 55
9 139 91
157 155 67
98 93 61
63 176 91
188 92 67
69 12 23
136 43 35
157 193 31
22 142 11
63 36 48
18 50 4
158 141 92
190 123 7
168 98 36
247 241 15
5 3 31
169 235 9
39 36 41
173 87 86
182 219 17
77 236 5
241 231 69
233 169 68
14 96 70
200 178 62
142 166 37
84 101 1
14 15 98
62 227 60
40 32 38
236 187 9
2 177 74
74 225 82
248 38 92
216 151 14
143 222 76
192 104 3
124 45 44
113 55 48
173 40 13
45 243 93
88 103 70
30 17 5
94 227 40
64 139 52
119 155 80
183 37 83
15 248 26
207 35 88
208 191 51
34 149 18
50 57 26
155 182 57
139 51 11
81 124 98
16 180 5
101 236 58
203 114 1
155 140 30
12 164 46
139 63 40
146 53 15
226 113 9
58 211 77
33 81 85
140 196 73
214 126 76
110 78 61
47 201 51
179 242 32
61 241 44
96 163 65
137 59 89
53 215 29
177 203 24
48 103 25
182 101 3
138 69 22
59 110 46
245 142 79
234 59 42
11 183 68
178 83 54
99 126 28
116 174 8
45 28 78
151 68 23
154 125 99
11 242 13
91 156 25
30 219 86
236 192 43
125 1 79
63 201 2
152 242 90
231 1 56
168 55 46
226 110 21
25 68 85
125 168 24
191 42 65
167 229 94
243 156 5
187 64 25
47 21 2
210 25 13
112 186 3
143 6 15
56 12 72
155 39 97
123 210 64
56 105 37
36 125 48
188 89 32
93 241 16
212 182 45
106 174 20
91 165 44
3 33 40
187 101 8
73 148 13
85 49 2
29 96 2
187 127 84
247 206 39
131 48 46
150 222 34
61 105 31
138 163 58
109 53 27
69 190 52
101 199 99
231 208 93
122 168 63
3 5 47
67 160 79
181 218 12
123 43 20
40 234 77
40 188 19
200 78 83
74 237 84
20 177 90
110 115 16
27 107 46
109 24 72
149 190 1
15 83 34
243 7 16
72 173 21
108 208 38
113 91 94
135 245 47
36 120 15
4 119 31
151 0 79
97 98 27
61 177 64
109 171 88
19 100 96
199 238 26
229 1 67
2 218 74
45 115 67
146 227 23
226 178 60
26 4 72
66 103 72
6 86 60
191 201 54
101 87 87
91 13 9
173 68 70
182 225 70
111 10 56
61 31 7
126 55 96
245 14 13
164 42 33
47 103 31
118 211 21
69 101 29
169 51 59
50 178 44
30 16 39
163 64 51
70 198 4
66 109 92
153 175 3
46 191 30
189 190 11
113 166 62
64 147 58
103 118 94
211 229 11
24 181 34
214 200 41
57 206 93
236 225 79
7 18 78
1 95 9
89 95 26
196 133 26
81 84 17
102 156 3
18 140 96
243 144 41
85 25 23
227 223 38
225 215 97
224 109 53
7 63 51
149 185 29
211 168 66
173 202 23
131 67 66
230 18 28
55 124 80
101 48 28
129 68 4
150 47 48
48 68 88
74 122 14
227 158 8
203 153 75
57 239 25
224 162 25
111 161 56
37 22 29
141 48 62
109 166 23
141 249 18
184 30 89
240 223 55
73 226 99
34 113 9
208 11 37
52 153 79
42 63 19
21 130 97
225 106 17
0 165 93
166 22 58
148 80 29
219 203 55
23 228 89
135 33 3
212 122 77
231 153 34
237 198 47
214 3 52
42 57 11
161 144 66
169 239 43
72 228 90
215 0 94
197 182 2
188 148 20
56 48 14
38 20 46
43 90 46
48 96 54
131 26 77
39 208 76
61 10 22
44 19 69
119 15 51
6 231 94
148 232 69
54 192 99
86 83 88
112 176 59
144 245 85
94 210 10
211 61 46
21 115 73
20 134 68
78 195 64
9 4 75
97 247 24
74 60 87
193 198 87
203 194 16
53 131 58
54 58 33
136 240 74
182 21 25
96 31 68
2 14 71
146 38 66
121 127 95
55 31 91
123 167 11
30 42 44
211 199 14
71 42 50
27 67 25
87 23 80
99 226 75
175 179 94
160 18 84
240 189 64
59 32 77
96 191 17
22 182 44
127 211 23
63 22 29
135 154 66
229 99 36
246 221 13
93 40 98
46 110 78
239 238 60
222 189 67
146 182 14
64 43 95
137 230 88
13 77 8
169 165 52
35 134 23
1 82 20
114 136 98
8 30 84
137 14 70
62 192 52
30 204 11
51 152 37
0 76 10
198 111 17
155 109 91
193 88 79
67 116 89
160 100 55
206 225 59
90 43 1
105 90 41
192 234 49
181 120 30
16 114 36
89 193 30
239 189 31
45 241 49
190 162 99
106 50 54
177 187 22
197 5 39
53 21 5
194 69 5
148 197 52
129 196 24
194 166 75
68 139 52
82 211 26
222 115 39
88 18 15
162 95 4
167 242 38
144 90 68
26 2 43
140 104 45
7 178 95
221 245 1
149 9 40
147 23 78
235 7 89
58 94 99
0 87 25
56 130 13
162 217 82
190 222 32
204 146 52
138 240 47
117 175 32
231 205 53
168 156 35
118 108 11
140 33 52
167 72 32
84 109 88
100 246 27
84 244 36
196 143 26
199 145 65
184 228 4
0 244 35
245 3 34
79 46 95
98 221 52
32 71 14
136 79 4
247 181 90
122 235 27
215 71 65
156 233 74
243 24 29
215 224 17
157 145 63
3 58 48
104 80 10
246 169 51
61 126 64
83 247 84
144 115 34
37 7 13
41 142 70
221 212 64
229 62 58
203 183 45
182 163 4
127 150 21
246 55 42
23 148 24
5 244 76
106 202 33
176 57 35
140 84 79
187 53 58
2 118 55
151 228 33
15 95 6
19 63 86
117 94 84
128 119 40
84 192 43
201 247 26
218 177 72
130 198 42
215 205 96
121 233 99
186 222 7
137 26 2
111 96 4
229 244 10
101 183 22
216 125 16
127 177 9
160 215 10
90 75 26
25 234 20
67 73 85
167 61 88
18 130 37
86 142 87
81 61 66
41 23 94
98 235 28
63 83 39
169 109 52
145 61 59
232 196 50
240 182 32
187 195 61
90 173 74
25 159 6
166 219 83
151 168 88
65 25 6
208 128 48
171 82 28
46 161 86
122 45 71
2 176 32
232 41 30
85 11 13
177 148 81
46 169 67
23 155 4
241 143 98
179 86 78
209 140 43
85 61 68
20 110 77
179 230 56
222 91 65
199 204 60
239 217 52
128 2 81
205 208 46
14 16 80
4 2 77
152 108 62
137 123 46
67 238 78
188 244 16
186 111 83
100 227 71
188 156 31
165 132 80
100 180 62
191 78 1
46 62 65
189 131 50
30 148 72
156 88 82
2 227 36
172 144 40
69 47 85
171 195 75
234 5 41
183 39 70
212 109 71
133 74 61
34 58 81
137 16 31
129 21 46
39 161 20
189 25 25
39 179 65
55 222 75
37 172 13
232 119 19
169 16 8
195 220 17
4 93 17
49 121 50
230 166 78
42 56 35
11 180 3
52 51 15
2 12 16
246 104 87
53 168 68
56 199 89
47 32 47
20 64 79
127 166 86
8 116 7
69 219 72
3 202 61
118 18 3
133 125 20
63 91 13
42 120 96
25 6 75
166 159 6
224 207 55
31 210 25
186 225 88
87 115 87
209 130 58
72 5 10
100 244 75
87 82 84
12 111 17
238 10 30
109 69 44
9 72 70
109 51 55
168 54 80
129 169 40
50 185 39
246 176 66
56 147 15
11 77 44
2 46 55
163 206 64
29 7 83
73 209 32
51 231 7
192 81 25
86 97 13
161 152 45
227 23 4
123 160 15
199 129 97
13 3 44
161 66 15
198 57 64
55 167 66
121 22 97
59 12 92
225 33 83
198 75 44
208 39 75
211 40 93
100 168 36
7 130 4
144 93 41
35 114 43
95 54 27
199 166 8
98 82 53
49 182 19
85 242 7
240 226 10
55 20 8
100 167 34
28 47 45
223 247 14
196 88 80
201 157 55
99 60 93
210 221 39
142 161 67
206 204 47
130 51 13
245 171 36
123 239 25
107 152 49
243 8 15
194 75 51
95 101 51
196 209 71
31 128 22
241 97 10
245 79 65
243 4 85
156 163 90
132 106 32
31 211 89
138 177 49
92 107 55
137 134 70
88 162 54
193 190 1
205 140 62
35 86 70
135 208 61
183 112 70
35 83 13
231 126 22
158 10 79
38 193 11
181 7 14
119 124 98
70 210 52
2 62 75
221 67 43
211 32 66
101 229 75
135 11 4
136 67 46
29 202 32
247 66 13
114 51 76
120 127 78
21 138 68
123 241 91
208 140 79
87 78 14
120 103 63
12 194 45
108 4 50
58 72 49
144 64 57
96 225 22
189 106 81
21 48 74
51 94 12
35 31 88
25 17 53
4 234 18
147 201 2
55 205 18
99 238 81
248 28 13
223 46 3
24 234 78
22 177 45
122 43 67
128 65 41
111 25 57
137 216 57
44 247 45
0 34 61
146 135 91
52 116 55
101 19 23
174 39 21
89 214 68
162 164 96
22 66 11
98 33 28
85 236 88
27 135 93
127 88 2
28 95 89
124 18 69
33 214 65
80 234 73
144 238 5
102 18 69
231 248 1
177 194 77
102 124 41
165 53 66
94 110 1
29 189 64
125 209 87
91 212 60
18 92 9
70 225 59
67 113 97
115 59 99
10 161 75
236 33 89
247 202 97
168 198 3
170 210 46
33 139 74
249 138 97
23 147 52
78 141 31
88 76 14
88 164 56
147 194 82
225 71 23
90 88 19
228 198 31
89 27 65
164 113 57
239 199 25
2 180 7
28 70 8
201 25 8
221 40 76
92 52 37
214 224 37
152 127 63
28 13 65
201 99 37
22 181 89
65 0 35
38 155 96
79 217 28
45 136 87
62 71 47
68 166 83
53 11 36
159 239 53
155 28 17
52 204 39
38 107 2
84 123 57
118 222 9
241 146 39
107 180 58
102 25 3
18 117 93
193 231 65
172 23 65
186 108 65
23 222 67
100 160 41
156 1 38
206 181 95
48 176 48
224 133 51
0 243 63
239 16 83
162 157 61
45 24 65
234 107 89
92 190 4
46 5 28
217 191 53
6 101 99
223 54 88
75 18 61
28 205 62
14 225 22
103 175 19
197 52 79
223 25 86
209 56 14
243 203 19
82 92 61
103 235 81
27 163 82
106 62 31
64 236 10
100 247 46
148 114 84
149 134 70
94 180 15
176 34 16
76 225 14
86 187 52
100 104 9
217 207 30
243 23 7
191 83 44
110 25 92
63 241 47
36 217 99
117 244 8
92 104 89
57 9 85
161 193 31
118 115 48
217 48 56
178 232 83
57 171 92
87 158 94
186 243 79
216 3 34
37 82 77
80 42 74
228 246 1
11 29 27
90 0 68
201 83 15
35 20 63
121 118 4
72 241 60
128 220 80
27 36 67
92 202 32
122 24 71
136 32 11
49 75 48
158 224 55
234 106 75
189 72 53
40 181 52
95 106 57
73 27 25
132 30 1
248 238 35
114 100 64
53 8 77
163 111 57
54 87 65
199 81 89
91 73 36
67 152 47
104 195 30
3 103 3
147 4 84
9 104 48
191 24 80
16 236 12
130 190 28
94 176 63
94 0 16
44 2 55
237 38 84
231 96 95
46 238 27
112 140 99
223 37 10
53 30 43
200 87 44
161 100 6
131 121 26
16 117 51
211 72 67
185 17 7
84 36 3
12 219 68
90 177 2
92 164 97
105 121 6
132 63 24
62 114 80
155 118 46
202 127 24
150 163 36
214 154 61
84 32 23
98 116 59
168 102 44
166 232 2
36 165 74
168 93 72
102 67 13
59 31 87
195 181 36
96 231 32
236 156 85
239 233 18
67 243 20
16 142 33
223 228 94
176 66 3
40 229 85
244 99 88
113 84 37
