50 1225
47 14 65
13 25 94
0 14 8
11 37 81
27 26 74
5 25 16
27 9 40
30 41 36
7 34 38
3 44 89
18 33 21
24 45 30
16 35 42
0 33 95
45 3 42
21 1 47
32 22 90
13 5 85
14 23 12
29 31 77
41 48 10
2 24 59
41 44 4
15 5 81
32 21 68
49 20 69
35 31 88
41 31 54
20 34 20
43 30 28
24 25 82
10 24 54
10 30 7
8 36 1
36 33 9
16 9 66
1 0 38
33 28 14
12 23 84
2 16 7
5 17 6
44 48 66
25 3 19
7 23 31
7 46 34
4 47 83
3 31 38
0 15 4
44 28 51
7 44 85
37 38 51
46 0 21
41 17 37
20 28 27
46 32 31
6 45 78
40 1 68
13 40 62
3 2 79
9 28 47
42 3 21
44 11 35
38 8 36
41 42 44
32 26 60
12 21 21
16 46 1
31 1 13
18 38 73
23 44 12
44 33 72
5 23 67
28 15 16
4 32 44
2 4 53
7 36 68
46 20 44
38 37 90
42 17 6
22 36 55
8 28 44
11 1 68
29 15 30
36 19 78
35 21 74
39 7 87
25 15 14
23 11 55
1 40 14
43 20 51
42 31 40
5 21 21
30 24 15
27 35 88
32 49 20
42 36 28
45 6 42
49 41 52
6 10 97
24 13 41
0 5 11
0 16 18
46 27 68
37 42 37
45 5 69
7 35 45
39 37 10
30 26 83
25 22 21
48 46 17
4 40 62
1 42 41
26 46 59
46 33 97
24 19 27
11 45 18
9 46 35
13 27 11
0 28 89
11 23 58
27 6 11
9 12 20
34 39 25
38 0 78
11 2 94
7 0 12
27 29 74
6 39 13
41 0 22
2 18 32
22 47 62
7 32 46
34 25 64
20 22 69
46 22 56
5 36 15
21 3 7
17 27 1
23 27 91
13 20 72
22 44 17
33 12 70
0 10 29
27 48 29
3 15 65
34 6 94
42 48 82
43 27 94
19 36 33
10 46 53
10 35 45
29 0 60
27 10 80
34 21 72
44 7 41
31 2 84
13 14 54
47 20 30
32 15 38
5 27 10
20 21 88
37 23 89
45 7 98
32 40 85
27 19 43
24 1 18
26 1 42
40 19 4
21 13 11
4 5 72
10 36 15
4 31 60
16 32 33
38 42 84
47 19 95
8 39 19
41 19 65
10 37 78
45 25 82
16 28 31
21 10 92
14 3 59
13 30 2
25 12 23
47 16 28
6 35 38
11 29 1
15 28 74
32 43 54
49 12 44
3 39 86
16 8 58
3 47 66
8 29 54
45 46 38
40 11 41
24 34 78
23 6 83
33 19 76
37 28 2
1 45 25
18 5 18
31 3 97
22 30 51
0 2 13
16 5 70
15 37 91
14 44 23
35 26 99
29 7 77
23 12 77
41 39 72
33 23 35
42 20 5
0 8 3
5 32 85
0 3 74
6 41 10
4 30 49
32 12 83
41 43 93
35 14 92
16 22 83
30 21 96
26 30 81
30 49 16
36 28 56
30 3 2
18 44 12
19 34 15
38 27 46
34 12 32
49 5 87
48 19 46
35 49 62
6 19 36
9 4 30
15 41 22
40 35 27
38 49 84
34 35 1
34 9 7
37 21 26
36 3 48
36 20 37
19 15 67
34 1 86
47 22 28
28 6 88
6 30 76
40 16 68
0 38 92
17 28 27
8 37 53
3 4 48
14 7 8
43 36 67
4 34 30
42 38 80
9 0 22
33 43 41
8 34 75
20 0 8
41 24 53
42 25 73
7 47 19
19 38 95
2 7 21
10 48 82
31 17 45
15 23 9
32 11 90
0 24 60
11 32 57
47 21 55
46 19 7
38 46 99
31 25 72
40 41 89
9 25 19
30 45 87
39 6 46
47 28 60
3 27 30
5 10 57
21 43 60
13 31 93
16 47 47
30 5 87
21 2 97
43 23 9
49 46 32
6 8 84
9 44 99
19 31 49
27 5 8
20 19 13
45 42 92
6 46 43
29 44 24
42 22 15
30 13 55
25 44 39
27 2 53
27 22 81
10 25 75
35 40 10
9 36 75
16 0 79
17 0 37
41 37 43
25 39 46
49 33 51
7 45 53
41 29 16
17 20 99
39 35 45
38 12 13
47 4 3
30 33 7
11 49 23
12 39 24
32 39 70
46 36 20
3 0 99
31 19 26
9 33 45
32 14 88
30 39 92
11 34 83
8 13 38
27 49 58
19 24 72
39 2 15
23 5 71
46 8 24
31 34 17
22 39 12
18 16 7
22 32 91
29 40 17
17 32 90
26 22 27
23 17 20
12 37 72
4 38 36
33 48 72
39 17 75
14 22 50
8 41 78
4 25 8
34 5 77
30 42 74
26 48 25
44 47 92
22 43 16
41 46 38
16 40 1
35 44 66
2 23 42
6 1 84
22 8 39
30 9 99
22 38 82
14 34 21
7 22 88
39 4 74
18 14 15
28 32 92
17 37 65
36 29 12
9 11 7
17 13 44
7 38 7
12 44 87
21 16 45
16 20 2
25 35 41
26 12 53
12 48 81
0 42 24
36 22 12
37 11 61
7 21 38
20 36 38
12 8 20
4 21 39
30 34 49
21 31 72
47 43 61
47 29 87
23 18 90
18 39 67
25 17 71
21 40 61
2 47 7
16 15 69
31 22 22
48 29 8
11 4 9
15 4 61
34 46 5
12 0 88
13 21 65
25 27 84
22 25 96
6 18 76
26 24 48
8 20 45
13 45 93
29 49 29
33 15 32
15 43 15
28 5 85
25 1 94
26 19 27
19 22 18
14 2 57
3 18 21
45 8 85
32 29 66
13 35 54
26 5 84
3 41 71
39 32 22
16 31 58
16 14 94
23 26 62
15 11 45
27 28 91
21 34 82
44 25 92
44 34 70
0 44 17
7 41 18
43 31 22
37 31 58
26 17 27
6 3 18
9 21 15
16 24 38
49 21 71
47 10 90
8 2 50
14 26 83
38 7 19
10 44 62
0 13 58
2 10 19
18 30 49
24 33 27
1 12 26
19 11 90
39 16 11
17 6 48
33 44 61
32 24 45
22 48 89
16 12 55
28 2 71
16 19 89
10 32 20
9 15 49
17 7 35
11 48 1
40 26 20
10 39 34
21 44 1
24 29 77
29 20 13
37 39 85
30 31 3
8 18 64
39 46 9
5 8 76
24 44 39
10 33 73
14 46 48
35 7 75
37 14 48
35 6 2
6 14 25
17 41 62
21 9 88
8 14 67
49 7 2
