200 19900
166 123 38
0 162 92
79 173 46
184 150 55
78 31 26
65 3 82
55 145 57
182 77 45
19 139 76
9 5 52
66 62 96
164 79 58
161 90 4
191 5 37
16 15 77
7 161 92
37 18 73
108 82 76
180 142 24
95 4 84
148 24 51
97 15 47
166 78 67
192 90 29
99 23 7
87 66 48
186 185 90
30 147 95
174 11 46
176 37 26
66 177 70
127 26 89
144 196 78
130 38 92
20 186 86
106 104 76
39 85 12
36 29 40
32 157 55
92 149 81
9 140 63
162 194 94
185 96 18
131 93 24
86 36 30
164 113 49
23 138 17
60 13 81
27 69 93
115 179 33
166 27 94
174 131 94
160 164 67
188 122 40
101 48 19
153 108 72
72 23 41
150 80 62
127 60 13
56 125 3
179 73 19
133 148 36
30 123 97
83 137 24
73 179 2
153 115 70
162 73 32
114 163 21
13 19 93
18 40 31
21 72 8
75 143 60
87 170 83
197 33 69
48 4 76
72 25 38
148 181 96
189 97 74
142 155 85
181 142 25
121 62 71
28 87 80
74 138 78
154 25 98
125 31 1
32 56 87
184 160 28
115 0 18
33 2 31
157 169 41
194 3 96
38 171 42
25 70 46
21 77 55
51 65 94
170 101 8
23 130 1
21 141 93
161 133 15
164 150 48
31 141 4
27 108 35
67 198 64
124 153 90
11 55 47
131 21 39
42 82 98
157 173 83
140 168 45
193 107 90
111 178 47
122 106 11
147 31 1
24 20 31
58 127 43
116 114 40
3 190 50
152 97 27
74 194 30
193 72 26
83 49 2
198 182 18
62 152 31
135 74 97
181 6 39
45 1 66
179 142 7
50 165 88
153 138 61
82 31 77
23 75 26
162 47 31
39 133 44
65 49 67
143 89 61
57 73 74
124 106 46
10 15 81
74 36 21
69 106 3
185 79 21
12 195 18
18 142 85
50 109 32
161 184 3
36 51 71
122 59 25
23 77 80
66 78 17
106 197 95
65 40 62
164 93 80
24 78 24
52 66 36
10 38 15
65 139 57
118 165 75
95 30 13
12 89 86
52 137 98
125 109 53
194 88 32
111 93 93
55 44 48
99 96 30
56 116 8
23 12 58
170 130 17
123 69 67
144 180 35
104 183 57
194 27 3
62 69 13
164 64 3
27 19 29
53 46 65
120 86 75
178 41 82
115 104 22
33 175 50
193 191 65
154 136 23
24 38 56
99 6 23
7 0 16
190 96 2
157 70 28
124 5 91
108 8 71
8 126 64
152 134 60
159 195 6
16 8 64
60 138 71
190 70 26
53 73 73
28 70 9
94 125 12
49 23 8
178 136 35
197 181 73
6 110 95
192 3 7
177 101 46
160 176 31
128 121 37
160 128 43
162 91 80
119 110 75
80 77 45
76 101 29
117 12 88
23 8 50
122 185 55
135 62 18
103 99 36
123 142 4
190 27 36
114 172 17
194 129 85
66 48 13
2 111 3
174 37 91
122 170 88
2 129 40
161 128 94
8 146 49
106 51 31
190 126 35
129 149 37
84 87 50
197 75 18
34 157 72
83 2 37
160 21 36
73 107 52
2 81 34
75 88 36
78 3 58
78 51 75
1 67 34
23 27 71
197 196 43
69 18 21
164 27 96
51 7 76
117 9 70
93 58 69
10 35 88
50 47 94
78 85 87
175 39 44
150 45 45
193 195 86
99 121 15
138 34 63
4 124 68
53 189 5
184 110 33
33 182 72
117 54 50
172 144 61
165 8 19
144 77 73
105 106 97
97 4 18
86 58 42
118 192 93
159 76 2
13 177 4
103 141 87
17 11 8
10 58 52
119 49 1
40 172 94
50 4 57
63 114 58
18 180 9
144 20 32
170 10 55
112 127 14
39 47 42
146 74 94
49 193 86
121 38 47
79 36 20
143 183 88
35 36 14
175 74 68
172 61 35
45 185 67
136 142 78
139 1 32
101 178 87
108 105 83
111 162 46
82 4 68
52 50 15
1 144 26
37 179 59
97 52 88
26 58 2
28 49 95
173 120 12
93 0 37
188 93 7
96 194 18
34 136 77
171 44 4
70 33 42
39 147 30
128 150 20
114 61 33
197 19 15
151 113 57
57 121 44
122 7 26
90 144 82
157 68 2
148 91 83
40 120 43
90 56 85
133 36 3
9 164 70
9 198 30
26 184 37
163 10 86
136 10 41
95 43 76
88 195 18
73 2 18
63 96 25
83 122 6
4 150 7
78 101 27
35 144 29
161 154 8
53 126 98
148 62 27
107 82 71
143 104 80
121 37 23
140 96 2
178 25 89
27 90 47
51 66 6
150 25 32
179 44 70
106 111 99
102 121 97
148 154 74
111 141 35
116 178 60
171 9 39
64 52 59
197 182 42
58 100 64
192 126 80
6 121 82
20 143 5
22 42 60
22 69 5
39 104 28
52 108 53
126 38 51
179 114 93
100 164 54
47 134 75
60 80 33
177 24 39
69 180 50
53 125 61
85 165 27
125 4 48
92 101 73
76 64 20
60 172 15
69 174 97
146 181 14
142 59 56
66 145 14
18 174 38
60 82 35
164 19 60
29 106 23
44 95 86
18 151 25
0 151 27
122 159 82
90 98 24
38 135 86
136 173 29
168 174 90
57 129 84
60 18 80
190 31 57
51 132 51
21 126 62
44 45 78
12 74 31
178 87 75
91 112 20
48 22 84
53 194 80
62 136 46
80 58 63
123 182 66
62 61 42
95 134 23
187 96 30
111 152 12
122 137 95
196 45 3
85 119 63
122 78 42
60 188 86
159 181 53
186 96 59
94 172 17
151 103 93
11 150 38
160 17 10
122 100 82
122 63 75
116 80 45
197 112 60
153 41 84
135 193 9
185 121 84
141 149 12
14 56 6
170 103 35
0 128 24
17 115 69
74 129 42
78 77 89
78 94 37
100 146 39
148 44 91
83 26 62
162 148 85
0 196 82
51 87 63
3 5 70
197 86 89
22 170 28
161 172 83
99 109 85
16 158 86
139 171 93
166 112 42
142 35 61
26 166 39
198 17 64
95 55 17
13 63 49
36 149 11
86 87 14
178 179 42
155 93 57
44 74 63
185 35 3
57 124 82
148 42 48
4 87 82
96 120 85
144 142 37
176 107 22
163 142 58
41 83 96
124 149 82
169 48 85
182 138 70
38 69 63
80 44 83
65 130 15
154 122 28
176 170 7
130 48 92
163 114 55
146 142 40
87 116 38
174 155 30
2 142 39
124 35 21
177 97 91
146 70 90
111 114 64
130 139 94
42 84 81
151 56 31
162 130 79
76 59 32
26 75 47
64 44 19
140 175 86
40 10 73
26 192 9
146 54 52
129 67 86
105 190 57
156 174 35
160 55 39
3 52 25
57 152 90
33 50 90
80 131 47
122 43 55
196 183 83
76 67 25
6 36 73
15 184 48
2 122 12
164 176 54
125 72 65
41 40 3
17 32 91
24 108 34
125 171 97
128 77 78
112 131 75
196 68 93
135 110 68
1 44 20
3 152 7
95 132 57
19 160 48
85 75 45
147 39 90
79 29 93
142 55 11
28 47 91
93 78 99
127 96 16
108 53 21
74 73 13
169 171 33
116 145 43
8 11 17
117 58 61
94 14 61
50 103 76
31 114 43
177 92 50
84 52 92
180 169 48
86 126 1
71 63 62
16 120 11
179 173 20
167 145 38
58 190 44
71 57 3
81 153 97
80 85 70
1 147 66
121 132 3
29 141 53
48 140 32
38 14 7
125 88 82
23 41 83
48 186 53
5 115 18
1 123 78
19 107 77
164 121 76
154 145 49
166 41 52
115 30 79
10 60 86
41 81 89
128 15 38
107 29 57
20 64 86
180 139 75
52 91 99
33 75 36
137 192 62
98 118 20
21 184 34
146 165 17
168 120 13
107 108 27
92 176 16
112 188 27
82 137 48
97 192 32
124 179 58
22 121 22
92 139 52
65 93 3
79 174 19
85 45 26
63 184 37
111 125 5
135 149 92
177 141 76
92 45 69
24 91 4
107 153 4
164 136 83
54 91 48
193 149 56
68 124 41
20 70 29
101 130 10
174 65 68
197 193 67
96 22 42
173 71 48
158 195 67
68 19 93
93 147 72
154 4 80
81 72 11
40 131 95
78 84 96
16 94 10
140 99 17
161 3 62
137 77 99
99 100 33
20 130 15
5 184 58
54 30 17
95 74 68
39 83 75
46 106 92
19 23 58
174 149 2
66 144 69
173 104 93
163 13 38
84 72 5
3 101 13
1 72 67
68 157 22
176 68 7
134 194 75
113 83 6
102 107 48
27 198 11
89 146 14
117 169 66
107 178 87
151 75 88
75 126 17
92 73 71
22 17 71
199 195 72
150 72 71
117 107 86
58 37 91
103 194 8
196 73 89
134 45 74
74 86 20
66 40 41
102 84 97
164 38 40
13 105 28
78 183 40
60 14 51
145 169 63
151 57 19
116 105 87
45 169 29
70 199 78
186 114 89
19 49 83
28 73 36
78 104 81
179 3 84
19 157 69
148 140 47
191 144 76
96 35 63
132 78 42
89 122 67
133 55 28
93 72 63
48 41 69
170 86 25
48 74 25
182 17 81
108 181 49
64 171 94
32 102 15
163 174 12
166 69 6
59 160 70
126 82 31
9 105 74
197 73 67
80 55 87
75 76 45
34 135 16
41 121 80
57 70 76
23 199 61
140 78 44
19 152 93
198 59 36
131 121 32
170 88 20
26 70 2
160 151 68
156 8 7
103 106 31
59 151 34
142 25 73
93 68 53
147 124 59
27 39 16
104 20 82
39 15 92
92 109 28
195 192 94
33 199 44
39 160 53
110 194 6
159 122 88
33 104 80
157 120 65
194 84 55
133 143 15
31 61 15
19 88 12
102 64 68
192 163 65
167 138 35
170 148 25
14 30 23
80 51 12
55 119 66
13 91 10
195 83 91
188 46 29
117 47 21
184 146 52
106 20 24
119 8 98
107 117 19
88 110 54
87 114 20
72 38 18
27 150 68
31 87 39
20 111 78
57 126 12
191 187 77
21 147 81
114 5 76
59 111 7
137 111 21
117 100 36
148 103 98
36 15 76
117 25 37
154 65 69
182 16 79
79 181 86
55 155 62
18 171 33
111 12 70
137 113 75
9 78 11
76 147 32
111 43 97
14 178 7
139 144 47
41 94 87
59 144 92
138 0 85
171 124 48
168 10 9
39 48 55
5 136 17
101 151 30
145 91 62
147 92 21
97 49 34
93 82 20
43 196 65
40 128 55
115 31 85
10 85 25
71 40 59
99 110 34
49 5 50
64 35 32
42 187 83
35 60 61
93 17 50
52 85 48
175 135 21
145 81 46
59 84 25
42 39 63
7 55 68
194 51 39
167 103 86
106 74 96
93 66 33
166 8 14
111 90 71
160 95 29
75 0 89
147 135 77
73 158 48
138 147 66
114 82 43
37 34 2
66 51 77
3 164 59
42 11 86
95 147 94
8 78 52
179 96 73
162 64 18
89 81 54
161 118 82
68 125 35
177 9 44
86 161 43
175 146 65
82 88 6
47 39 74
147 46 22
158 175 28
14 98 76
87 48 12
23 56 47
0 37 65
85 1 18
164 161 28
60 113 25
122 82 85
193 20 33
138 5 36
72 125 43
91 124 2
59 163 92
119 121 74
144 23 86
2 193 35
130 120 7
62 96 15
157 108 12
51 179 49
134 14 39
151 3 8
25 157 67
6 152 2
78 20 97
109 17 57
34 69 61
100 45 85
17 174 45
141 117 50
158 76 89
174 49 71
192 8 44
78 5 2
159 79 85
164 199 9
129 184 47
11 167 47
109 197 13
7 197 54
47 72 15
17 135 34
42 136 57
11 10 85
21 125 30
86 139 83
11 109 24
69 4 75
153 7 63
184 24 25
169 16 42
117 14 5
22 101 11
54 87 47
87 49 39
121 112 70
75 43 97
30 64 35
45 172 2
134 88 24
96 27 46
179 103 2
163 89 77
171 198 72
87 143 9
194 172 88
121 176 75
156 61 57
79 30 59
89 4 80
139 119 26
71 69 8
77 138 41
67 78 8
154 75 3
135 13 47
108 197 82
67 192 23
61 128 36
139 198 89
83 147 80
108 136 60
45 110 71
106 122 29
166 137 94
42 80 28
87 112 66
150 107 47
110 56 84
0 185 21
69 139 29
154 80 96
194 189 76
54 57 73
61 145 40
193 49 80
96 176 40
86 192 35
11 96 62
140 83 33
196 56 34
106 36 53
17 91 21
168 70 8
119 40 79
119 140 39
52 170 48
145 44 45
39 155 54
18 194 96
14 8 75
95 69 63
141 126 63
183 167 5
125 5 96
173 91 23
183 191 73
172 63 77
26 57 16
178 83 87
158 199 83
148 28 44
193 67 22
85 12 55
42 57 11
155 41 46
70 68 14
87 5 8
137 197 13
69 79 36
113 9 31
54 12 66
130 146 75
43 148 87
36 133 99
126 178 73
25 112 70
116 92 90
1 137 47
45 3 67
10 57 98
155 23 84
122 184 74
2 98 72
103 42 61
147 1 15
96 179 89
74 17 83
38 34 90
84 80 55
198 166 12
168 126 95
43 167 67
159 119 6
28 127 10
110 53 84
23 103 70
105 58 37
120 30 1
199 140 34
26 115 50
196 70 49
13 185 51
44 119 97
183 41 21
153 81 99
164 175 63
18 164 80
199 198 39
110 155 56
72 28 48
3 136 80
180 113 3
94 192 61
37 68 45
107 190 55
103 122 29
16 171 34
20 173 76
199 67 80
56 167 66
146 6 36
172 129 93
99 39 21
140 20 13
143 130 77
168 164 13
193 130 89
45 50 24
146 197 37
104 76 17
96 103 27
65 167 61
4 117 61
8 58 99
169 120 76
81 163 88
164 144 13
28 72 73
193 14 73
94 97 30
75 186 5
21 56 5
64 143 42
173 58 42
82 157 74
68 119 39
178 57 48
43 168 91
112 104 78
155 104 76
107 19 71
170 8 88
177 160 33
151 1 2
173 75 14
96 73 27
5 26 43
154 141 75
84 77 23
31 84 8
177 62 36
181 3 46
122 55 48
120 149 23
61 29 28
9 153 46
95 48 84
113 100 42
82 76 94
142 5 38
81 120 14
87 139 69
127 90 92
141 89 79
28 155 60
117 28 8
136 19 60
144 9 74
102 151 61
195 174 86
26 176 58
17 139 6
106 149 82
34 75 31
0 79 77
179 64 5
138 173 38
107 137 4
58 61 64
47 112 37
12 189 92
152 53 45
58 8 19
71 5 75
173 4 40
49 98 83
143 123 59
141 72 4
177 23 40
120 93 19
68 51 38
33 166 55
144 62 58
32 25 49
72 20 92
110 177 21
105 84 51
173 46 14
157 35 12
6 86 16
158 12 19
89 63 48
116 6 52
160 48 85
89 125 97
187 76 2
23 62 46
47 56 60
195 148 18
176 136 90
195 5 38
110 30 61
197 128 39
84 97 67
129 123 79
95 143 22
158 171 97
28 105 52
155 107 31
161 119 5
199 136 5
63 179 20
153 59 65
112 126 59
161 167 48
30 34 40
73 117 79
134 61 15
192 118 34
116 86 37
11 169 9
123 86 56
93 135 37
198 150 69
27 155 38
133 174 68
18 57 41
52 175 79
115 11 26
157 155 86
117 61 49
99 29 85
52 127 47
39 107 38
76 125 9
55 156 85
34 170 48
8 179 42
20 15 16
61 162 96
26 21 78
65 121 50
190 136 46
110 196 97
105 75 46
0 150 77
175 100 20
23 67 96
106 155 79
22 36 61
12 51 48
93 41 73
3 62 81
195 144 84
112 62 4
38 85 41
77 120 7
111 44 37
10 71 89
154 192 15
182 186 44
58 44 4
167 174 43
40 27 27
173 142 66
139 66 67
104 24 47
61 175 43
105 91 98
71 137 31
32 3 75
86 119 88
126 168 32
40 163 64
150 5 9
142 196 48
6 78 2
110 15 84
50 92 25
123 21 30
184 93 86
193 114 79
39 198 53
99 43 38
0 112 80
76 104 86
125 129 87
163 198 70
122 195 21
94 160 22
136 22 45
176 30 79
92 162 32
179 58 98
90 86 6
78 1 66
40 13 39
137 199 64
193 176 84
117 77 54
146 56 15
132 115 14
173 17 36
43 10 53
4 151 9
11 113 92
178 170 66
140 143 17
68 12 8
163 29 28
171 166 4
5 15 83
12 91 56
198 125 2
32 49 87
171 45 6
1 97 39
154 185 18
143 139 21
158 40 14
75 152 48
73 33 67
4 161 80
179 81 4
15 107 96
181 115 58
197 25 93
43 80 21
172 56 38
177 61 40
124 129 69
132 9 73
110 33 2
86 155 54
82 108 22
87 109 14
175 90 35
92 54 6
49 140 83
160 71 46
142 143 37
143 7 42
2 107 27
59 76 65
196 152 6
44 35 3
151 193 7
122 91 3
46 127 73
190 188 21
91 97 65
14 54 68
44 5 90
185 193 13
130 114 41
191 121 35
158 127 51
93 167 28
77 162 99
101 119 91
132 15 23
149 102 7
139 179 58
9 146 30
63 50 59
64 125 47
158 101 59
167 143 17
96 128 22
17 188 20
30 153 23
60 58 4
188 19 22
15 186 49
72 3 98
69 76 13
90 158 44
171 133 58
114 78 80
88 118 79
40 186 40
117 68 9
107 197 8
146 24 99
190 7 32
26 6 68
169 92 70
23 145 23
80 7 60
36 131 17
141 47 25
141 185 73
43 81 19
3 63 57
106 53 13
171 35 59
96 40 13
179 52 4
8 131 45
135 122 9
61 3 88
25 61 57
108 18 88
17 168 13
71 23 82
106 171 33
109 150 12
14 139 42
156 33 3
66 6 41
102 79 77
150 79 37
133 130 83
103 136 31
129 186 63
145 176 48
114 23 33
171 2 53
37 192 55
150 158 4
101 84 83
85 132 44
122 39 17
162 85 27
76 169 16
117 75 78
157 192 23
23 21 82
73 29 44
183 53 61
193 11 32
155 120 17
169 149 5
22 1 4
19 50 98
198 117 35
177 50 70
166 142 43
185 104 51
81 84 12
6 62 82
110 187 83
33 162 93
128 55 92
4 153 24
104 171 30
70 110 36
164 189 60
59 178 43
152 196 23
162 80 42
33 14 88
75 72 68
99 53 96
57 114 90
64 48 52
102 6 33
161 151 14
164 47 72
154 179 35
103 160 38
193 8 57
154 22 73
87 157 15
77 131 94
121 46 78
1 46 53
99 12 55
159 99 61
188 51 73
158 103 13
171 105 1
12 172 42
177 31 15
93 85 35
186 0 23
2 33 66
26 42 72
114 89 16
149 21 11
40 191 60
141 189 8
173 110 35
190 100 81
112 38 68
12 9 10
140 7 77
74 23 37
46 91 23
98 85 30
124 75 13
102 28 67
135 197 37
79 196 35
99 151 65
92 12 40
61 75 73
29 143 84
59 148 43
0 177 41
157 177 71
186 176 32
26 71 13
124 90 2
192 194 83
158 68 49
95 169 87
177 179 52
71 138 7
76 120 95
26 13 25
22 30 25
19 82 22
74 56 87
143 126 47
59 39 41
194 179 44
88 53 34
164 152 81
11 40 94
48 53 27
87 94 41
7 17 52
17 133 60
149 101 42
48 106 65
160 33 77
150 190 16
114 146 65
194 81 20
154 163 77
181 94 35
30 49 18
82 174 39
99 196 96
107 17 1
167 171 58
132 126 76
120 39 85
2 120 4
174 140 61
41 22 94
65 141 15
62 165 17
181 58 98
113 178 60
17 66 73
46 190 32
62 94 66
172 183 10
96 68 21
163 176 50
11 122 91
34 4 72
79 47 71
24 8 14
166 132 86
15 53 16
113 3 94
44 188 38
104 38 33
36 86 19
114 115 31
186 152 82
53 68 92
153 21 15
107 16 75
148 116 68
160 26 57
135 145 7
127 31 7
60 37 96
105 149 49
97 195 61
28 61 70
33 178 82
176 60 82
95 0 7
52 147 21
115 24 84
66 5 98
171 167 62
140 125 14
19 179 19
51 144 53
7 189 93
166 74 3
36 141 46
29 162 5
30 100 82
93 51 39
69 131 29
48 124 95
168 32 65
94 176 85
66 132 70
111 105 35
102 7 93
56 149 31
74 22 38
52 7 12
85 83 49
112 107 41
36 71 98
64 134 6
143 190 55
100 155 77
52 45 84
2 85 80
20 82 60
33 181 53
10 131 67
34 42 23
32 163 43
91 70 94
106 17 57
18 144 65
77 171 93
73 160 76
78 166 50
146 91 84
33 153 89
3 179 50
72 45 40
133 88 84
74 29 28
169 184 60
37 177 16
156 73 53
38 76 95
161 198 25
132 143 55
46 68 91
47 83 12
29 133 83
164 119 69
122 27 96
98 99 27
103 23 15
107 198 37
130 63 35
80 113 90
114 94 10
84 91 17
156 55 47
21 152 43
198 177 24
121 156 80
87 141 3
126 36 59
135 24 45
103 52 57
104 168 5
192 173 72
90 150 20
151 187 98
7 92 13
179 197 18
182 134 20
33 115 99
66 150 67
92 127 82
92 30 30
28 3 70
93 188 47
26 125 88
178 127 43
176 90 11
123 90 73
184 149 74
89 38 42
37 65 74
5 104 96
8 121 20
41 28 55
29 53 92
125 95 44
192 144 38
159 89 88
101 104 26
30 3 87
198 102 51
147 47 13
186 155 29
91 43 13
47 132 14
31 67 29
158 178 12
34 181 69
109 44 67
63 190 55
162 12 14
60 117 70
150 28 34
58 97 78
175 166 73
115 12 63
161 141 44
35 39 35
149 99 55
71 29 37
91 40 79
144 155 45
173 98 24
134 91 22
199 142 93
84 186 42
34 12 29
95 79 79
52 138 84
114 155 64
170 153 31
154 79 49
144 3 62
128 50 56
67 30 33
183 161 72
66 50 19
30 188 1
57 117 5
72 133 27
13 174 9
186 60 12
53 9 21
149 57 60
135 128 33
34 92 29
128 4 42
147 25 84
103 69 71
102 30 45
54 106 67
90 160 47
99 117 7
166 97 80
173 199 35
163 62 15
171 195 93
173 8 51
19 34 60
79 62 90
106 99 23
139 5 31
172 43 61
185 132 16
35 151 19
106 94 27
102 116 71
21 63 11
197 42 73
64 21 97
98 25 87
94 82 18
116 9 33
45 159 25
72 118 17
198 126 92
186 151 61
169 60 80
136 150 58
199 132 59
69 67 66
95 178 75
188 124 84
176 73 74
133 199 92
19 96 29
140 150 61
147 157 59
53 132 43
120 127 79
167 125 60
66 91 77
190 110 60
90 136 45
32 152 45
114 64 7
134 157 93
14 0 86
27 154 1
127 0 84
48 125 26
186 154 10
195 81 16
45 131 30
132 29 45
131 186 2
16 164 88
178 4 66
54 151 23
97 57 55
91 152 18
47 45 17
11 170 83
131 67 23
66 116 40
51 136 53
82 165 75
186 1 51
155 168 85
21 51 80
87 7 29
168 177 74
153 75 65
107 96 27
137 13 85
99 89 29
108 88 32
148 98 75
156 105 63
27 75 74
106 76 83
46 147 84
185 11 28
37 3 76
179 101 97
173 185 79
10 39 54
10 188 51
186 17 6
194 17 13
139 192 91
33 130 68
115 195 67
140 105 10
169 9 52
45 29 64
191 98 94
154 138 94
8 150 81
43 19 12
166 128 18
194 183 7
169 36 34
80 82 7
57 160 52
102 186 57
15 114 9
159 101 55
158 87 45
33 77 16
178 114 5
175 11 84
114 42 89
153 169 52
12 81 12
10 174 98
113 176 30
182 147 41
155 173 71
98 106 98
157 74 40
53 179 5
116 26 48
146 97 23
11 131 82
10 155 9
109 9 75
63 97 15
89 44 32
77 170 80
182 58 21
89 57 95
27 114 2
135 177 52
132 181 87
133 61 47
128 194 33
80 84 78
5 178 78
47 76 32
193 5 96
37 108 30
33 38 30
78 175 5
17 15 59
132 158 98
155 47 50
184 148 66
120 71 50
55 134 63
33 37 71
1 23 83
150 127 71
35 189 49
38 67 86
35 11 48
186 10 53
63 25 11
12 20 28
112 109 22
92 82 53
17 199 27
61 58 7
12 103 66
83 22 32
198 16 8
177 149 95
163 124 89
128 151 80
166 177 27
113 172 52
125 99 53
112 92 17
134 26 23
56 179 11
114 188 5
63 127 80
190 73 9
108 7 35
172 30 14
124 69 49
83 51 90
136 127 71
159 198 68
41 90 52
0 41 96
78 128 78
63 44 66
193 135 46
145 24 17
82 20 22
66 131 59
28 109 47
190 146 66
104 125 35
44 189 2
152 79 69
175 51 34
92 187 41
8 127 55
170 139 92
70 127 5
130 34 1
188 52 49
30 119 27
118 43 69
180 68 48
161 50 70
100 121 69
160 10 33
91 115 40
22 102 4
51 44 74
146 68 19
114 182 4
111 196 22
8 109 11
26 44 7
150 143 18
197 141 91
168 192 46
60 177 14
138 188 57
31 136 21
84 164 1
20 178 51
91 12 73
70 51 64
111 112 49
24 34 38
66 143 59
37 128 73
71 100 99
180 112 75
150 179 63
193 0 65
155 197 84
57 107 4
129 197 8
62 186 27
55 111 66
195 106 38
112 78 10
175 56 39
13 144 86
131 44 49
16 102 3
123 170 91
16 130 81
23 129 27
50 18 86
154 84 41
105 83 12
23 107 15
68 199 71
13 49 25
160 96 28
51 53 18
133 25 15
38 177 77
22 24 81
33 44 75
185 189 5
150 21 73
173 13 63
84 111 16
91 53 23
123 191 39
149 175 88
53 116 62
115 66 9
166 14 85
34 47 97
93 172 88
177 96 86
49 38 23
37 161 89
40 0 58
198 196 40
141 195 86
179 166 19
195 118 33
59 9 68
184 117 5
47 163 64
1 77 22
26 65 51
103 176 98
127 173 76
108 199 47
7 165 61
30 14 97
85 118 19
72 94 55
5 165 70
90 53 23
166 115 69
47 11 62
80 25 58
48 8 89
62 181 61
75 81 71
21 70 83
121 124 25
47 131 15
170 188 34
23 119 2
100 144 98
3 91 67
46 76 31
156 50 99
145 106 58
87 122 64
65 66 60
32 106 5
189 69 22
84 112 87
92 175 24
126 37 63
26 92 58
189 173 37
174 74 68
128 65 71
49 189 60
126 101 70
135 160 76
186 181 68
162 120 12
158 22 12
9 21 45
77 69 6
2 40 86
73 178 65
163 50 60
152 189 64
120 108 78
183 23 72
161 188 21
139 111 58
143 83 20
111 47 68
15 48 31
97 67 62
32 119 67
183 176 76
137 171 50
30 24 48
157 142 83
44 145 59
192 128 45
107 110 83
92 178 92
113 45 97
195 66 73
133 171 64
38 65 74
73 64 99
23 52 93
125 194 95
23 195 17
189 125 70
139 63 87
184 179 63
124 62 27
94 167 89
174 38 68
88 1 1
35 5 13
192 135 27
181 199 9
191 127 13
163 1 51
51 36 49
98 19 25
55 10 67
47 32 26
