500 124750
331 478 76
424 223 31
56 245 75
274 93 79
468 250 39
461 393 30
182 467 2
186 214 5
204 271 9
299 174 70
250 225 52
26 260 32
69 359 61
357 252 72
430 102 1
186 175 82
61 473 91
455 463 97
340 177 8
369 40 89
378 429 50
85 8 31
221 441 70
336 473 17
466 396 43
337 450 26
468 379 15
74 396 60
379 471 30
477 329 46
156 35 60
154 271 63
294 287 3
291 11 21
63 126 92
270 207 10
0 189 55
426 114 48
280 487 38
168 23 92
117 204 8
74 205 37
453 352 7
135 73 65
18 452 3
263 288 66
267 364 29
24 116 35
396 73 12
478 26 29
211 35 82
451 124 52
315 377 78
138 134 62
313 119 76
406 218 66
264 467 9
412 246 90
80 151 8
5 380 86
278 9 94
446 211 34
228 286 55
143 398 91
20 113 84
149 258 6
409 221 92
329 0 58
136 169 9
489 476 20
317 273 80
337 375 53
24 464 6
79 65 95
441 116 91
50 459 13
474 262 48
319 127 35
66 311 18
151 311 95
59 132 47
155 195 31
58 154 56
38 129 92
449 472 14
11 14 79
466 388 59
192 429 66
490 316 76
206 405 24
151 130 87
191 464 29
269 53 73
287 395 26
293 379 66
91 129 37
223 472 60
348 339 19
117 386 94
254 275 55
263 458 54
452 62 95
174 132 93
407 31 76
140 138 21
242 95 64
494 189 33
446 167 78
112 475 1
200 394 54
91 490 74
375 221 47
246 194 67
6 448 68
333 137 38
232 161 53
169 250 93
410 88 28
253 357 12
65 277 37
131 340 86
382 68 37
204 16 21
216 195 55
189 219 3
473 19 48
66 59 35
222 125 21
380 165 76
70 99 28
154 486 22
249 457 27
170 31 78
270 107 90
433 289 23
214 387 4
173 71 33
201 66 80
307 79 54
307 4 70
397 253 27
469 451 71
498 22 18
151 282 5
385 73 64
94 285 64
116 348 94
443 490 74
6 206 91
466 4 96
317 25 35
202 300 79
239 306 27
166 246 13
73 389 89
180 248 43
421 39 32
451 341 91
151 50 6
439 286 11
12 464 60
488 457 16
233 111 61
499 216 43
432 234 50
251 413 60
189 148 37
116 239 97
247 413 67
70 423 56
470 95 9
286 122 39
40 490 79
323 376 67
52 374 11
437 278 87
368 6 77
192 259 3
110 343 98
39 116 49
16 302 40
20 435 60
222 289 56
24 200 1
106 451 40
143 420 73
180 242 95
332 362 23
230 157 11
45 319 81
112 387 23
288 459 14
397 251 17
333 418 16
130 215 69
239 98 13
266 486 80
111 375 75
355 413 32
160 311 98
142 460 99
313 249 83
457 467 40
190 373 30
149 231 38
391 400 22
256 132 77
60 68 74
303 215 45
176 362 82
121 470 75
155 113 41
216 361 1
402 339 65
381 69 76
141 194 76
252 158 84
392 138 4
266 166 60
47 458 26
311 184 31
215 359 78
310 219 78
167 150 57
417 216 77
366 245 23
368 369 47
162 487 47
100 398 7
215 16 5
45 47 48
262 354 58
362 486 57
179 165 84
341 353 65
348 430 82
145 180 29
342 442 21
243 442 76
471 497 24
34 351 4
33 209 45
50 18 61
207 118 82
344 289 61
499 440 90
30 398 89
150 181 80
449 62 81
235 243 88
473 50 23
71 369 58
458 321 32
191 396 80
339 38 88
228 119 70
396 318 84
430 73 65
60 51 81
345 109 18
299 249 97
227 114 70
256 245 31
453 371 92
369 176 45
351 441 2
132 119 40
241 328 66
401 267 70
138 243 22
260 39 2
382 69 53
288 12 54
401 384 28
148 348 9
454 117 14
279 22 81
119 177 98
362 67 31
483 485 65
232 385 34
455 66 15
54 276 5
445 320 94
15 63 95
189 54 32
372 211 93
310 282 47
400 327 71
299 35 16
70 382 70
23 305 95
50 179 84
144 490 6
49 238 40
282 101 27
219 300 63
194 359 36
191 79 73
310 9 76
24 389 24
45 22 87
36 349 13
447 388 91
5 269 51
276 394 49
231 85 82
324 278 29
226 252 46
55 312 55
176 376 41
235 160 34
369 237 17
375 149 15
262 294 2
117 351 39
475 369 53
151 161 77
118 391 81
62 340 86
281 247 73
80 487 5
316 228 55
67 461 60
12 76 18
160 177 24
319 138 83
143 0 41
114 322 92
383 449 4
332 333 49
176 389 76
416 363 52
339 131 8
316 355 61
92 455 8
86 43 41
110 271 70
298 386 59
148 228 63
42 299 34
122 123 81
4 452 9
257 50 94
96 473 81
436 210 10
219 495 22
218 406 68
179 460 48
26 188 68
478 302 1
482 52 87
24 198 29
73 108 5
312 180 71
115 325 2
425 488 26
0 76 72
269 315 1
256 480 11
369 183 62
123 124 6
355 72 20
132 367 11
471 310 37
214 239 25
491 402 13
320 166 12
294 115 1
53 156 38
371 96 67
464 100 18
250 371 77
49 252 83
35 157 53
17 483 33
193 69 63
402 394 28
295 307 70
97 454 81
146 451 52
62 379 87
264 157 3
48 481 86
496 198 15
493 240 12
295 339 47
180 320 38
252 335 44
414 146 96
4 62 76
398 405 9
112 71 2
90 40 34
284 449 27
81 228 68
111 71 14
84 205 51
418 110 12
371 242 60
77 473 71
402 365 11
104 202 54
449 173 44
492 216 20
294 335 87
113 162 47
471 275 82
465 151 7
293 156 64
496 31 96
422 159 97
282 154 7
11 59 85
136 307 3
104 205 34
194 82 37
281 430 35
252 426 32
176 410 14
51 85 18
314 132 32
34 203 48
380 427 33
300 204 99
112 35 3
441 233 39
253 477 71
126 41 2
231 480 84
219 29 16
8 319 54
211 429 82
30 294 93
337 2 58
348 154 36
181 245 30
206 385 52
334 379 58
103 43 31
40 41 62
216 40 3
454 277 99
371 221 55
9 490 76
406 4 86
36 203 15
439 248 14
43 478 13
90 327 61
208 280 43
411 487 71
33 198 47
256 104 24
172 169 66
61 75 90
451 101 53
486 340 84
223 177 78
141 472 66
209 264 84
441 130 1
220 134 6
409 389 47
261 326 21
90 450 39
288 57 49
265 89 89
430 345 51
283 20 89
374 89 13
470 356 86
82 118 9
133 293 43
333 145 15
454 188 41
413 222 28
39 50 3
480 61 6
424 288 36
347 411 40
425 372 72
115 239 63
47 211 90
231 495 49
351 100 91
301 227 52
208 187 80
15 92 37
297 231 19
294 196 29
325 242 81
40 457 38
448 172 74
159 454 40
240 326 10
225 461 79
83 234 6
5 327 67
350 181 26
440 418 42
368 329 31
112 134 85
378 10 32
323 259 55
313 22 4
167 259 72
31 107 94
162 267 14
35 106 55
258 387 50
121 25 25
437 79 8
371 171 91
355 3 35
379 134 39
281 380 13
340 225 17
123 53 24
258 3 5
480 11 42
493 317 63
146 59 65
418 137 51
410 45 36
348 41 40
25 150 26
119 310 30
401 449 51
64 332 15
89 83 18
458 217 85
405 205 94
40 89 42
160 221 90
18 11 26
344 402 39
308 410 81
276 222 61
410 461 85
483 21 68
394 95 24
160 155 28
189 363 77
174 387 54
34 202 15
403 63 76
129 23 51
311 164 96
439 171 25
208 231 10
169 436 38
199 152 26
370 80 98
136 154 80
318 282 3
471 23 22
301 254 11
14 321 82
237 342 2
13 168 92
65 203 46
290 242 52
384 170 88
47 209 64
24 287 28
389 333 13
199 427 59
404 102 40
235 311 54
61 295 59
486 356 68
118 335 12
267 54 65
207 83 69
133 47 33
45 463 70
444 432 7
464 68 12
255 492 25
217 359 60
299 9 18
481 482 70
464 413 56
424 69 35
137 65 45
70 149 67
354 17 47
395 35 88
54 222 75
422 70 75
295 405 34
174 360 81
198 34 32
419 108 71
114 356 16
320 34 12
28 12 77
265 412 15
391 240 47
312 94 56
84 284 43
141 326 89
477 490 3
274 37 37
71 142 58
222 309 62
19 292 76
138 103 93
439 228 86
135 45 21
127 147 78
332 214 13
33 99 6
418 449 44
292 50 66
430 476 25
312 176 39
194 35 7
410 197 91
218 458 58
187 385 91
421 63 30
148 103 17
83 463 20
47 143 92
460 452 79
98 371 33
370 53 87
367 8 63
462 106 79
214 360 72
380 319 18
425 137 49
180 62 2
5 76 67
151 235 21
222 396 11
31 56 68
47 370 72
107 19 14
461 416 68
185 348 86
327 256 89
430 296 11
313 15 55
122 51 71
180 272 50
6 86 33
125 142 29
112 160 43
406 24 33
412 96 85
182 396 52
246 264 40
125 316 97
421 135 3
137 477 75
301 127 29
101 223 9
91 210 55
30 426 22
85 157 8
478 106 91
419 177 9
277 345 28
427 76 8
19 318 67
209 395 20
207 340 79
356 285 65
351 354 32
205 291 54
389 207 91
454 490 85
188 437 6
280 117 62
202 190 55
179 46 44
148 33 3
435 112 29
59 461 62
418 442 44
489 464 56
401 495 50
93 435 58
418 443 33
409 257 19
256 102 15
150 67 43
451 493 9
463 387 69
458 247 46
60 414 75
113 346 82
66 355 5
65 177 26
172 86 27
288 32 61
136 183 37
188 286 18
171 393 48
230 158 34
165 423 1
271 159 79
39 372 18
104 346 76
314 372 1
290 10 14
285 2 95
491 205 46
205 255 95
326 412 53
174 370 91
426 415 59
449 170 13
65 118 88
89 317 60
373 281 30
352 153 43
215 458 89
24 123 65
433 81 10
112 61 75
282 334 44
143 473 31
60 326 62
103 421 55
255 145 46
390 239 52
125 45 63
126 444 38
409 418 37
93 139 32
365 173 58
29 241 9
179 166 71
248 349 21
33 6 4
217 94 35
84 283 24
193 143 52
435 92 99
311 118 20
66 131 2
247 218 48
112 116 74
301 81 18
112 234 98
409 403 5
423 87 77
151 464 67
435 232 10
438 180 58
76 336 55
128 483 4
109 499 16
97 202 43
40 268 64
147 138 26
85 221 34
83 96 23
226 37 27
242 454 47
454 42 94
483 335 27
180 308 65
362 432 12
37 202 23
314 229 24
200 443 34
241 443 52
143 90 10
80 348 90
462 276 24
336 452 73
492 293 9
272 279 55
210 40 42
152 227 4
218 365 6
186 368 64
387 460 64
337 23 6
31 412 55
236 450 26
310 330 2
127 253 64
430 221 64
242 191 29
258 296 62
410 225 63
414 47 50
76 61 21
441 193 67
72 390 45
116 83 44
255 129 85
241 305 91
236 441 99
10 333 23
239 0 46
173 176 91
266 87 74
461 34 87
340 314 84
406 227 86
179 295 15
352 217 78
51 43 8
2 452 13
280 246 17
424 262 64
484 241 46
350 428 9
247 184 69
31 374 95
42 153 53
273 406 93
13 389 19
397 428 35
155 217 57
74 378 66
272 3 59
285 440 95
54 324 91
3 28 95
458 463 74
284 385 71
74 310 86
423 120 7
487 21 80
468 58 84
24 5 6
217 144 67
115 423 26
175 77 77
14 437 80
208 13 1
219 425 39
459 466 87
245 167 59
394 147 49
237 128 16
313 346 70
97 477 90
490 8 42
13 93 35
146 45 71
74 325 45
73 198 58
75 186 21
472 292 78
344 56 80
167 362 72
75 187 90
186 210 94
142 107 40
395 329 48
15 151 8
115 138 6
412 352 90
91 414 14
473 351 69
298 231 95
215 151 73
221 98 99
262 490 17
255 60 83
490 432 19
165 464 15
439 291 88
23 459 77
394 313 46
48 470 89
94 475 43
49 65 98
330 117 98
82 392 40
292 266 85
88 495 1
166 404 95
361 485 35
346 172 56
273 25 61
59 339 57
236 183 24
382 199 15
467 232 46
161 384 96
443 361 82
185 377 94
67 30 96
312 207 89
273 400 17
339 464 96
246 334 54
164 299 7
357 470 99
224 468 83
189 289 80
396 83 23
39 155 68
133 107 1
55 101 25
365 93 56
402 429 84
254 169 19
43 161 75
313 425 31
106 244 14
228 165 47
437 470 97
159 272 59
95 164 37
58 409 53
296 81 21
226 100 44
137 247 82
242 230 71
126 474 76
351 109 55
60 171 99
46 183 94
15 313 97
432 6 60
181 308 38
297 151 77
160 191 95
427 221 20
380 386 44
256 230 77
335 92 4
7 173 56
277 195 29
54 473 78
300 493 8
374 10 26
265 92 63
436 67 69
203 81 17
424 495 20
157 123 6
137 415 30
123 381 35
416 268 73
86 337 98
151 60 4
68 45 42
401 355 3
349 50 81
403 65 36
444 342 53
297 61 97
422 158 25
492 170 92
3 82 55
482 322 44
156 414 23
306 280 46
47 459 56
269 34 24
287 407 82
492 161 19
352 184 24
413 196 34
25 319 75
245 364 70
10 133 50
44 464 5
352 59 63
312 387 95
82 262 94
5 333 25
5 470 35
109 367 79
376 416 15
274 420 94
335 297 88
325 137 48
169 408 84
208 464 75
123 207 67
356 31 80
105 453 80
166 148 6
372 183 85
381 95 1
83 130 51
107 55 17
88 124 21
298 268 78
33 260 28
105 445 44
161 154 62
76 419 6
321 258 83
348 482 35
402 24 66
291 156 40
221 446 33
347 283 24
245 134 7
31 458 19
83 56 99
174 28 26
25 484 10
322 82 33
171 124 48
268 326 65
435 176 3
78 272 34
70 427 91
280 9 65
80 426 35
46 68 63
301 118 84
156 387 93
454 443 54
427 112 84
350 115 47
312 442 22
465 195 28
231 240 1
52 456 65
429 119 52
170 10 19
267 256 29
134 25 55
408 7 99
423 104 68
212 400 7
368 488 55
42 40 44
31 255 91
7 271 75
162 96 25
300 157 2
473 157 58
408 409 66
497 94 75
231 190 65
304 448 80
107 148 34
358 182 80
61 370 14
425 244 76
99 195 7
450 282 12
498 314 74
85 145 78
19 401 94
392 99 43
406 199 36
16 183 93
213 337 95
148 361 58
32 376 30
232 7 8
97 387 75
364 132 99
9 254 86
376 167 55
188 196 74
476 402 54
208 90 23
92 46 65
444 120 17
179 199 14
321 425 58
180 125 19
206 320 41
187 276 17
248 226 53
4 394 10
497 109 91
377 176 58
404 25 36
87 109 71
183 215 46
218 486 82
127 132 89
58 303 3
473 203 17
283 189 71
193 36 44
484 276 84
442 186 4
84 43 13
102 237 33
215 271 15
301 310 49
27 474 38
400 337 36
135 275 39
470 81 99
353 249 59
118 347 18
23 359 30
101 243 68
389 489 90
127 200 91
309 76 11
82 385 15
29 236 62
259 488 20
373 98 82
31 22 35
9 290 4
362 263 1
331 159 76
475 244 51
90 143 12
472 335 11
494 288 95
463 408 32
131 185 64
62 286 28
482 354 92
216 151 5
144 487 47
96 209 60
358 340 39
442 273 24
264 479 31
86 463 86
462 329 54
152 337 21
142 449 67
237 64 94
58 156 60
161 112 14
460 153 57
54 15 30
319 69 1
129 62 41
318 267 29
66 140 18
137 23 64
109 190 75
294 158 27
323 351 26
359 479 87
14 365 78
90 202 99
7 253 17
296 309 68
496 263 5
164 23 79
60 85 98
99 409 76
173 115 28
406 148 67
227 383 98
376 369 85
132 217 73
469 24 73
449 313 46
378 374 93
55 135 40
104 21 32
243 179 89
497 420 10
194 463 18
190 175 75
273 5 63
290 364 70
477 344 60
340 157 49
260 412 38
106 350 35
226 484 80
286 7 11
299 166 45
211 476 90
4 143 96
373 371 28
216 336 59
158 366 50
312 495 4
426 38 84
255 277 81
62 115 45
7 214 17
295 493 92
310 300 7
395 113 35
328 445 54
330 410 36
396 443 50
428 421 39
316 99 16
107 421 16
481 32 93
262 251 77
395 262 75
211 141 2
396 438 46
117 181 67
326 411 52
147 393 87
233 237 97
385 214 92
95 353 29
287 27 28
208 499 76
458 70 89
226 80 67
227 185 24
475 206 16
134 300 29
95 236 41
93 362 36
240 386 63
288 345 92
56 492 78
102 359 54
279 20 6
94 324 48
301 258 53
191 167 26
479 186 99
439 140 36
149 17 9
379 225 2
447 222 19
443 43 41
330 129 61
58 38 86
298 474 31
432 268 27
438 211 61
97 468 67
132 494 26
54 352 12
332 425 24
338 82 12
172 142 46
57 204 55
298 2 96
81 361 42
243 143 99
250 183 48
292 223 6
24 211 22
214 45 44
104 163 52
39 234 79
39 250 50
428 10 30
436 463 88
140 407 83
219 125 1
267 441 42
24 157 41
428 353 54
289 464 98
321 26 2
2 410 32
436 31 91
296 322 80
351 378 1
112 332 23
478 137 26
348 257 59
59 205 67
497 407 28
185 19 55
211 54 84
175 423 85
435 136 74
2 451 25
366 490 69
262 25 56
72 381 11
249 272 56
62 373 47
438 431 90
365 180 15
449 439 51
295 123 93
430 207 53
116 177 47
120 247 21
166 119 68
45 418 49
176 232 46
176 8 77
483 55 74
85 425 86
456 232 78
117 385 84
453 492 51
198 237 95
305 311 43
344 464 21
88 356 69
257 143 31
136 481 51
136 185 9
341 32 55
316 176 17
241 105 85
68 334 54
407 462 51
76 131 24
251 74 33
476 197 34
43 146 97
339 276 53
352 195 88
69 113 14
108 225 67
71 121 52
479 386 79
493 301 91
31 441 18
337 326 24
94 9 2
65 321 77
184 108 74
436 344 14
114 276 69
216 117 51
420 376 33
175 179 42
330 50 50
264 498 3
40 424 21
197 352 35
122 146 42
337 109 1
477 312 53
53 309 2
326 371 92
102 223 48
415 299 73
432 195 72
65 233 57
253 53 21
416 276 14
189 137 35
44 232 43
262 318 23
147 427 74
360 18 94
206 95 81
191 89 58
243 369 60
463 94 51
440 104 47
252 202 19
306 403 77
170 342 7
3 271 90
182 49 71
69 251 22
17 230 55
415 306 86
331 145 57
355 332 29
68 276 10
176 196 39
113 389 74
478 383 4
21 479 51
348 401 3
181 196 17
55 180 15
66 254 82
173 178 16
340 426 82
272 448 47
329 167 43
362 431 45
4 435 72
117 333 70
257 198 51
30 454 23
134 443 14
314 347 22
448 213 35
225 349 38
283 399 62
346 239 14
487 413 40
305 86 92
68 362 44
248 162 77
308 395 25
498 361 37
249 83 24
310 367 62
281 136 70
182 277 32
271 214 96
440 113 40
266 126 10
257 303 11
350 417 13
107 21 55
104 320 94
209 389 62
85 43 46
100 149 3
233 20 58
154 221 50
388 182 4
448 57 65
365 226 53
332 144 3
299 483 89
2 411 7
350 109 88
491 306 73
249 286 3
193 473 98
460 273 16
330 453 26
335 157 38
182 319 35
471 79 21
72 482 68
383 88 84
473 30 30
71 281 38
43 308 68
454 394 4
303 421 30
251 423 80
342 211 24
162 428 45
491 54 21
398 440 47
357 352 39
365 399 78
234 109 35
355 107 21
338 36 82
427 33 72
339 282 42
155 477 5
51 379 45
158 77 78
84 373 23
169 354 24
119 12 26
406 52 3
430 316 22
150 464 13
386 38 77
143 196 4
87 424 27
215 148 12
52 398 31
263 76 53
138 96 98
180 365 68
35 97 36
485 257 42
434 296 85
347 391 20
264 449 40
38 15 30
28 369 11
319 321 25
332 420 48
32 305 68
274 387 20
455 176 6
245 188 89
274 264 70
232 352 55
495 468 39
200 1 6
268 57 20
154 52 61
457 485 69
14 69 26
340 405 73
302 431 37
121 130 44
490 448 49
74 113 32
75 423 11
110 30 51
472 179 82
211 404 83
444 130 37
12 174 7
133 212 57
457 191 79
266 307 11
163 399 97
270 227 4
468 53 72
470 443 59
149 325 95
184 279 83
121 408 46
73 494 97
395 212 14
231 307 81
88 209 31
168 221 21
133 493 22
477 73 71
430 330 36
17 11 21
393 472 47
416 197 56
245 303 31
244 64 30
257 242 56
258 56 1
197 102 39
244 288 56
305 361 58
297 181 95
173 427 93
66 203 70
390 485 14
245 485 32
376 499 98
19 382 53
178 286 92
98 307 42
414 410 84
39 369 53
28 356 63
190 110 24
358 52 89
270 11 8
88 102 57
395 328 50
66 53 7
150 245 3
492 491 64
467 332 41
261 481 85
147 366 14
457 84 86
324 208 89
278 155 50
102 49 10
10 491 60
468 169 15
11 195 11
115 473 18
306 409 9
499 372 13
369 479 58
211 8 92
90 210 68
271 470 82
407 302 95
413 356 94
47 42 97
329 20 61
160 156 86
189 119 36
85 389 17
221 205 99
219 149 47
433 99 15
205 308 53
425 44 22
431 489 63
245 462 62
215 250 14
336 316 75
4 379 77
412 457 53
497 426 92
113 201 4
237 316 19
459 437 89
499 268 18
302 295 84
367 486 79
437 474 58
99 117 15
174 194 90
82 174 9
285 359 55
132 87 77
134 52 4
198 251 37
274 297 41
276 437 27
189 231 24
495 285 3
220 371 74
94 438 79
174 217 75
453 180 94
49 208 10
123 236 15
332 380 93
82 469 21
311 360 92
458 334 8
104 123 32
1 216 88
31 30 54
9 62 79
350 375 37
117 24 86
44 46 20
165 292 48
76 237 79
424 463 75
435 297 75
305 395 93
483 487 30
119 473 4
73 197 69
30 107 40
88 221 25
95 475 11
451 483 73
73 442 39
267 96 76
391 337 16
305 41 14
457 69 70
13 101 15
229 136 13
354 161 39
394 51 88
330 423 40
399 95 93
196 473 29
205 109 17
462 204 14
33 313 80
131 183 73
134 378 24
440 110 74
496 344 58
180 124 43
371 483 62
457 440 79
302 141 17
76 83 95
288 287 65
496 55 84
155 107 16
144 301 43
1 27 62
359 407 68
488 492 24
8 405 3
338 380 31
222 119 50
345 206 41
328 385 31
455 242 99
160 456 60
416 123 26
430 218 39
255 315 66
271 59 39
403 36 11
398 386 99
99 422 65
137 193 15
29 252 11
105 176 48
482 41 16
61 374 99
252 30 30
401 362 55
327 18 89
197 390 17
380 40 96
42 103 80
363 440 70
261 311 87
288 383 85
125 255 57
84 91 3
169 352 43
312 39 70
470 496 71
243 375 87
448 341 68
350 4 63
389 435 79
348 86 30
273 333 52
370 428 15
182 472 1
444 62 23
168 390 94
212 401 33
318 171 83
444 216 75
21 60 54
40 239 54
33 365 42
47 239 52
385 258 43
162 351 59
37 191 55
384 193 15
169 397 61
75 178 72
214 158 98
144 468 80
268 415 94
173 161 50
417 267 38
1 383 54
342 384 46
332 270 58
232 173 20
371 343 95
100 242 30
21 80 1
57 245 72
384 267 21
349 181 47
437 413 25
427 303 51
346 467 41
162 107 95
130 410 12
144 359 67
132 434 83
315 479 84
159 368 50
471 343 81
349 190 4
117 72 67
407 258 51
84 396 41
398 369 49
8 95 93
31 468 73
68 422 44
333 24 53
197 322 34
193 57 53
19 226 28
220 125 43
472 466 96
84 495 15
42 334 57
235 287 64
163 369 46
109 1 20
121 193 25
77 251 7
114 331 33
98 8 2
262 58 29
340 139 95
139 96 57
38 364 82
216 116 90
56 99 31
143 56 44
129 442 75
292 77 67
122 42 89
204 455 40
66 86 18
364 400 47
437 220 83
366 78 58
71 99 11
439 145 8
186 249 60
247 34 75
188 395 76
17 391 77
186 40 92
302 185 28
184 79 14
360 220 98
489 238 99
476 427 96
214 104 2
409 489 59
129 497 17
203 236 55
244 22 73
296 352 91
124 485 72
382 51 71
326 334 62
159 445 82
119 305 57
218 415 93
254 14 28
302 218 15
110 44 73
34 238 85
196 15 15
184 287 88
442 119 38
256 375 77
73 248 93
327 213 55
133 388 91
388 247 21
373 445 11
117 425 29
52 237 81
480 90 51
94 403 12
254 282 4
374 450 98
75 368 6
3 237 76
291 289 32
26 165 64
439 183 66
330 48 94
257 178 15
229 167 22
372 404 30
443 341 33
311 288 19
45 444 50
74 323 3
251 293 12
114 156 41
41 449 45
420 167 17
325 439 81
183 359 67
128 206 95
180 179 90
463 162 90
107 194 77
414 468 38
196 451 62
396 81 17
159 476 91
88 125 81
414 199 21
21 111 18
140 332 7
240 226 67
95 16 86
214 156 35
143 94 1
439 170 99
444 189 34
273 352 2
122 92 52
82 204 95
49 128 16
245 363 79
139 366 14
245 33 39
325 20 19
115 484 12
131 485 27
272 401 13
250 45 43
235 345 79
183 189 61
140 109 63
397 394 71
189 141 87
49 247 62
483 58 44
236 377 64
212 296 44
333 141 39
491 256 95
225 78 81
196 433 38
27 63 39
419 12 70
322 299 14
227 62 24
282 278 42
125 228 86
163 297 89
380 135 48
157 439 97
134 248 36
481 252 98
265 36 40
66 45 58
142 85 32
136 104 64
167 324 62
63 245 33
432 182 8
376 196 11
192 62 16
90 184 74
468 159 71
381 493 25
282 51 13
481 191 29
233 255 99
184 177 60
263 91 14
474 194 21
246 438 41
451 137 26
301 162 8
197 30 79
127 455 65
118 20 27
379 107 20
235 398 95
397 73 31
320 374 23
269 268 22
489 105 9
8 12 35
176 377 84
173 160 69
199 472 31
26 96 43
301 416 43
188 134 9
174 470 81
365 206 95
237 326 37
105 439 90
257 437 66
176 166 28
402 246 5
333 478 98
127 387 22
386 30 65
339 114 25
72 141 31
190 229 12
296 144 24
97 409 89
399 215 32
32 213 77
195 396 94
355 26 30
164 462 22
179 410 21
227 277 72
224 27 87
62 391 55
312 351 33
467 57 76
352 419 42
202 165 1
254 29 71
66 208 35
298 400 86
8 137 95
201 134 27
366 370 71
108 32 98
265 495 14
261 91 48
95 206 29
199 54 86
172 330 81
203 373 94
71 35 61
475 334 86
415 252 26
494 380 23
294 374 40
78 315 36
468 456 83
25 301 47
309 470 20
236 150 1
10 198 4
470 118 61
404 136 8
150 489 7
265 18 53
388 368 81
89 130 81
215 308 9
23 7 4
262 53 3
323 195 36
462 35 23
496 302 33
398 477 17
84 282 35
446 333 68
129 426 39
433 431 84
403 351 23
136 77 57
302 257 98
458 128 30
488 196 36
329 353 1
341 461 17
478 338 12
324 390 60
218 206 62
312 114 42
98 470 86
146 322 85
130 170 83
273 311 55
156 446 55
127 362 44
254 408 61
3 259 38
470 275 3
6 351 97
260 493 52
338 51 90
278 274 60
151 426 63
155 451 98
76 318 43
447 283 84
283 395 83
300 384 20
439 258 88
284 296 63
295 26 88
196 209 2
6 209 59
354 280 35
107 168 25
120 209 48
216 300 44
146 342 20
21 458 78
29 135 18
367 405 24
488 113 73
171 309 15
266 127 71
314 435 89
