150 11175
113 34 84
94 34 28
7 118 61
73 85 26
22 32 58
88 103 31
75 124 50
120 125 22
65 37 49
73 130 77
102 59 95
36 60 56
58 4 40
122 58 77
129 127 18
18 122 12
84 9 8
94 84 62
82 12 81
89 2 1
130 39 89
61 39 21
60 133 63
131 116 53
21 41 70
50 115 56
143 113 88
55 98 94
26 90 29
5 22 77
136 25 55
34 117 28
111 25 11
60 48 20
109 139 34
90 122 8
16 36 1
45 109 62
46 69 83
132 121 24
131 32 62
149 12 60
138 0 36
142 36 98
146 103 65
3 5 23
0 18 7
63 14 36
121 67 88
103 134 16
123 95 58
57 61 76
105 123 5
17 32 98
136 13 21
74 12 81
7 64 84
34 80 93
62 16 85
52 141 56
146 30 35
114 7 95
99 136 24
4 97 44
146 56 12
122 60 37
40 104 80
22 2 13
41 60 23
110 84 57
24 114 90
2 63 9
127 107 95
146 97 64
102 133 90
12 30 69
44 114 7
86 43 76
24 47 9
0 9 19
3 53 97
103 65 34
2 111 68
63 134 33
77 103 88
96 7 72
145 119 15
71 67 4
51 139 74
91 6 11
128 87 82
129 82 92
107 8 52
142 104 64
108 33 6
123 15 16
81 18 46
20 94 52
22 21 92
81 148 80
138 102 87
86 16 51
23 148 49
112 3 69
129 104 97
70 14 19
32 126 34
44 108 77
144 137 51
70 17 39
146 33 78
71 26 40
36 133 79
119 92 22
117 96 37
86 74 35
108 17 71
1 118 30
124 146 14
101 40 87
6 46 92
16 53 64
57 42 47
10 78 68
80 91 40
32 17 27
66 115 26
59 126 80
15 118 23
68 105 44
147 94 50
89 39 76
66 22 76
148 114 85
133 64 12
148 0 58
116 67 57
23 49 24
74 108 53
61 36 59
82 79 45
66 77 52
61 148 10
144 15 43
149 28 66
102 145 47
31 10 1
144 3 35
83 113 51
42 106 54
2 16 77
108 127 17
141 134 43
53 28 93
134 108 71
94 136 41
1 108 92
114 65 74
123 14 85
98 8 32
5 106 47
2 80 31
92 46 40
118 144 44
8 47 42
100 41 72
144 74 54
55 3 23
147 60 66
128 82 56
61 118 70
121 74 25
104 144 71
24 64 36
81 90 62
36 69 32
94 96 85
120 113 79
148 14 21
110 147 45
31 59 10
97 110 6
107 3 16
135 61 92
129 146 29
65 69 32
71 119 90
8 48 20
34 118 89
91 134 30
132 65 59
102 7 92
5 12 91
52 89 14
140 37 68
65 95 25
58 6 56
49 10 93
123 93 25
144 80 68
146 20 20
129 30 88
85 95 6
51 116 32
104 15 60
15 65 23
110 100 42
57 106 39
125 46 37
113 134 48
124 96 14
57 30 21
117 140 77
99 30 33
110 54 32
44 49 79
49 54 42
109 85 38
1 68 95
146 37 24
103 60 9
56 140 11
61 111 93
43 69 26
91 59 51
69 55 10
64 70 17
68 43 90
123 79 99
65 10 53
95 139 14
59 61 19
0 69 37
116 92 80
84 112 82
145 42 78
22 148 73
93 56 80
6 77 26
81 53 8
95 8 75
141 32 40
87 3 51
146 18 48
98 91 56
117 80 59
55 59 48
34 140 78
147 69 18
80 9 72
82 73 64
57 15 5
48 54 26
80 83 30
146 78 22
84 52 98
124 121 78
128 104 17
46 96 51
100 118 62
130 105 73
4 137 21
69 42 74
25 57 14
101 114 27
35 17 7
147 149 38
71 107 60
14 124 40
75 71 14
98 96 99
71 59 7
23 53 75
96 91 95
97 95 47
7 62 2
22 77 89
51 49 63
80 44 27
58 82 20
133 126 76
52 142 50
101 26 86
27 21 66
30 89 84
104 88 79
0 50 50
146 126 75
86 75 43
47 78 28
116 45 38
142 41 70
134 6 17
10 95 17
21 54 68
89 61 30
127 51 29
78 38 1
96 1 3
120 32 38
109 38 45
119 126 16
47 30 42
126 125 15
54 31 58
138 43 90
133 20 7
15 0 14
136 71 12
39 50 92
67 92 23
4 50 93
122 149 96
110 59 43
80 117 94
4 64 20
75 19 65
67 54 25
71 78 2
55 147 60
27 141 32
31 127 27
143 131 54
127 134 52
115 145 32
100 8 41
11 40 4
60 80 15
83 44 40
1 13 16
72 14 6
102 12 34
63 148 36
123 98 54
20 71 69
58 79 78
29 102 47
117 33 26
2 119 42
57 147 19
107 94 14
80 42 94
12 63 4
22 134 52
25 89 70
29 117 62
84 8 4
78 29 58
37 69 48
73 30 37
22 26 1
17 47 23
82 28 49
119 12 1
147 73 42
74 16 19
64 50 40
12 97 72
22 120 15
137 41 10
6 82 75
86 70 52
51 44 85
30 135 77
34 53 48
131 139 64
15 94 89
138 90 88
146 57 76
64 67 47
71 147 28
19 72 78
115 128 60
103 40 32
102 132 74
34 22 73
36 145 46
128 142 69
77 1 51
144 118 40
102 11 81
112 39 12
133 91 99
65 100 50
2 23 22
16 133 8
19 92 42
118 125 25
87 76 57
98 28 51
33 88 40
115 78 12
36 48 53
147 13 6
95 88 48
24 139 95
86 93 95
82 63 35
112 26 7
18 71 18
123 7 61
127 29 68
57 107 41
38 18 80
41 135 30
4 129 48
29 113 90
98 36 2
46 38 86
95 84 24
48 69 39
143 55 5
87 48 65
80 136 71
77 52 15
41 83 10
145 51 41
128 97 50
22 119 45
98 125 48
131 122 28
123 1 97
71 124 71
91 44 4
142 74 41
44 143 99
48 62 30
118 95 96
14 69 78
124 145 57
98 15 20
101 99 98
128 85 86
135 99 79
109 80 38
108 109 78
1 53 31
63 4 2
99 54 87
12 146 68
63 6 75
28 16 24
10 28 38
18 40 27
37 140 1
19 116 34
122 53 53
102 60 90
30 107 22
6 3 26
10 19 55
101 115 75
23 95 66
108 86 53
106 73 93
80 90 16
141 62 84
101 104 51
52 133 40
43 149 97
38 46 84
145 57 29
146 115 91
124 4 2
73 81 34
25 112 51
102 39 45
100 61 23
134 128 25
137 147 40
16 57 85
117 64 10
115 127 65
25 21 19
141 139 8
37 4 90
86 63 58
54 21 98
132 4 50
56 46 29
85 57 7
142 43 92
29 64 99
97 116 71
8 28 59
77 68 53
4 79 52
62 35 15
124 75 52
35 68 27
56 68 14
14 130 69
121 124 22
12 51 92
94 61 68
13 9 87
73 134 43
130 30 99
80 101 38
36 27 20
63 18 53
11 67 39
17 85 94
66 99 52
82 106 50
105 100 54
17 100 79
10 88 85
10 122 68
71 87 52
99 125 98
139 11 4
129 81 81
68 1 30
63 58 76
92 70 45
8 63 61
19 70 87
106 120 99
27 78 46
88 131 33
69 105 46
7 84 58
125 23 30
113 71 63
61 42 81
147 24 86
70 129 83
13 147 20
86 135 98
60 98 16
91 86 40
105 111 7
137 27 94
34 102 52
40 101 8
26 112 29
14 25 11
111 26 58
90 63 92
58 17 62
123 89 96
14 93 20
12 61 98
84 119 11
114 26 90
13 70 74
71 116 53
48 53 84
143 85 62
24 33 84
52 10 12
19 23 23
57 99 53
86 83 85
46 114 20
78 126 76
116 75 61
45 129 40
81 104 55
120 108 69
11 9 92
149 34 86
110 68 45
18 98 91
27 109 31
42 12 80
96 19 18
122 83 68
6 70 38
14 128 16
122 49 88
85 87 33
132 101 27
79 7 94
14 107 21
85 91 56
54 142 67
54 2 65
132 104 94
149 26 27
97 84 34
9 94 17
19 99 20
112 77 80
144 61 7
80 12 21
134 102 38
24 123 82
21 3 28
66 81 92
144 102 51
32 26 65
53 116 67
145 143 36
117 54 83
12 98 82
103 35 41
21 60 33
12 10 65
10 20 7
54 81 23
119 40 73
71 137 74
82 97 64
83 12 47
147 133 60
39 76 29
0 31 26
102 88 86
127 139 84
44 42 23
139 32 88
103 83 84
30 92 47
101 126 54
120 86 3
62 92 66
83 111 29
51 115 28
105 133 64
30 46 11
28 75 77
22 112 34
116 3 64
8 121 85
76 53 15
67 113 57
95 40 75
46 128 52
47 120 87
125 95 67
137 136 3
10 144 26
11 20 69
55 51 42
20 84 64
50 93 28
22 17 82
46 102 90
20 36 96
34 21 69
97 67 8
62 115 81
118 63 46
10 73 38
36 100 17
15 146 10
30 37 20
145 114 30
117 119 81
126 49 73
132 94 82
14 146 22
10 90 48
113 132 75
26 130 78
50 44 20
147 78 25
32 102 8
117 112 67
76 23 88
140 124 35
134 36 92
74 48 40
123 122 91
82 148 31
112 113 24
13 40 55
53 35 88
95 59 82
47 1 1
111 127 53
6 123 61
25 75 22
122 96 51
44 41 26
11 96 81
120 8 98
107 122 88
37 46 45
121 115 96
79 112 87
119 143 24
87 132 95
116 18 88
126 115 17
129 118 42
100 69 28
55 69 10
70 139 85
135 72 13
80 74 64
79 94 46
87 120 8
63 72 10
9 42 66
44 90 32
114 14 43
122 141 37
45 19 31
124 141 11
78 12 18
96 9 63
113 23 59
117 35 37
20 24 97
72 84 83
101 15 76
43 76 69
112 122 33
68 140 25
25 107 36
3 15 98
77 108 16
28 3 16
127 138 31
123 143 35
72 78 44
143 86 60
11 149 83
7 83 75
72 140 93
32 147 75
5 137 6
23 114 57
107 35 20
51 55 15
60 117 35
29 13 81
85 103 2
111 149 99
67 26 61
144 9 85
76 56 52
121 65 73
96 104 46
136 140 9
3 124 96
26 89 57
55 23 6
29 52 46
54 36 38
141 27 55
137 69 32
91 13 39
26 128 22
61 74 57
29 119 39
14 61 1
139 14 99
127 63 34
110 34 6
76 116 39
112 133 2
100 22 72
9 102 31
85 11 7
87 59 9
14 34 1
70 82 43
143 8 7
56 93 70
23 18 50
2 73 28
96 122 50
102 113 25
37 49 34
44 103 14
45 65 16
47 123 24
91 102 27
66 87 79
130 23 62
32 40 58
41 121 80
138 106 47
110 23 28
57 83 59
40 128 66
8 44 56
111 112 19
126 132 39
95 77 42
53 83 46
24 1 34
114 45 93
129 101 74
45 104 21
147 37 36
110 111 64
4 32 77
13 131 64
112 135 7
19 25 42
77 33 56
112 106 63
58 95 35
74 57 99
91 79 28
142 13 64
94 70 55
133 86 18
133 44 18
90 33 50
149 3 40
44 66 84
37 126 73
126 65 29
136 104 33
90 127 70
1 5 27
40 65 25
14 95 11
112 127 84
149 18 30
60 124 50
53 106 8
124 25 96
30 91 30
119 118 92
129 113 62
72 62 74
110 24 52
22 72 78
58 42 12
101 2 64
95 142 31
31 22 86
128 50 88
92 16 14
102 149 4
86 107 55
80 66 10
111 134 60
120 65 91
49 130 2
97 25 44
92 139 80
8 70 78
35 65 59
67 91 38
86 116 5
7 25 57
138 56 63
27 60 96
97 100 11
94 90 8
41 30 44
131 119 63
22 135 16
99 123 3
5 23 76
121 52 5
73 16 21
38 102 95
20 38 6
111 2 46
85 111 52
19 33 68
5 63 80
110 148 23
60 125 46
109 54 43
14 104 25
40 91 6
58 36 25
50 55 93
147 125 91
14 13 44
98 24 32
13 65 7
148 51 3
128 100 59
83 18 88
99 135 43
112 24 78
88 132 52
65 8 59
141 147 29
6 125 66
112 87 49
21 118 14
33 106 52
100 147 25
66 116 21
119 104 90
79 103 18
46 12 22
116 59 3
55 131 71
17 57 74
12 14 23
106 16 66
37 79 15
34 143 34
36 20 91
58 50 84
51 129 75
48 144 36
65 137 16
66 6 6
104 147 92
44 25 60
2 83 54
122 101 72
26 131 3
80 60 26
49 135 68
69 109 98
39 23 52
26 66 77
55 4 72
120 26 73
107 1 54
100 129 75
23 88 29
46 121 95
85 3 37
55 12 33
39 30 38
103 4 45
8 25 37
135 26 31
59 134 38
97 141 18
143 25 74
31 24 91
123 139 51
138 11 18
13 79 57
88 41 22
137 106 70
67 142 35
49 62 44
32 134 91
119 94 74
92 97 69
44 147 28
115 119 69
33 20 66
67 15 7
32 20 34
27 76 85
51 20 19
145 33 13
49 33 93
130 107 92
126 9 97
131 52 89
3 8 27
51 59 42
57 134 29
123 71 53
8 6 64
57 69 2
127 121 48
4 100 61
38 109 79
131 1 13
146 1 56
21 26 96
37 104 26
19 18 8
57 20 61
29 54 11
97 129 31
1 10 37
16 26 72
71 102 11
103 49 40
36 143 55
71 18 37
141 75 47
136 19 23
145 53 80
6 84 58
115 126 3
108 15 83
43 144 82
77 133 15
73 4 23
79 133 80
41 17 74
52 147 73
122 124 68
18 52 11
3 119 66
6 106 14
134 138 24
72 67 29
98 38 96
9 59 79
125 87 36
89 33 12
49 92 47
33 145 37
68 142 86
30 147 95
74 81 44
93 145 26
0 24 1
75 106 95
3 109 15
91 46 48
53 9 67
24 23 30
18 66 44
9 62 22
42 63 5
74 121 21
87 83 15
98 100 33
88 116 33
26 145 64
144 53 55
19 17 66
105 42 45
140 74 25
62 89 39
22 149 73
76 8 17
109 58 39
64 38 17
139 2 49
20 16 61
104 85 80
52 79 22
57 129 65
68 39 45
53 76 92
144 12 78
117 114 40
89 62 91
128 13 32
79 104 25
29 45 56
115 14 9
62 119 68
53 33 46
77 21 66
78 76 95
83 1 92
5 69 7
32 100 74
9 147 22
128 131 98
16 99 65
72 22 1
119 64 83
101 37 30
116 140 18
40 64 54
85 30 7
86 9 22
100 59 9
129 142 21
125 40 13
0 139 29
115 29 34
35 56 58
130 67 99
143 62 78
81 147 98
13 8 90
141 117 36
11 100 2
63 123 70
41 12 26
64 27 11
108 122 31
90 49 38
23 17 76
133 137 90
141 83 51
97 87 25
39 81 98
83 117 49
118 67 10
128 53 66
30 34 42
103 14 34
21 18 98
72 141 36
111 124 3
48 81 74
25 12 68
118 94 27
149 6 16
91 16 80
17 7 34
18 25 17
142 11 9
40 1 74
68 97 3
85 83 53
98 33 4
59 9 44
53 149 13
69 54 41
109 1 49
6 61 2
95 143 41
103 140 97
29 105 31
54 109 89
83 69 40
11 81 60
85 88 97
47 130 96
3 52 32
26 77 44
1 76 25
119 41 73
18 135 47
4 131 38
92 74 20
132 23 94
96 51 97
19 52 93
65 106 81
43 97 6
9 49 19
21 149 41
59 131 28
15 66 30
128 148 17
133 41 38
36 23 23
96 105 72
67 87 16
21 24 48
105 128 77
11 56 11
2 148 11
121 6 86
75 88 42
131 21 45
30 103 18
62 74 90
79 72 41
104 29 90
51 18 99
144 45 1
64 106 39
0 58 63
60 109 57
18 64 48
130 9 23
108 115 74
79 55 99
97 130 46
132 89 60
137 95 11
64 109 70
55 45 53
115 116 58
108 83 56
109 64 81
92 107 41
135 138 11
136 125 1
4 69 92
66 26 14
79 10 95
72 73 71
25 51 1
80 56 1
77 79 85
62 95 28
85 60 87
9 139 70
32 123 98
131 104 87
17 83 92
102 97 34
19 27 73
7 4 96
88 79 77
48 22 45
148 107 10
114 10 17
86 143 70
68 22 57
6 17 67
62 73 11
33 82 73
128 20 5
81 116 46
83 58 34
60 104 17
140 2 89
121 1 34
34 119 65
6 133 88
104 16 99
59 55 81
19 123 59
115 34 60
138 98 36
45 21 54
68 11 37
142 139 78
140 31 46
142 40 29
63 111 6
18 20 83
84 110 62
51 33 48
20 87 14
107 47 56
37 43 60
44 105 94
92 19 15
61 28 54
31 139 11
22 106 25
14 62 21
16 22 19
104 97 98
43 9 7
135 48 23
103 121 89
80 35 93
88 14 83
140 54 74
41 84 18
138 80 49
127 130 21
123 129 44
123 21 49
46 49 10
57 36 66
94 75 73
17 144 11
76 45 52
128 11 61
64 84 71
46 1 53
3 140 72
3 98 71
134 136 44
31 143 7
5 97 70
14 36 56
102 32 61
46 89 19
95 56 92
51 53 51
82 95 68
70 148 7
61 121 91
32 64 13
1 123 85
113 6 53
84 77 88
45 94 16
65 20 88
36 81 55
71 2 85
64 40 62
40 30 2
58 11 75
72 0 15
32 42 12
127 97 76
1 52 62
141 149 98
102 8 69
53 62 69
33 28 74
79 105 11
32 39 21
116 51 69
142 34 24
39 64 86
6 108 18
9 26 58
85 78 33
136 82 39
35 30 30
135 137 39
11 57 64
143 76 39
48 64 27
107 64 27
27 149 23
104 53 64
136 16 71
120 144 41
62 33 55
20 4 64
55 58 10
69 121 81
95 19 47
17 80 36
134 143 25
7 12 30
135 140 53
6 100 42
121 109 57
6 146 85
65 109 92
8 15 58
97 145 60
37 96 18
28 129 80
80 51 41
73 52 64
140 107 58
50 45 84
70 90 78
51 111 80
17 118 70
124 93 85
130 79 48
67 148 70
63 27 65
84 4 15
71 1 79
93 9 54
114 49 80
11 134 48
76 119 18
20 62 45
33 22 74
118 149 62
90 38 88
43 110 57
30 33 33
14 102 70
125 91 97
1 63 38
31 27 33
46 24 72
14 24 12
143 75 23
133 85 11
144 20 61
57 123 50
79 128 57
82 21 72
87 45 45
33 134 93
9 13 40
60 43 75
37 2 9
92 79 25
22 107 57
82 87 15
36 149 91
105 9 22
90 81 24
79 73 8
134 103 60
121 106 12
140 109 94
4 122 13
35 72 49
55 72 71
110 4 44
132 24 31
125 0 21
118 120 24
49 25 46
62 0 69
73 83 80
8 33 87
92 29 91
132 1 31
63 5 8
94 23 11
24 30 88
101 117 14
25 61 15
68 2 54
95 52 37
110 61 94
126 85 74
73 9 5
102 16 58
94 20 69
148 41 79
9 6 25
18 97 67
121 83 41
132 10 65
138 46 61
16 62 23
116 80 30
92 140 63
119 146 15
35 137 14
70 75 36
85 28 93
120 7 84
122 46 89
31 19 83
85 45 33
48 49 75
36 112 57
58 13 40
71 51 38
9 143 19
2 19 13
94 40 68
2 60 26
123 100 64
60 35 5
121 32 97
106 105 62
101 68 30
0 30 98
56 111 26
94 126 60
139 134 88
136 73 85
105 137 87
43 31 1
141 113 15
80 114 45
57 3 45
75 138 60
29 122 70
9 127 50
31 74 83
49 103 32
137 8 48
135 45 70
100 84 29
37 82 58
51 74 15
3 34 11
61 103 42
106 12 5
103 68 45
131 87 9
135 145 85
10 68 70
72 21 7
85 46 42
69 140 97
18 39 51
93 24 35
73 80 28
34 84 78
7 9 38
45 58 19
41 63 73
129 94 99
30 52 54
29 58 53
59 26 26
47 2 46
79 44 35
121 147 23
114 125 79
14 4 69
96 110 79
86 111 91
142 109 30
100 94 44
119 81 52
79 91 82
55 112 27
102 120 94
101 105 94
30 93 58
95 29 40
5 51 43
126 25 10
14 119 17
77 42 93
43 57 74
143 126 79
55 85 77
136 145 86
36 14 25
128 145 73
122 61 88
119 115 15
56 87 35
95 127 8
85 113 20
68 86 3
102 10 41
78 110 24
142 64 42
121 128 53
142 129 19
62 17 38
131 46 76
114 84 7
136 43 36
142 66 81
18 57 6
42 119 23
65 91 53
135 57 66
107 23 31
121 0 91
107 101 92
149 55 25
119 89 64
62 42 9
44 30 39
127 100 86
133 115 9
109 21 22
40 125 9
21 93 20
145 127 3
69 137 27
41 25 15
93 8 70
55 54 63
26 144 99
59 104 16
88 97 43
98 99 80
15 17 11
62 38 82
120 36 9
35 34 97
132 134 1
7 128 2
23 119 48
83 30 68
49 57 95
122 128 97
82 115 50
18 10 9
148 132 17
57 94 67
101 84 51
144 76 48
24 113 6
57 0 58
130 119 43
149 54 77
36 92 67
68 44 94
13 121 3
136 56 54
84 73 79
112 115 20
114 46 82
135 103 47
49 42 41
107 91 67
50 121 47
121 39 94
96 141 86
37 70 40
35 37 28
66 72 76
103 89 54
143 98 80
130 88 14
6 73 45
141 64 73
131 101 69
116 101 76
110 8 32
66 146 38
94 115 67
4 103 94
29 74 67
22 108 25
80 45 45
19 80 57
25 94 55
115 79 92
146 144 75
142 127 96
45 55 39
33 15 67
90 138 20
139 95 44
59 127 1
69 41 41
17 22 48
49 94 91
148 1 10
146 11 62
149 63 31
105 15 52
149 79 58
147 41 42
30 146 18
15 128 85
102 126 51
93 139 6
48 66 11
8 122 91
49 104 91
25 140 63
133 140 40
136 5 68
91 80 63
17 96 50
49 108 75
99 67 77
89 48 22
84 116 33
39 27 25
45 31 88
32 72 82
8 114 12
69 45 36
98 2 6
89 70 84
20 18 75
80 120 63
75 14 78
127 37 85
49 64 36
78 69 25
13 141 71
93 67 36
91 95 92
44 34 24
7 34 57
13 88 43
9 47 21
114 41 18
6 134 26
17 135 85
120 112 12
36 76 64
44 139 94
32 105 17
13 89 88
120 45 48
23 71 59
27 13 68
128 102 23
84 55 52
88 54 33
109 52 7
24 83 55
142 67 81
123 59 2
139 84 31
82 80 23
42 129 80
117 87 65
125 52 21
133 60 59
121 141 50
81 19 20
121 112 41
34 136 78
13 77 31
33 91 72
23 141 8
136 2 78
35 75 76
99 31 77
121 14 17
64 21 23
92 57 80
1 40 72
31 58 65
28 137 76
44 51 9
25 87 5
58 90 85
99 25 11
60 121 91
35 144 1
108 34 41
17 27 56
129 16 16
27 4 75
83 74 76
121 40 78
12 79 93
91 57 75
96 70 60
48 30 70
8 85 26
125 41 23
126 6 70
30 149 21
87 115 20
41 124 58
98 108 78
82 89 58
70 61 65
83 138 43
69 135 69
35 64 74
65 67 24
14 123 35
92 131 11
22 60 38
48 141 32
30 68 39
29 72 55
130 65 59
102 73 65
43 99 44
85 143 59
41 73 26
45 83 90
138 72 61
24 127 80
0 36 83
62 140 53
87 143 17
142 144 52
127 33 2
130 91 74
61 120 51
90 83 25
22 129 5
74 116 76
115 134 65
85 24 46
56 12 88
78 68 10
40 9 31
32 116 96
87 90 65
137 83 13
33 4 80
74 68 65
78 104 37
46 143 34
136 87 33
120 52 34
110 76 55
21 77 84
20 11 57
125 68 3
141 6 92
89 15 10
7 135 42
7 103 43
59 139 79
26 84 18
118 88 86
7 19 10
53 79 21
29 120 38
139 114 50
53 121 39
70 24 97
127 135 32
134 21 54
36 8 45
9 74 76
4 139 40
70 68 36
60 128 42
22 91 50
42 74 92
107 127 9
149 56 23
94 0 3
47 145 8
48 87 64
93 131 69
138 86 98
108 111 63
146 88 36
132 59 87
2 78 20
112 9 11
89 94 38
101 12 6
10 132 23
103 58 5
37 6 21
109 3 69
0 68 27
113 114 87
36 50 75
99 8 70
73 28 23
95 41 24
140 7 38
92 6 59
103 122 76
19 105 10
19 145 81
67 35 20
18 83 64
31 132 80
63 28 53
82 139 60
121 7 23
60 7 81
65 28 84
89 24 19
80 69 76
69 19 95
30 136 43
37 97 33
27 18 55
84 31 60
13 60 19
131 16 7
60 112 70
32 141 11
50 91 54
100 20 49
95 20 27
141 47 67
35 104 58
134 107 57
49 19 99
5 133 18
91 53 48
102 3 98
117 1 76
38 42 7
134 40 19
117 145 17
34 100 13
58 110 73
74 56 86
141 51 31
92 22 73
132 67 58
88 118 90
3 95 28
120 10 4
24 45 8
78 66 13
137 80 41
41 127 25
134 63 3
20 6 68
113 5 56
16 28 27
66 126 75
34 62 42
60 89 87
59 91 45
131 82 43
141 130 91
37 143 70
112 59 68
27 120 91
114 21 89
74 24 71
79 85 44
123 149 77
124 27 44
12 56 80
23 103 32
84 94 96
112 100 95
142 131 53
41 23 66
15 55 24
91 87 93
65 24 71
8 36 11
97 75 4
149 87 10
148 8 28
18 101 14
129 31 19
6 126 13
45 3 18
