750 280875
219 341 19
135 482 67
184 190 21
455 116 75
379 708 1
621 72 15
173 516 5
19 557 27
577 39 51
104 619 12
467 0 97
49 671 71
118 426 96
142 244 61
433 16 42
638 665 83
44 527 20
241 87 36
187 428 12
250 585 10
534 482 50
258 659 31
643 35 94
610 654 67
13 644 35
397 231 2
170 4 2
34 390 46
463 488 21
103 237 76
282 699 63
370 660 54
737 600 82
533 641 41
510 14 63
142 40 21
200 83 99
68 588 32
121 220 83
250 748 31
198 188 7
546 212 18
682 664 14
363 554 95
454 33 72
645 235 27
597 346 2
436 262 91
440 223 47
324 456 17
523 141 16
663 135 19
417 696 55
429 406 20
447 611 24
266 36 50
396 697 10
33 253 84
515 671 75
659 376 50
258 140 35
67 720 6
385 583 47
35 343 83
214 694 98
165 231 70
203 345 43
565 506 11
119 152 12
211 702 23
541 6 14
10 350 17
270 38 67
645 271 59
394 17 79
394 195 3
630 178 64
681 526 15
498 523 99
643 381 83
419 176 22
319 315 83
324 303 78
23 242 24
185 98 12
324 339 13
522 176 46
178 467 4
662 488 71
361 217 29
272 587 43
607 178 64
58 487 37
367 64 40
682 49 69
43 589 66
245 361 28
731 440 39
307 462 3
366 575 44
445 736 14
171 205 30
742 71 93
389 141 22
517 45 10
136 414 41
606 605 23
270 480 22
562 261 34
119 483 19
570 737 3
416 286 76
390 258 69
240 485 92
281 155 77
6 209 22
395 576 27
464 336 71
605 566 14
80 638 87
357 659 99
101 609 10
482 118 69
81 326 34
153 340 95
463 126 15
132 357 94
728 167 31
719 287 73
218 605 92
240 733 71
263 168 34
543 2 20
666 670 93
62 116 76
148 234 89
413 329 92
118 450 64
240 622 71
318 364 40
650 593 20
580 100 20
369 34 29
544 367 61
668 190 41
493 128 75
424 340 22
717 395 81
93 402 6
520 121 78
235 538 10
478 49 79
334 356 40
475 463 83
201 430 13
398 415 34
294 317 76
238 233 10
324 309 36
680 69 50
571 178 75
45 191 20
425 566 64
716 316 58
603 195 56
195 720 85
122 606 1
116 279 48
608 406 90
470 175 11
383 478 75
205 324 39
212 94 18
419 687 46
543 28 81
535 195 20
300 745 73
402 59 24
514 256 46
593 34 27
734 399 17
109 70 18
272 57 26
291 730 8
565 534 9
518 215 16
205 721 36
151 108 80
16 682 23
591 619 99
180 44 21
19 112 60
68 149 23
630 449 50
705 471 9
328 475 16
194 328 98
525 572 87
458 250 71
108 580 65
309 94 17
668 592 53
589 635 27
562 472 6
77 484 66
307 274 28
742 63 76
503 417 83
160 614 9
148 621 43
490 725 2
286 644 68
488 204 61
437 519 33
619 447 51
699 586 59
219 16 61
687 354 65
573 273 56
562 522 92
408 724 65
575 31 44
5 284 5
464 202 54
153 552 28
557 444 69
59 647 37
613 59 71
51 195 9
429 110 49
614 540 11
219 396 65
702 284 57
354 673 67
572 512 95
176 202 33
698 101 51
571 659 22
581 731 22
122 63 25
245 319 84
109 231 91
651 38 31
117 437 89
109 748 54
743 396 75
353 170 19
368 745 41
201 542 34
691 681 56
715 96 36
278 96 14
88 338 13
117 541 18
105 221 14
160 551 40
27 415 9
558 550 97
449 579 10
53 386 97
437 292 6
548 280 47
663 574 35
154 57 85
550 489 30
167 115 78
474 43 14
280 312 34
107 566 6
160 702 93
584 263 6
199 626 52
700 449 67
53 715 72
349 185 81
355 665 2
483 626 60
693 695 86
720 602 1
662 571 13
728 672 57
508 615 18
445 243 47
366 595 52
167 587 54
749 412 62
139 605 45
721 672 13
227 741 57
181 444 59
83 217 97
311 48 96
646 617 14
568 625 87
161 674 39
384 70 10
91 36 37
670 330 99
76 38 73
18 139 19
336 218 97
286 655 57
60 245 80
85 98 85
432 415 32
687 584 81
454 120 82
182 648 23
372 421 89
400 73 6
743 483 81
235 630 94
39 598 54
506 446 63
726 618 56
713 516 85
499 348 71
225 234 25
621 527 30
80 397 40
429 240 78
623 236 26
230 16 14
568 608 92
291 227 93
295 348 69
697 38 97
58 136 96
301 88 46
432 240 1
748 524 3
208 612 44
502 433 51
706 663 88
412 177 49
525 559 53
239 671 45
677 542 15
300 295 67
561 111 38
685 343 51
657 403 65
265 243 80
660 159 32
374 329 51
200 731 70
56 600 53
62 262 83
91 116 77
720 444 4
350 207 35
676 90 53
485 230 22
423 315 19
98 475 27
149 546 40
0 251 90
364 711 26
658 174 49
422 708 21
244 301 37
570 688 48
476 433 31
663 452 64
520 12 30
479 708 45
483 364 20
205 574 70
8 502 56
669 298 82
143 89 80
722 624 24
1 594 18
631 743 61
298 302 20
388 278 47
462 635 6
448 376 90
189 254 13
285 135 63
656 409 25
401 276 76
32 636 72
159 217 37
597 449 7
20 635 79
393 590 75
693 451 63
242 32 47
290 442 74
687 234 42
142 642 23
662 503 41
608 249 21
598 122 16
12 164 84
28 131 32
112 524 85
512 352 66
312 242 82
412 111 12
502 642 20
707 745 54
79 298 35
92 317 31
572 497 15
33 744 16
120 332 1
140 279 30
113 97 50
468 131 37
657 550 44
113 725 71
561 585 70
492 290 27
325 585 45
180 105 89
668 66 28
207 426 52
19 323 25
737 497 66
134 110 84
133 291 77
180 51 54
579 135 3
401 744 6
673 262 70
7 683 78
276 582 87
707 577 69
378 459 97
257 703 2
107 232 45
720 164 51
450 565 67
742 80 94
472 48 94
225 80 50
184 84 28
206 263 58
539 516 62
191 415 7
119 658 24
693 659 61
689 382 80
383 656 97
74 461 3
69 744 96
644 366 72
410 341 83
439 404 98
161 123 15
415 486 98
603 230 4
679 481 33
123 323 64
102 272 59
153 90 61
251 144 57
343 156 54
670 129 58
305 295 73
712 97 61
466 95 67
257 142 70
537 207 78
124 546 48
455 63 77
356 317 19
713 23 14
242 564 71
632 463 8
13 634 20
702 582 99
293 498 80
679 485 19
9 638 9
295 19 36
425 273 92
565 213 88
654 205 42
110 210 20
267 275 99
522 181 89
51 521 53
15 216 88
702 104 15
708 652 83
725 447 28
449 214 47
525 369 94
9 378 16
311 451 55
185 260 24
242 26 47
605 178 73
315 586 67
341 575 42
19 476 48
491 68 72
666 23 86
281 495 15
437 440 51
438 285 75
242 334 11
417 587 30
472 361 73
694 100 46
121 721 3
628 601 60
268 616 76
549 716 5
407 689 69
586 533 78
728 406 9
33 494 47
198 269 40
631 110 90
72 176 80
146 677 84
23 141 15
181 341 27
344 288 17
745 512 43
195 99 25
211 253 18
501 68 48
246 292 25
306 362 41
600 160 96
354 653 78
569 175 45
382 586 50
638 408 17
552 399 60
34 45 89
666 201 12
430 220 64
175 372 1
703 281 81
478 593 91
529 421 45
580 229 25
208 43 23
555 415 34
625 109 14
334 14 67
356 238 31
78 447 51
424 63 57
530 379 65
305 88 11
121 494 43
290 356 43
226 484 43
86 111 86
112 65 96
338 119 71
685 140 99
129 343 81
401 207 5
623 195 63
179 28 92
382 438 65
327 484 43
732 388 34
328 319 17
39 478 65
653 281 19
104 329 40
558 492 15
187 214 40
278 643 7
253 75 22
290 94 50
514 524 25
624 635 4
487 607 94
439 543 33
184 574 88
143 369 47
669 434 77
596 442 27
419 580 77
705 576 93
249 288 41
336 493 20
419 0 64
194 727 67
204 300 51
619 410 4
217 31 9
514 306 16
356 747 86
45 626 42
596 350 56
132 226 60
424 732 92
110 3 64
672 486 2
303 545 51
432 257 23
543 367 64
471 347 42
741 294 68
307 135 83
121 15 50
229 271 6
233 634 31
329 361 30
524 254 30
68 164 47
486 240 5
143 748 51
515 455 50
124 585 59
313 374 64
464 711 3
119 286 52
209 568 97
641 131 46
385 580 36
7 354 91
593 632 18
103 195 34
33 657 81
134 323 88
398 519 3
259 588 7
615 675 86
43 454 95
59 549 22
671 738 38
133 73 40
26 302 94
651 673 94
530 637 17
713 314 59
380 28 14
207 487 86
375 205 26
142 313 67
239 514 1
414 123 58
673 639 61
218 721 93
489 584 85
579 301 49
332 543 42
305 328 1
705 424 22
355 293 33
1 413 75
154 393 80
54 343 98
701 144 26
499 277 54
576 124 84
439 105 74
81 31 58
648 258 40
502 453 8
564 700 45
714 11 30
687 391 61
222 81 74
665 721 50
255 400 48
507 695 8
388 443 31
326 343 8
704 742 29
677 572 47
143 203 10
495 369 69
165 400 44
360 601 11
227 547 73
227 433 64
39 546 93
239 480 93
33 358 69
646 428 85
307 442 84
66 297 47
374 399 68
320 494 86
281 523 93
475 659 43
39 512 76
372 602 53
429 549 49
48 725 85
542 621 60
36 315 23
207 294 91
392 30 69
197 409 59
598 461 46
284 542 10
429 454 58
169 340 24
486 653 14
643 621 38
681 594 31
677 320 2
411 153 23
708 122 7
405 632 19
529 247 74
647 312 16
565 6 90
420 100 75
86 572 11
334 531 65
263 417 3
709 402 57
608 54 60
714 97 56
599 301 69
649 200 4
708 75 60
109 573 13
161 406 49
615 555 50
716 382 72
66 112 37
688 719 26
490 157 79
61 685 55
431 135 62
263 448 44
636 179 43
125 457 58
86 429 59
552 17 26
120 630 78
717 587 80
432 49 83
81 362 31
702 725 49
57 403 85
381 321 75
533 458 70
529 548 55
452 445 47
24 188 89
442 379 25
353 429 87
25 542 48
209 353 9
213 493 76
367 457 17
624 584 82
82 156 46
2 242 64
733 326 58
466 65 56
557 14 8
245 294 77
511 54 25
474 42 97
196 521 10
161 230 58
193 435 61
514 544 34
51 234 88
23 174 91
305 309 88
249 659 3
545 187 56
545 691 87
630 700 49
515 386 69
2 463 79
410 398 27
446 405 35
233 125 51
184 735 68
75 507 26
3 662 33
319 643 85
162 218 67
284 397 76
567 111 22
79 220 42
68 173 21
542 674 2
195 188 71
122 197 7
7 531 75
449 32 43
174 96 96
433 497 90
51 747 70
307 520 32
365 70 69
87 401 40
597 388 60
337 196 86
227 362 1
724 111 33
606 234 37
726 177 90
79 646 77
353 699 37
699 358 35
580 668 14
584 659 93
616 451 90
119 412 85
37 605 18
228 4 89
54 659 33
486 587 53
530 316 96
171 442 87
260 337 67
499 533 78
578 477 14
621 700 42
617 57 12
657 332 19
723 555 80
388 245 54
662 580 45
473 658 45
530 116 93
693 13 72
297 537 9
638 556 57
498 427 64
525 252 64
365 409 23
121 168 91
95 155 47
728 269 49
180 283 62
169 738 28
629 520 73
40 602 59
145 422 53
733 737 57
208 355 15
438 447 90
416 748 64
516 371 2
598 340 36
2 267 76
646 333 66
114 115 40
383 95 90
381 289 23
524 242 72
659 264 26
311 75 71
198 644 60
1 71 3
339 303 25
88 165 94
200 182 56
215 525 55
181 260 15
598 724 87
657 347 80
87 181 36
611 424 20
594 468 21
414 330 75
206 593 66
508 209 34
92 541 55
53 236 72
557 36 71
639 10 26
270 448 53
584 123 67
660 223 1
232 611 53
270 599 83
456 54 62
406 79 65
480 502 38
368 68 53
436 81 26
603 120 10
402 371 27
397 129 30
590 277 8
252 88 84
72 656 97
268 221 15
517 749 84
717 489 90
512 728 38
165 537 64
655 317 86
408 272 78
91 188 28
134 88 18
6 154 94
593 218 82
546 232 22
686 379 18
666 732 60
625 366 74
92 507 46
178 293 35
579 326 32
198 456 59
533 183 48
492 653 44
55 130 12
488 408 17
23 89 56
172 647 45
438 566 62
683 594 20
304 108 66
731 501 30
673 76 61
81 555 95
651 144 41
348 716 57
300 474 76
328 438 65
79 368 90
229 305 55
331 695 21
316 105 79
512 521 23
273 518 9
598 658 44
449 480 99
75 587 37
332 737 67
273 415 81
542 347 3
593 179 31
141 732 31
278 452 63
254 108 2
286 280 20
358 351 90
568 381 95
73 298 34
143 78 85
495 319 9
254 712 83
700 6 33
455 733 62
231 557 46
529 101 42
289 711 17
230 536 11
500 449 14
264 633 30
661 741 7
218 238 37
294 273 47
511 578 25
721 738 73
180 489 57
492 152 93
189 616 68
134 106 92
587 312 8
520 449 69
363 311 73
510 197 35
701 363 81
692 699 8
310 500 46
336 200 80
11 169 18
60 665 10
35 569 40
123 332 46
262 29 39
526 436 69
28 623 64
166 608 57
222 503 12
732 228 65
620 406 77
207 170 87
268 143 19
529 241 75
425 573 70
244 313 80
178 673 96
310 88 98
138 323 16
404 258 27
723 290 77
137 9 93
199 328 52
202 749 64
674 12 25
679 215 60
640 655 52
227 665 59
161 29 91
656 370 80
102 546 40
557 222 76
602 40 95
124 573 11
423 135 99
199 169 72
150 691 81
366 68 16
404 119 93
21 403 35
254 248 49
299 316 59
257 704 59
327 107 32
622 378 44
392 283 22
551 197 69
239 24 81
607 346 28
162 323 91
229 702 75
465 499 31
77 637 58
481 80 92
403 586 31
657 472 42
172 605 36
308 654 46
621 516 38
643 738 28
61 251 97
709 486 99
426 32 51
608 748 31
45 298 27
406 586 30
543 33 71
592 728 77
141 47 21
479 112 29
347 329 31
10 246 99
516 470 82
700 117 89
389 527 75
552 329 77
533 560 65
684 573 44
647 351 24
254 296 43
728 356 23
397 662 66
302 234 21
684 576 7
227 397 41
225 741 63
391 310 91
324 167 29
577 242 50
369 516 95
542 536 86
391 541 45
734 311 54
749 624 85
667 143 38
239 332 88
740 566 44
90 152 70
95 626 30
213 359 44
472 536 66
642 322 77
395 602 17
737 143 81
12 118 5
690 385 44
490 38 98
657 609 26
622 97 49
396 82 8
601 46 51
644 149 66
262 342 39
445 483 61
148 743 19
499 65 77
526 81 1
100 574 13
100 238 65
62 65 12
152 52 23
451 466 93
547 132 91
180 491 96
579 184 22
491 550 96
85 501 89
432 476 68
112 47 33
227 653 99
452 533 58
612 95 95
140 372 64
330 611 99
112 274 15
468 423 14
690 695 60
319 425 78
551 460 93
510 427 88
364 332 6
21 367 74
603 346 20
338 123 38
99 146 67
611 355 32
698 506 81
232 101 69
498 229 30
233 467 72
542 401 8
178 715 68
226 83 96
174 248 58
118 725 81
577 523 80
102 206 44
209 90 84
183 10 60
257 36 14
53 309 65
577 650 86
526 270 3
240 512 48
693 321 28
554 326 65
336 196 25
76 135 88
419 740 1
399 670 91
237 711 73
392 377 87
166 18 76
34 422 77
104 495 83
187 20 59
430 186 66
219 591 74
4 407 85
523 367 41
525 689 69
49 550 6
256 213 88
334 519 29
302 532 15
554 610 41
691 182 95
134 146 44
647 643 40
191 211 77
213 446 6
240 440 71
60 255 83
650 118 82
718 276 26
406 211 14
417 479 28
241 213 24
177 276 11
195 493 25
111 590 78
30 324 1
133 198 12
377 25 19
280 35 66
33 567 46
694 565 10
139 266 9
500 579 16
126 695 4
240 650 68
335 635 36
148 364 86
674 302 4
329 78 40
113 333 55
351 570 93
313 32 20
364 566 5
449 546 86
464 358 5
439 358 83
684 450 36
522 404 61
444 540 66
96 170 89
705 60 76
386 731 86
357 160 53
682 50 13
490 295 68
290 17 5
27 619 1
671 524 93
654 366 24
274 130 91
288 649 58
682 514 33
714 170 56
738 519 92
348 151 8
437 511 22
19 227 65
78 491 44
645 657 48
505 475 42
519 334 2
353 213 4
233 136 69
49 483 16
196 70 12
541 602 27
32 340 80
234 582 38
320 547 37
439 745 79
152 259 81
439 31 8
197 235 47
542 70 72
155 640 65
749 715 60
309 625 69
453 98 10
283 172 99
410 187 21
232 95 2
641 259 23
600 247 83
181 595 61
81 492 56
76 525 88
339 128 34
27 56 91
561 82 90
385 302 49
112 559 53
405 613 20
354 485 63
20 461 40
601 378 56
55 320 57
213 742 18
4 460 31
209 390 29
412 478 98
106 376 83
150 528 35
545 716 29
116 473 36
575 416 46
428 18 44
748 37 80
78 600 24
146 491 33
318 692 63
657 55 39
44 525 76
130 346 24
187 207 97
278 174 56
590 171 67
667 726 73
74 69 35
586 324 47
668 416 13
388 650 79
426 144 19
277 96 68
474 139 51
207 67 46
80 81 7
306 408 80
466 389 51
452 247 1
730 572 50
311 66 90
188 214 48
364 227 65
592 66 25
452 109 35
227 542 2
116 196 25
568 337 16
220 238 62
180 742 23
194 283 70
128 154 9
575 140 98
53 528 98
23 327 63
562 74 14
329 293 92
185 410 72
679 642 73
517 362 50
248 175 87
557 77 51
440 711 55
397 617 83
216 705 24
219 422 93
174 92 84
643 84 40
637 612 76
73 650 9
408 122 69
269 498 3
61 43 82
423 277 94
452 584 9
711 413 64
477 34 91
15 490 71
164 747 97
12 695 65
22 720 2
378 140 44
265 133 81
344 22 87
594 429 51
714 50 90
119 659 84
728 514 96
218 250 17
224 238 46
338 124 16
684 70 26
116 601 21
446 289 45
323 143 35
309 706 62
61 328 81
609 587 69
469 401 55
646 53 41
583 492 23
634 443 9
391 741 7
687 618 37
147 494 17
731 238 67
233 214 22
462 479 62
486 118 4
84 71 32
453 494 95
37 603 20
254 670 44
415 183 4
422 3 3
532 140 36
337 37 93
101 209 26
216 103 93
589 305 34
748 113 96
292 2 4
361 716 66
188 626 98
463 443 73
662 577 3
360 243 76
531 122 56
3 342 99
456 671 98
468 711 50
169 385 67
520 19 7
70 390 77
626 576 9
719 16 33
416 325 17
678 607 43
646 258 62
81 316 49
305 544 74
77 493 32
465 659 94
663 411 71
598 4 59
314 51 3
742 488 17
419 32 99
120 412 31
283 321 96
617 384 66
655 549 49
93 721 85
702 287 62
698 741 47
183 490 65
688 2 64
701 212 76
208 603 43
263 559 12
77 713 31
69 440 64
176 150 12
98 620 27
734 175 60
94 278 30
331 483 51
243 41 16
51 499 17
685 206 98
620 590 18
677 181 10
446 562 14
98 220 77
430 23 12
80 72 31
309 635 45
652 604 31
39 191 87
366 66 67
214 486 77
608 47 49
483 683 58
122 719 29
471 108 52
217 331 3
162 18 8
525 657 88
508 314 85
362 476 97
707 318 46
63 356 17
96 723 9
644 392 22
180 55 64
683 39 4
277 81 88
419 181 78
199 710 81
712 700 61
593 258 56
157 85 56
739 479 77
571 285 8
626 372 74
504 324 72
431 568 72
123 175 59
277 700 2
113 264 34
342 547 29
328 333 59
445 741 76
17 659 78
442 647 36
700 705 42
575 274 57
427 561 79
82 516 45
626 316 33
593 313 36
98 100 63
734 356 99
701 552 5
503 102 24
418 233 76
309 373 27
386 311 85
50 162 45
132 723 81
288 552 76
370 38 76
698 680 6
268 555 36
707 82 59
40 439 62
173 478 19
399 113 18
230 289 76
180 262 30
145 188 50
729 367 35
76 369 47
289 417 15
475 662 64
524 391 5
483 69 53
11 625 49
88 498 11
348 608 57
662 175 81
625 652 57
304 195 64
65 699 89
131 550 54
549 500 19
123 95 18
386 153 64
476 199 55
633 682 99
69 24 18
589 228 94
60 368 62
284 334 49
469 53 80
286 269 17
134 413 98
410 121 10
478 216 95
553 63 36
41 372 99
677 183 99
34 496 15
556 239 19
155 174 73
230 694 44
720 328 77
532 700 81
342 745 69
477 679 11
169 182 18
504 510 66
448 55 80
531 585 34
183 653 70
500 517 24
406 127 26
415 687 14
224 349 39
555 30 53
140 682 53
74 627 62
196 428 93
517 287 74
624 201 85
511 668 56
41 470 41
355 404 52
716 108 38
434 443 52
313 621 15
215 658 58
162 624 96
333 719 4
422 135 43
14 542 37
124 402 86
304 483 22
126 208 12
394 545 56
479 716 78
419 288 89
242 532 16
290 486 42
181 666 73
208 307 9
30 385 97
335 266 68
7 231 60
296 45 45
36 429 86
79 533 27
269 538 78
42 684 69
634 169 47
545 265 42
432 556 34
59 537 51
650 190 78
273 742 43
203 432 46
366 353 30
185 68 11
87 27 72
614 497 2
588 195 36
601 212 53
589 144 63
348 339 48
372 97 66
496 435 52
501 135 66
223 323 83
214 737 2
33 178 44
435 296 79
228 320 30
733 618 25
710 574 52
337 43 32
330 204 81
733 593 9
458 583 23
67 314 73
1 678 83
165 607 25
34 607 54
198 46 39
163 655 2
175 143 73
14 160 3
292 248 61
315 283 5
721 602 38
459 198 45
714 642 76
238 667 18
153 480 47
622 335 68
138 311 45
356 158 32
691 528 57
308 435 74
145 697 2
71 289 75
456 375 34
248 139 40
181 290 15
357 389 67
256 445 2
97 185 98
219 337 86
479 66 40
227 256 94
50 100 15
628 610 47
363 372 79
229 377 75
221 565 72
677 60 99
687 592 89
31 128 12
138 212 2
691 246 69
338 613 26
340 211 72
173 487 59
245 204 96
737 181 13
61 700 44
420 553 29
154 524 82
312 90 62
525 708 88
153 487 36
319 93 82
462 72 26
483 739 9
475 405 21
354 553 89
194 168 37
401 568 68
332 379 20
420 84 68
346 93 92
207 704 25
734 82 66
575 17 7
634 416 33
134 738 89
571 172 87
367 657 98
85 645 2
693 404 8
97 247 1
272 731 48
151 71 44
121 642 20
309 169 12
600 258 3
397 525 24
170 266 31
348 241 97
181 319 24
474 195 75
654 74 96
386 236 40
425 27 30
715 550 8
104 625 72
313 23 37
234 659 67
571 704 97
618 117 67
343 274 1
742 160 62
172 69 87
23 100 60
525 337 61
258 387 64
538 359 73
630 118 29
238 347 86
150 242 27
581 223 24
300 531 7
322 154 15
42 396 46
579 36 98
116 266 3
669 37 48
644 319 92
10 214 71
96 703 55
254 117 69
314 429 25
468 30 29
52 743 8
103 26 92
144 74 25
180 682 10
283 601 46
711 407 1
67 175 53
149 324 50
30 605 63
223 364 83
595 507 96
256 684 23
169 403 81
402 246 14
497 498 64
487 688 89
477 465 16
239 298 84
463 354 68
335 334 40
293 57 27
244 336 91
421 506 56
80 406 64
102 379 93
314 563 54
669 505 46
281 670 97
588 139 32
139 739 17
238 149 17
253 186 71
400 414 18
580 466 24
201 50 58
661 520 90
99 111 93
43 420 33
232 633 38
403 562 13
575 455 29
408 336 9
578 518 73
62 739 40
45 297 54
571 108 88
553 238 57
6 508 47
140 717 44
182 124 27
490 611 70
149 502 67
224 246 18
208 257 41
661 265 58
439 345 12
171 630 45
684 45 69
267 332 97
154 445 60
244 628 69
151 27 93
227 201 33
272 122 40
522 650 49
724 680 23
155 144 72
532 452 72
8 437 52
131 188 12
267 666 94
409 11 44
366 497 18
214 439 72
504 274 90
451 122 45
252 382 91
36 228 1
249 514 25
223 362 30
